game_date,Team,team_id,player,game_id
2010-12-27,76ers,1610612755,Andre Iguodala,21000454
2010-12-27,Blazers,1610612757,Brandon Roy,21000452
2010-12-27,Bobcats,1610612766,Dominic McGuire,21000445
2010-12-27,Bobcats,1610612766,Sherron Collins,21000445
2010-12-27,Bucks,1610612749,Carlos Delfino,21000448
2010-12-27,Bucks,1610612749,Drew Gooden,21000448
2010-12-27,Jazz,1610612762,Jeremy Evans,21000452
2010-12-27,Kings,1610612758,Luther Head,21000453
2010-12-27,Magic,1610612753,Jason Williams,21000446
2010-12-27,Mavericks,1610612742,Brian Cardinal,21000450
2010-12-27,Raptors,1610612761,Andrea Bargnani,21000447
2010-12-27,Raptors,1610612761,Sonny Weems,21000447
2010-12-27,Timberwolves,1610612750,Lazar Hayward,21000449
2010-12-27,Wizards,1610612764,Hamady N'Diaye,21000451
2010-12-27,Wizards,1610612764,Hilton Armstrong,21000451
2010-12-28,Blazers,1610612757,Brandon Roy,21000461
2010-12-28,Blazers,1610612757,Marcus Camby,21000461
2010-12-28,Bucks,1610612749,Drew Gooden,21000458
2010-12-28,Cavaliers,1610612739,Samardo Samuels,21000455
2010-12-28,Magic,1610612753,Jason Williams,21000455
2010-12-28,Magic,1610612753,Quentin Richardson,21000455
2010-12-28,Mavericks,1610612742,Dirk Nowitzki,21000459
2010-12-28,Nuggets,1610612743,Al Harrington,21000461
2010-12-28,Raptors,1610612761,Jose Calderon,21000459
2010-12-28,Raptors,1610612761,Sonny Weems,21000459
2010-12-29,76ers,1610612755,Andre Iguodala,21000470
2010-12-29,76ers,1610612755,Darius Songaila,21000470
2010-12-29,Bobcats,1610612766,Eduardo Najera,21000463
2010-12-29,Bobcats,1610612766,Kwame Brown,21000463
2010-12-29,Bobcats,1610612766,Tyrus Thomas,21000463
2010-12-29,Hornets,1610612766,Aaron Gray,21000463
2010-12-29,Cavaliers,1610612739,Mo Williams,21000463
2010-12-29,Celtics,1610612738,Semih Erden,21000465
2010-12-29,Jazz,1610612762,Andrei Kirilenko,21000472
2010-12-29,Jazz,1610612762,C.J. Miles,21000472
2010-12-29,Nuggets,1610612743,Kenyon Martin,21000466
2010-12-29,Nuggets,1610612743,Nene Hilario ,21000466
2010-12-29,Pacers,1610612754,Dahntay Jones,21000464
2010-12-29,Pacers,1610612754,Jeff Foster,21000464
2010-12-29,Pistons,1610612765,Rodney Stuckey,21000465
2010-12-29,Suns,1610612756,Gani Lawal,21000470
2010-12-29,Warriors,1610612744,Jeremy Lin,21000462
2010-12-29,Wizards,1610612764,Lester Hudson,21000464
2010-12-30,Jazz,1610612762,C.J. Miles,21000475
2010-12-30,Jazz,1610612762,Mehmet Okur,21000475
2010-12-30,Magic,1610612753,Jason Williams,21000473
2010-12-30,Magic,1610612753,Quentin Richardson,21000473
2010-12-31,Celtics,1610612738,Kevin Garnett,21000476
2010-12-31,Celtics,1610612738,Rajon Rondo,21000476
2010-12-31,Hawks,1610612737,Marvin Williams,21000481
2010-12-31,Nets,1610612751,Jordan Farmar,21000479
2010-12-31,Nets,1610612751,Troy Murphy,21000479
2010-12-31,Raptors,1610612761,Sonny Weems,21000480
2010-12-31,Rockets,1610612745,Chuck Hayes,21000480
2010-12-31,Suns,1610612756,Garret Siler,21000482
2010-12-31,Warriors,1610612744,Brandan Wright,21000477
2010-12-31,Wizards,1610612764,Kevin Seraphin,21000478
2010-12-31,Wizards,1610612764,Kirk Hinrich,21000478
2011-01-01,Bucks,1610612749,Drew Gooden,21000489
2011-01-01,Cavaliers,1610612739,Anderson Varejao,21000485
2011-01-01,Cavaliers,1610612739,Daniel Gibson,21000485
2011-01-01,Cavaliers,1610612739,Mo Williams,21000485
2011-01-01,Grizzlies,1610612763,Rudy Gay,21000491
2011-01-01,Grizzlies,1610612763,Xavier Henry,21000491
2011-01-01,Jazz,1610612762,C.J. Miles,21000491
2011-01-01,Jazz,1610612762,Mehmet Okur,21000491
2011-01-01,Mavericks,1610612742,Shawn Marion,21000489
2011-01-01,Nets,1610612751,Jordan Farmar,21000487
2011-01-01,Nuggets,1610612743,Melvin Ely,21000490
2011-01-01,Timberwolves,1610612750,Jonny Flynn,21000487
2011-01-01,Wizards,1610612764,Josh Howard,21000484
2011-01-02,Blazers,1610612757,Brandon Roy,21000496
2011-01-02,Cavaliers,1610612739,Daniel Gibson,21000495
2011-01-02,Hawks,1610612737,Marvin Williams,21000493
2011-01-02,Knicks,1610612752,Timofey Mozgov,21000492
2011-01-02,Mavericks,1610612742,Caron Butler,21000495
2011-01-02,Pacers,1610612754,A.J. Price,21000492
2011-01-02,Raptors,1610612761,Jerryd Bayless,21000494
2011-01-02,Raptors,1610612761,Sonny Weems,21000494
2011-01-03,76ers,1610612755,Spencer Hawes,21000502
2011-01-03,Bobcats,1610612766,DeSagana Diop,21000499
2011-01-03,Bobcats,1610612766,Gerald Wallace,21000499
2011-01-03,Bobcats,1610612766,Nazr Mohammed,21000499
2011-01-03,Pistons,1610612765,Chris Wilcox,21000504
2011-01-03,Timberwolves,1610612750,Sundiata Gaines,21000501
2011-01-03,Warriors,1610612744,David Lee,21000500
2011-01-04,Blazers,1610612757,Brandon Roy,21000509
2011-01-04,Bucks,1610612749,Drew Gooden,21000505
2011-01-04,Grizzlies,1610612763,O.J. Mayo,21000508
2011-01-04,Grizzlies,1610612763,Xavier Henry,21000508
2011-01-04,Knicks,1610612752,Danilo Gallinari,21000506
2011-01-04,Mavericks,1610612742,Caron Butler,21000509
2011-01-04,Pistons,1610612765,Chris Wilcox,21000511
2011-01-04,Raptors,1610612761,Sonny Weems,21000507
2011-01-05,76ers,1610612755,Tony Battie,21000515
2011-01-05,Bobcats,1610612766,DeSagana Diop,21000517
2011-01-05,Bobcats,1610612766,Stephen Jackson,21000517
2011-01-05,Bucks,1610612749,Brandon Jennings,21000514
2011-01-05,Bucks,1610612749,Drew Gooden,21000514
2011-01-05,Cavaliers,1610612739,Anthony Parker,21000512
2011-01-05,Cavaliers,1610612739,Jamario Moon,21000512
2011-01-05,Jazz,1610612762,Paul Millsap,21000520
2011-01-05,Nuggets,1610612743,Renaldo Balkman,21000522
2011-01-05,Rockets,1610612745,Aaron Brooks,21000519
2011-01-05,Warriors,1610612744,Charlie Bell,21000518
2011-01-05,Wizards,1610612764,Cartier Martin,21000515
2011-01-06,Nuggets,1610612743,Kenyon Martin,21000524
2011-01-07,76ers,1610612755,Tony Battie,21000526
2011-01-07,Bucks,1610612749,Brandon Jennings,21000532
2011-01-07,Bucks,1610612749,Drew Gooden,21000532
2011-01-07,Cavaliers,1610612739,Anderson Varejao,21000534
2011-01-07,Cavaliers,1610612739,Anthony Parker,21000534
2011-01-07,Cavaliers,1610612739,Daniel Gibson,21000534
2011-01-07,Cavaliers,1610612739,Leon Powe,21000534
2011-01-07,Grizzlies,1610612763,Xavier Henry,21000530
2011-01-07,Pacers,1610612754,Solomon Jones,21000525
2011-01-07,Raptors,1610612761,Jerryd Bayless,21000528
2011-01-07,Raptors,1610612761,Solomon Alabi,21000528
2011-01-07,Raptors,1610612761,Sonny Weems,21000528
2011-01-07,Rockets,1610612745,Yao Ming,21000529
2011-01-07,Timberwolves,1610612750,Sebastian Telfair,21000531
2011-01-07,Wizards,1610612764,Josh Howard,21000527
2011-01-08,Bucks,1610612749,Andrew Bogut,21000538
2011-01-08,Bucks,1610612749,Brandon Jennings,21000538
2011-01-08,Bucks,1610612749,Drew Gooden,21000538
2011-01-08,Hawks,1610612737,Etan Thomas,21000536
2011-01-08,Nets,1610612751,Devin Harris,21000538
2011-01-08,Pacers,1610612754,Josh McRoberts,21000536
2011-01-08,Pacers,1610612754,Lance Stephenson,21000536
2011-01-08,Pistons,1610612765,DaJuan Summers,21000539
2011-01-09,Cavaliers,1610612739,Anthony Parker,21000547
2011-01-09,Kings,1610612758,Tyreke Evans,21000544
2011-01-09,Lakers,1610612747,Matt Barnes,21000550
2011-01-09,Nuggets,1610612743,Chris Andersen,21000548
2011-01-09,Nuggets,1610612743,Ty Lawson,21000548
2011-01-09,Raptors,1610612761,Sonny Weems,21000544
2011-01-09,Suns,1610612756,Gani Lawal,21000547
2011-01-09,Timberwolves,1610612750,Kosta Koufos,21000546
2011-01-10,Rockets,1610612745,Brad Miller,21000552
2011-01-10,Rockets,1610612745,Kevin Martin,21000552
2011-01-11,76ers,1610612755,Darius Songaila,21000555
2011-01-11,Cavaliers,1610612739,Anderson Varejao,21000560
2011-01-11,Cavaliers,1610612739,Anthony Parker,21000560
2011-01-11,Knicks,1610612752,Anthony Randolph,21000559
2011-01-11,Lakers,1610612747,Matt Barnes,21000560
2011-01-11,Nuggets,1610612743,Melvin Ely,21000558
2011-01-11,Nuggets,1610612743,Renaldo Balkman,21000558
2011-01-11,Suns,1610612756,Grant Hill,21000558
2011-01-12,Bobcats,1610612766,Derrick Brown,21000561
2011-01-12,Hornets,1610612766,David Andersen,21000561
2011-01-12,Bucks,1610612749,Brandon Jennings,21000566
2011-01-12,Celtics,1610612738,Jermaine O'Neal,21000564
2011-01-12,Grizzlies,1610612763,Tony Allen,21000565
2011-01-12,Jazz,1610612762,Jeremy Evans,21000570
2011-01-12,Nets,1610612751,Anthony Morrow,21000569
2011-01-12,Nets,1610612751,Troy Murphy,21000569
2011-01-12,Pistons,1610612765,Ben Wallace,21000565
2011-01-12,Rockets,1610612745,Brad Miller,21000568
2011-01-12,Warriors,1610612744,Reggie Williams,21000571
2011-01-13,Heat,1610612748,LeBron James,21000575
2011-01-13,Nuggets,1610612743,Chris Andersen,21000575
2011-01-13,Timberwolves,1610612750,Michael Beasley,21000573
2011-01-13,Timberwolves,1610612750,Sebastian Telfair,21000573
2011-01-13,Wizards,1610612764,Andray Blatche,21000573
2011-01-14,76ers,1610612755,Craig Brackins,21000577
2011-01-14,Bobcats,1610612766,Sherron Collins,21000579
2011-01-14,Hornets,1610612766,Marco Belinelli,21000579
2011-01-14,Bucks,1610612749,Brandon Jennings,21000577
2011-01-14,Cavaliers,1610612739,Anderson Varejao,21000583
2011-01-14,Cavaliers,1610612739,Anthony Parker,21000583
2011-01-14,Cavaliers,1610612739,Christian Eyenga,21000583
2011-01-14,Cavaliers,1610612739,Daniel Gibson,21000583
2011-01-14,Cavaliers,1610612739,Joey Graham,21000583
2011-01-14,Celtics,1610612738,Jermaine O'Neal,21000579
2011-01-14,Celtics,1610612738,Kevin Garnett,21000579
2011-01-14,Celtics,1610612738,Avery Bradley,21000579
2011-01-14,Kings,1610612758,Luther Head,21000580
2011-01-14,Knicks,1610612752,Ronny Turiaf,21000580
2011-01-14,Pacers,1610612754,A.J. Price,21000576
2011-01-14,Pacers,1610612754,Solomon Jones,21000576
2011-01-14,Raptors,1610612761,Leandro Barbosa,21000578
2011-01-14,Raptors,1610612761,Sonny Weems,21000578
2011-01-14,Rockets,1610612745,Brad Miller,21000582
2011-01-14,Rockets,1610612745,Ish Smith,21000582
2011-01-14,Spurs,1610612759,Matt Bonner,21000581
2011-01-14,Suns,1610612756,Garret Siler,21000584
2011-01-14,Warriors,1610612744,Brandan Wright,21000585
2011-01-15,Bobcats,1610612766,Derrick Brown,21000588
2011-01-15,Cavaliers,1610612739,Christian Eyenga,21000594
2011-01-15,Cavaliers,1610612739,Daniel Gibson,21000594
2011-01-15,Cavaliers,1610612739,Joey Graham,21000594
2011-01-15,Grizzlies,1610612763,Tony Allen,21000592
2011-01-15,Heat,1610612748,LeBron James,21000591
2011-01-15,Mavericks,1610612742,Tyson Chandler,21000592
2011-01-15,Nets,1610612751,Anthony Morrow,21000595
2011-01-15,Nuggets,1610612743,Kenyon Martin,21000594
2011-01-15,Raptors,1610612761,Jerryd Bayless,21000589
2011-01-15,Raptors,1610612761,Leandro Barbosa,21000589
2011-01-16,Nuggets,1610612743,Renaldo Balkman,21000597
2011-01-16,Spurs,1610612759,Matt Bonner,21000597
2011-01-17,76ers,1610612755,Andres Nocioni,21000601
2011-01-17,Blazers,1610612757,Brandon Roy,21000609
2011-01-17,Bucks,1610612749,Brandon Jennings,21000602
2011-01-17,Bulls,1610612741,Carlos Boozer,21000600
2011-01-17,Celtics,1610612738,Jermaine O'Neal,21000608
2011-01-17,Grizzlies,1610612763,Tony Allen,21000600
2011-01-17,Hawks,1610612737,Jordan Crawford,21000606
2011-01-17,Hornets,1610612766,Didier Mbenga ,21000601
2011-01-17,Jazz,1610612762,Gordon Hayward,21000599
2011-01-17,Kings,1610612758,Francisco Garcia,21000606
2011-01-17,Knicks,1610612752,Ronny Turiaf,21000598
2011-01-17,Nets,1610612751,Anthony Morrow,21000607
2011-01-17,Pacers,1610612754,Lance Stephenson,21000605
2011-01-17,Raptors,1610612761,Jerryd Bayless,21000603
2011-01-17,Raptors,1610612761,Leandro Barbosa,21000603
2011-01-17,Raptors,1610612761,Linas Kleiza,21000603
2011-01-17,Rockets,1610612745,Patrick Patterson,21000602
2011-01-17,Timberwolves,1610612750,Lazar Hayward,21000609
2011-01-18,Bobcats,1610612766,Eduardo Najera,21000612
2011-01-18,Bulls,1610612741,Carlos Boozer,21000612
2011-01-18,Hawks,1610612737,Etan Thomas,21000611
2011-01-18,Heat,1610612748,Chris Bosh,21000611
2011-01-19,Bucks,1610612749,Brandon Jennings,21000617
2011-01-19,Bucks,1610612749,John Salmons,21000617
2011-01-19,Celtics,1610612738,Jermaine O'Neal,21000616
2011-01-19,Grizzlies,1610612763,Tony Allen,21000618
2011-01-19,Jazz,1610612762,Jeremy Evans,21000614
2011-01-19,Knicks,1610612752,Andy Rautins,21000619
2011-01-19,Mavericks,1610612742,Alex Ajinca,21000621
2011-01-19,Pacers,1610612754,Roy Hibbert,21000624
2011-01-19,Raptors,1610612761,Leandro Barbosa,21000620
2011-01-19,Spurs,1610612759,Matt Bonner,21000620
2011-01-19,Timberwolves,1610612750,Nikola Pekovic,21000625
2011-01-20,Bobcats,1610612766,Sherron Collins,21000626
2011-01-20,Bobcats,1610612766,Tyrus Thomas,21000626
2011-01-20,Bulls,1610612741,Carlos Boozer,21000627
2011-01-20,Blazers,1610612757,Marcus Camby,21000628
2011-01-20,Blazers,1610612757,Marcus Camby,21000628
2011-01-21,Bucks,1610612749,Brandon Jennings,21000633
2011-01-21,Bucks,1610612749,John Salmons,21000633
2011-01-21,Cavaliers,1610612739,Mo Williams,21000633
2011-01-21,Celtics,1610612738,Jermaine O'Neal,21000632
2011-01-21,Celtics,1610612738,Shaquille O'Neal,21000632
2011-01-21,Hawks,1610612737,Al Horford,21000631
2011-01-21,Pistons,1610612765,Charlie Villanueva,21000629
2011-01-21,Raptors,1610612761,Joey Dorsey,21000630
2011-01-21,Raptors,1610612761,Leandro Barbosa,21000630
2011-01-21,Spurs,1610612759,George Hill,21000636
2011-01-21,Warriors,1610612744,Lou Amundson,21000638
2011-01-21,Wizards,1610612764,Kirk Hinrich,21000634
2011-01-22,Blazers,1610612757,Marcus Camby,21000650
2011-01-22,Bucks,1610612749,Drew Gooden,21000649
2011-01-22,Bucks,1610612749,John Salmons,21000649
2011-01-22,Cavaliers,1610612739,Anthony Parker,21000645
2011-01-22,Celtics,1610612738,Jermaine O'Neal,21000641
2011-01-22,Celtics,1610612738,Shaquille O'Neal,21000641
2011-01-22,Clippers,1610612746,Willie Warren,21000651
2011-01-22,Heat,1610612748,Dwyane Wade,21000643
2011-01-22,Hornets,1610612766,Trevor Ariza,21000639
2011-01-22,Jazz,1610612762,Francisco Elson,21000644
2011-01-22,Magic,1610612753,Jason Williams,21000648
2011-01-22,Pacers,1610612754,Josh McRoberts,21000650
2011-01-22,Pistons,1610612765,Charlie Villanueva,21000642
2011-01-22,Raptors,1610612761,Joey Dorsey,21000643
2011-01-22,Raptors,1610612761,Leandro Barbosa,21000643
2011-01-22,Raptors,1610612761,Linas Kleiza,21000643
2011-01-22,Spurs,1610612759,George Hill,21000646
2011-01-22,Thunder,1610612760,B.J. Mullens,21000647
2011-01-22,Warriors,1610612744,Acie Law,21000651
2011-01-22,Wizards,1610612764,Kirk Hinrich,21000641
2011-01-24,76ers,1610612755,Darius Songaila,21000655
2011-01-24,Blazers,1610612757,Marcus Camby,21000661
2011-01-24,Bucks,1610612749,John Salmons,21000658
2011-01-24,Cavaliers,1610612739,Anthony Parker,21000653
2011-01-24,Raptors,1610612761,Joey Dorsey,21000656
2011-01-24,Raptors,1610612761,Jose Calderon,21000656
2011-01-24,Raptors,1610612761,Leandro Barbosa,21000656
2011-01-24,Raptors,1610612761,Linas Kleiza,21000656
2011-01-24,Raptors,1610612761,Alex Ajinca,21000656
2011-01-24,Rockets,1610612745,Jared Jeffries,21000659
2011-01-24,Timberwolves,1610612750,Kosta Koufos,21000659
2011-01-24,Warriors,1610612744,Charlie Bell,21000662
2011-01-25,Celtics,1610612738,Jermaine O'Neal,21000664
2011-01-25,Celtics,1610612738,Shaquille O'Neal,21000664
2011-01-25,Clippers,1610612746,Eric Gordon,21000665
2011-01-25,Jazz,1610612762,Kyrylo Fesenko,21000667
2011-01-25,Mavericks,1610612742,Peja Stojakovic,21000665
2011-01-26,Bobcats,1610612766,Derrick Brown,21000675
2011-01-26,Bucks,1610612749,Drew Gooden,21000672
2011-01-26,Bucks,1610612749,John Salmons,21000672
2011-01-26,Clippers,1610612746,Eric Gordon,21000674
2011-01-26,Grizzlies,1610612763,DeMarre Carroll,21000669
2011-01-26,Hawks,1610612737,Jordan Crawford,21000672
2011-01-26,Hawks,1610612737,Josh Powell,21000672
2011-01-26,Nuggets,1610612743,Kenyon Martin,21000671
2011-01-26,Nuggets,1610612743,Nene Hilario ,21000671
2011-01-26,Pistons,1610612765,Richard Hamilton,21000671
2011-01-26,Raptors,1610612761,Linas Kleiza,21000670
2011-01-26,Timberwolves,1610612750,Lazar Hayward,21000673
2011-01-27,Celtics,1610612738,Shaquille O'Neal,21000680
2011-01-28,Bobcats,1610612766,Sherron Collins,21000691
2011-01-28,Bucks,1610612749,John Salmons,21000683
2011-01-28,Grizzlies,1610612763,Hamed Haddadi,21000682
2011-01-28,Heat,1610612748,Dwyane Wade,21000686
2011-01-28,Jazz,1610612762,Deron Williams,21000689
2011-01-28,Jazz,1610612762,Mehmet Okur,21000689
2011-01-28,Knicks,1610612752,Wilson Chandler,21000684
2011-01-28,Nets,1610612751,Jordan Farmar,21000681
2011-01-28,Nuggets,1610612743,Renaldo Balkman,21000685
2011-01-28,Pacers,1610612754,Brandon Rush,21000681
2011-01-28,Pacers,1610612754,Tyler Hansbrough,21000681
2011-01-28,Pistons,1610612765,Rodney Stuckey,21000686
2011-01-28,Thunder,1610612760,Thabo Sefolosha,21000688
2011-01-28,Wizards,1610612764,JaVale McGee,21000688
2011-01-28,Wizards,1610612764,Kirk Hinrich,21000688
2011-01-29,Bucks,1610612749,John Salmons,21000697
2011-01-29,Nets,1610612751,Jordan Farmar,21000697
2011-01-29,Wizards,1610612764,Mustafa Shakur,21000694
2011-01-30,Heat,1610612748,Jamaal Magloire,21000701
2011-01-30,Jazz,1610612762,Deron Williams,21000707
2011-01-30,Jazz,1610612762,Mehmet Okur,21000707
2011-01-30,Knicks,1610612752,Wilson Chandler,21000705
2011-01-30,Magic,1610612753,Gilbert Arenas,21000703
2011-01-30,Nuggets,1610612743,Al Harrington,21000704
2011-01-30,Nuggets,1610612743,Kenyon Martin,21000704
2011-01-30,Pistons,1610612765,Rodney Stuckey,21000705
2011-01-30,Suns,1610612756,Gani Lawal,21000706
2011-01-30,Suns,1610612756,Goran Dragic,21000706
2011-01-31,Bobcats,1610612766,Derrick Brown,21000713
2011-01-31,Bucks,1610612749,John Salmons,21000714
2011-01-31,Cavaliers,1610612739,Daniel Gibson,21000710
2011-01-31,Clippers,1610612746,Eric Gordon,21000714
2011-01-31,Grizzlies,1610612763,DeMarre Carroll,21000711
2011-01-31,Jazz,1610612762,Deron Williams,21000713
2011-01-31,Magic,1610612753,J.J. Redick,21000711
2011-01-31,Nets,1610612751,Jordan Farmar,21000709
2011-01-31,Nuggets,1610612743,Chris Andersen,21000709
2011-01-31,Pacers,1610612754,Solomon Jones,21000708
2011-01-31,Wizards,1610612764,Mustafa Shakur,21000712
2011-02-01,Kings,1610612758,Jason Thompson,21000717
2011-02-01,Lakers,1610612747,Andrew Bynum,21000718
2011-02-01,Rockets,1610612745,Ish Smith,21000718
2011-02-02,Bobcats,1610612766,Dominic McGuire,21000722
2011-02-02,Bucks,1610612749,Andrew Bogut,21000727
2011-02-02,Bucks,1610612749,Keyon Dooling,21000727
2011-02-02,Bucks,1610612749,Larry Sanders ,21000727
2011-02-02,Cavaliers,1610612739,Daniel Gibson,21000720
2011-02-02,Clippers,1610612746,Eric Gordon,21000729
2011-02-02,Hawks,1610612737,Etan Thomas,21000719
2011-02-02,Jazz,1610612762,Andrei Kirilenko,21000728
2011-02-02,Jazz,1610612762,Deron Williams,21000728
2011-02-02,Nets,1610612751,Jordan Farmar,21000721
2011-02-02,Nuggets,1610612743,Melvin Ely,21000726
2011-02-02,Nuggets,1610612743,Renaldo Balkman,21000726
2011-02-02,Pistons,1610612765,Jason Maxiell,21000722
2011-02-02,Pistons,1610612765,Rodney Stuckey,21000722
2011-02-02,Rockets,1610612745,Jordan Hill,21000728
2011-02-02,Thunder,1610612760,B.J. Mullens,21000725
2011-02-03,Bucks,1610612749,Chris Douglas-Roberts,21000731
2011-02-03,Magic,1610612753,Brandon Bass,21000730
2011-02-03,Warriors,1610612744,Acie Law,21000731
2011-02-04,Bobcats,1610612766,Eduardo Najera,21000733
2011-02-04,Celtics,1610612738,Shaquille O'Neal,21000740
2011-02-04,Clippers,1610612746,Eric Gordon,21000738
2011-02-04,Jazz,1610612762,Andrei Kirilenko,21000744
2011-02-04,Kings,1610612758,Hassan Whiteside,21000743
2011-02-04,Kings,1610612758,Jason Thompson,21000743
2011-02-04,Knicks,1610612752,Andy Rautins,21000735
2011-02-04,Magic,1610612753,Brandon Bass,21000737
2011-02-04,Pistons,1610612765,Jason Maxiell,21000739
2011-02-04,Raptors,1610612761,Jerryd Bayless,21000736
2011-02-04,Thunder,1610612760,Cole Aldrich,21000742
2011-02-04,Timberwolves,1610612750,Michael Beasley,21000736
2011-02-05,Blazers,1610612757,Dante Cunningham,21000747
2011-02-05,Bobcats,1610612766,Dominic McGuire,21000745
2011-02-05,Hornets,1610612766,Jason Smith,21000745
2011-02-05,Hornets,1610612766,Trevor Ariza,21000745
2011-02-05,Bucks,1610612749,Jon Brockman,21000750
2011-02-05,Hawks,1610612737,Al Horford,21000746
2011-02-05,Jazz,1610612762,Andrei Kirilenko,21000752
2011-02-05,Nuggets,1610612743,Ty Lawson,21000751
2011-02-05,Pistons,1610612765,Jason Maxiell,21000750
2011-02-05,Rockets,1610612745,Jordan Hill,21000749
2011-02-05,Timberwolves,1610612750,Martell Webster,21000751
2011-02-05,Warriors,1610612744,Lou Amundson,21000753
2011-02-06,76ers,1610612755,Jason Kapono,21000756
2011-02-06,Celtics,1610612738,Marquis Daniels,21000757
2011-02-06,Celtics,1610612738,Shaquille O'Neal,21000757
2011-02-06,Clippers,1610612746,Eric Gordon,21000754
2011-02-06,Heat,1610612748,Jamaal Magloire,21000754
2011-02-06,Knicks,1610612752,Ronny Turiaf,21000756
2011-02-06,Magic,1610612753,Brandon Bass,21000757
2011-02-07,Bobcats,1610612766,Matt Carroll,21000758
2011-02-07,Hornets,1610612766,Trevor Ariza,21000758
2011-02-07,Celtics,1610612738,Marquis Daniels,21000758
2011-02-07,Celtics,1610612738,Semih Erden,21000758
2011-02-07,Celtics,1610612738,Shaquille O'Neal,21000758
2011-02-07,Jazz,1610612762,Francisco Elson,21000764
2011-02-07,Nuggets,1610612743,Nene Hilario ,21000762
2011-02-07,Nuggets,1610612743,Renaldo Balkman,21000762
2011-02-08,Bucks,1610612749,Larry Sanders ,21000770
2011-02-08,Clippers,1610612746,Eric Gordon,21000767
2011-02-08,Grizzlies,1610612763,Rudy Gay,21000771
2011-02-08,Magic,1610612753,Brandon Bass,21000767
2011-02-08,Pacers,1610612754,T.J. Ford,21000769
2011-02-08,Pistons,1610612765,Chris Wilcox,21000768
2011-02-08,Pistons,1610612765,DaJuan Summers,21000768
2011-02-08,Pistons,1610612765,Richard Hamilton,21000768
2011-02-08,Raptors,1610612761,Alex Ajinca,21000770
2011-02-08,Raptors,1610612761,Jerryd Bayless,21000770
2011-02-08,Rockets,1610612745,Terrence Williams,21000772
2011-02-08,Spurs,1610612759,James Anderson,21000768
2011-02-08,Timberwolves,1610612750,Darko Milicic,21000772
2011-02-08,Timberwolves,1610612750,Michael Beasley,21000772
2011-02-09,Clippers,1610612746,Eric Gordon,21000779
2011-02-09,Jazz,1610612762,Francisco Elson,21000780
2011-02-09,Magic,1610612753,Brandon Bass,21000776
2011-02-09,Nets,1610612751,Orien Greene,21000775
2011-02-09,Nuggets,1610612743,Chauncey Billups,21000782
2011-02-09,Pacers,1610612754,Solomon Jones,21000774
2011-02-09,Pistons,1610612765,Richard Hamilton,21000773
2011-02-09,Raptors,1610612761,Solomon Alabi,21000777
2011-02-09,Wizards,1610612764,Al Thornton,21000778
2011-02-09,Wizards,1610612764,Jianlian Yi,21000778
2011-02-10,Celtics,1610612738,Semih Erden,21000783
2011-02-10,Celtics,1610612738,Shaquille O'Neal,21000783
2011-02-10,Nuggets,1610612743,Melvin Ely,21000785
2011-02-10,Nuggets,1610612743,Renaldo Balkman,21000785
2011-02-11,76ers,1610612755,Tony Battie,21000789
2011-02-11,Bobcats,1610612766,Sherron Collins,21000786
2011-02-11,Hornets,1610612766,Quincy Pondexter,21000786
2011-02-11,Bucks,1610612749,Chris Douglas-Roberts,21000794
2011-02-11,Bucks,1610612749,Larry Sanders ,21000794
2011-02-11,Cavaliers,1610612739,Alonzo Gee,21000791
2011-02-11,Clippers,1610612746,Eric Gordon,21000791
2011-02-11,Grizzlies,1610612763,Zach Randolph,21000794
2011-02-11,Jazz,1610612762,Raja Bell,21000795
2011-02-11,Jazz,1610612762,Ronnie Price,21000795
2011-02-11,Magic,1610612753,Brandon Bass,21000788
2011-02-11,Pistons,1610612765,Richard Hamilton,21000792
2011-02-11,Raptors,1610612761,Alex Ajinca,21000790
2011-02-11,Raptors,1610612761,Amir Johnson,21000790
2011-02-11,Spurs,1610612759,Tiago Splitter,21000789
2011-02-11,Timberwolves,1610612750,Darko Milicic,21000787
2011-02-11,Timberwolves,1610612750,Michael Beasley,21000787
2011-02-12,Bobcats,1610612766,Derrick Brown,21000796
2011-02-12,Hawks,1610612737,Jordan Crawford,21000796
2011-02-12,Knicks,1610612752,Amar'e Stoudemire,21000797
2011-02-12,Pacers,1610612754,T.J. Ford,21000802
2011-02-12,Rockets,1610612745,Jared Jeffries,21000801
2011-02-12,Spurs,1610612759,Tiago Splitter,21000798
2011-02-12,Timberwolves,1610612750,Darko Milicic,21000799
2011-02-12,Timberwolves,1610612750,Michael Beasley,21000799
2011-02-12,Wizards,1610612764,Al Thornton,21000798
2011-02-12,Wizards,1610612764,Rashard Lewis,21000798
2011-02-13,Cavaliers,1610612739,Joey Graham,21000806
2011-02-13,Celtics,1610612738,Semih Erden,21000804
2011-02-13,Celtics,1610612738,Shaquille O'Neal,21000804
2011-02-13,Clippers,1610612746,Eric Gordon,21000808
2011-02-13,Grizzlies,1610612763,Hamed Haddadi,21000809
2011-02-13,Kings,1610612758,Luther Head,21000810
2011-02-13,Pistons,1610612765,Richard Hamilton,21000807
2011-02-13,Raptors,1610612761,Solomon Alabi,21000808
2011-02-13,Warriors,1610612744,Dan Gadzuric,21000811
2011-02-13,Wizards,1610612764,Hamady N'Diaye,21000806
2011-02-14,Bobcats,1610612766,Dominic McGuire,21000812
2011-02-14,Bucks,1610612749,Corey Maggette,21000815
2011-02-14,Clippers,1610612746,Eric Gordon,21000815
