game_id,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,player,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,game_date,season,Team,Relinquished,Notes
21500414,1610612741.0,CHI,Chicago,201149.0,Joakim Noah,,,15.933333333333334,108.0,109.1,108.3,109.4,-0.2,-0.3,0.615,0.0,66.7,0.14300000000000002,0.313,0.21600000000000005,0.0,0.5,0.5,0.098,0.099,98.92,97.96,81.63,33.0,0.203,2015-12-21,2015-16,Bulls,Joakim Noah,sprained left shoulder (DTD)
21500421,1610612742.0,DAL,Dallas,101114.0,Deron Williams,G,,23.333333333333332,82.4,86.7,111.4,104.3,-29.0,-17.7,0.462,0.0,42.9,0.0,0.095,0.042,0.0,0.28600000000000003,0.42100000000000004,0.17,0.16899999999999998,92.98,93.6,78.0,45.0,0.12300000000000001,2015-12-22,2015-16,Mavericks,Deron Williams,strained left hamstring (DTD)
21500451,1610612756.0,PHX,Phoenix,202339.0,Eric Bledsoe,G,,8.15,47.1,47.1,83.9,83.3,-36.8,-36.3,0.0,0.0,0.0,0.0,0.28600000000000003,0.11800000000000001,33.3,0.5,0.5,0.353,0.353,102.71,103.07,85.89,17.0,0.0,2015-12-26,2015-16,Suns,Eric Bledsoe,sprained left knee (out for season)
21500491,1610612742.0,DAL,Dallas,2734.0,Devin Harris,,,2.5833333333333335,50.0,40.0,100.0,80.0,-50.0,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.16699999999999998,0.2,74.32,92.9,77.42,5.0,-0.444,2016-01-01,2015-16,Mavericks,Devin Harris,back spasms (DTD)
21500495,1610612738.0,BOS,Boston,202340.0,Avery Bradley,G,,10.516666666666667,120.1,113.0,136.2,140.9,-16.1,-27.9,0.0,0.0,0.0,0.077,0.1,0.087,20.0,0.25,0.25,0.16699999999999998,0.175,101.32,102.69,85.58,23.0,-0.027000000000000003,2016-01-02,2015-16,Celtics,Avery Bradley,bruised left hip (DTD)
21500519,1610612763.0,MEM,Memphis,201144.0,Mike Conley,G,,26.25,77.2,80.8,78.3,80.8,-1.1,0.0,0.308,0.0,22.2,0.0,0.063,0.032,0.0,0.26899999999999996,0.314,0.233,0.23199999999999998,98.77,95.08,79.23,52.0,0.062,2016-01-04,2015-16,Grizzlies,Mike Conley Jr.,tightness in lower back (DTD)
21500538,1610612762.0,UTA,Utah,203918.0,Rodney Hood,G,,22.416666666666668,99.0,97.5,90.3,89.7,8.7,7.8,0.16699999999999998,2.0,16.7,0.0,0.083,0.048,8.3,0.35700000000000004,0.5429999999999999,0.22699999999999998,0.23,83.68,84.58,70.48,40.0,0.13699999999999998,2016-01-07,2015-16,Jazz,Rodney Hood,right ankle injury (DTD)
21500544,1610612740.0,NOP,New Orleans,203076.0,Anthony Davis,F,,3.35,75.0,75.0,101.7,100.0,-26.7,-25.0,0.5,1.0,25.0,0.0,0.5,0.2,25.0,0.5,0.5,0.33299999999999996,0.375,106.6,107.46,89.55,8.0,0.14300000000000002,2016-01-08,2015-16,Pelicans,Anthony Davis,bruised back (DTD)
21500549,1610612747.0,LAL,Los Angeles,1626156.0,D'Angelo Russell,,,7.716666666666667,101.4,106.3,104.4,100.0,-3.0,6.3,0.4,0.0,40.0,0.0,0.0,0.0,0.0,0.33299999999999996,0.33299999999999996,0.17600000000000002,0.179,99.77,99.52,82.94,16.0,0.066,2016-01-08,2015-16,Lakers,D'Angelo Russell,sprained right ankle (DTD)
21500551,1610612737.0,ATL,Atlanta,201952.0,Jeff Teague,G,,25.483333333333334,117.1,118.2,118.2,118.5,-1.1,-0.3,0.28600000000000003,2.0,31.6,0.048,0.048,0.048,15.8,0.611,0.607,0.217,0.222,103.3,102.66,85.55,55.0,0.1,2016-01-09,2015-16,Hawks,Jeff Teague,ankle injury (DTD)
21500569,1610612754.0,IND,Indiana,201155.0,Rodney Stuckey,,,4.433333333333334,90.1,88.9,112.6,100.0,-22.5,-11.1,0.0,0.0,0.0,0.0,0.33299999999999996,0.125,0.0,0.0,0.0,0.1,0.10099999999999999,96.11,102.82,85.68,9.0,0.0,2016-01-12,2015-16,Pacers,Rodney Stuckey,sprained right ankle/foot (DTD)
21500597,1610612741.0,CHI,Chicago,201149.0,Joakim Noah,,,5.85,107.8,100.0,128.9,125.0,-21.0,-25.0,0.0,0.0,0.0,0.111,0.25,0.154,0.0,0.5,0.5,0.133,0.141,89.6,94.36,78.63,11.0,0.026000000000000002,2016-01-15,2015-16,Bulls,Joakim Noah,separated left shoulder (out for season)
21500626,1610612740.0,NOP,New Orleans,201569.0,Eric Gordon,G,,24.966666666666665,97.9,100.0,109.7,110.0,-11.9,-10.0,0.2,1.5,21.4,0.0,0.053,0.023,14.3,0.611,0.611,0.193,0.193,97.28,96.13,80.11,50.0,0.081,2016-01-19,2015-16,Pelicans,Eric Gordon,fractured right ring finger (DTD)
21500630,1610612748.0,MIA,Miami,202355.0,Hassan Whiteside,C,,10.633333333333333,70.4,66.7,122.2,120.0,-51.8,-53.3,0.2,0.5,25.0,0.0,0.33299999999999996,0.16699999999999998,50.0,1.0,1.0,0.14300000000000002,0.151,89.2,92.54,77.12,21.0,0.12300000000000001,2016-01-20,2015-16,Heat,Hassan Whiteside,strained oblique (DTD)
21500644,1610612756.0,PHX,Phoenix,200782.0,P.J. Tucker,F,,6.05,67.3,72.7,101.7,116.7,-34.4,-43.9,0.0,0.0,0.0,0.0,0.125,0.071,0.0,0.0,0.0,0.0,0.0,101.71,91.24,76.03,11.0,0.061,2016-01-21,2015-16,Suns,P.J. Tucker,bruised chest (left game)
21500671,1610612740.0,NOP,New Orleans,203076.0,Anthony Davis,F,,18.966666666666665,110.4,110.3,122.4,120.5,-12.0,-10.3,0.077,0.25,7.1,0.087,0.267,0.158,28.6,0.444,0.47700000000000004,0.26,0.26,97.89,98.7,82.25,39.0,0.084,2016-01-25,2015-16,Pelicans,Anthony Davis,concussion (DTD)
21500688,1610612760.0,OKC,Oklahoma City,1626166.0,Cameron Payne,,,5.166666666666667,101.1,100.0,137.0,120.0,-35.9,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.078,91.23,97.55,81.29,11.0,-0.125,2016-01-27,2015-16,Thunder,Cameron Payne,concussion (DTD)
21500690,1610612766.0,CHA,Charlotte,202391.0,Jeremy Lin,,,17.4,68.1,66.7,141.7,140.6,-73.6,-74.0,0.14300000000000002,1.0,10.0,0.0,0.14300000000000002,0.065,10.0,0.25,0.25,0.243,0.255,88.39,89.66,74.71,33.0,0.0,2016-01-27,2015-16,Hornets,Jeremy Lin,sprained right ankle (DTD)
21500692,1610612737.0,ATL,Atlanta,200794.0,Paul Millsap,F,,13.283333333333333,107.4,107.7,97.5,96.2,9.9,11.5,0.0,0.0,0.0,0.0,0.41700000000000004,0.20800000000000002,28.6,0.25,0.41,0.25,0.258,93.45,93.95,78.29,26.0,0.09300000000000001,2016-01-28,2015-16,Hawks,Paul Millsap,sprained left ankle (DTD)
21500712,1610612758.0,SAC,Sacramento,202326.0,DeMarcus Cousins,F,,30.65,94.2,98.5,103.2,100.0,-9.0,-1.5,0.059000000000000004,0.17,3.2,0.11599999999999999,0.31,0.19399999999999998,19.4,0.20600000000000002,0.3670000000000001,0.35700000000000004,0.35700000000000004,105.65,104.93,87.44,66.0,0.07200000000000001,2016-01-30,2015-16,Kings,DeMarcus Cousins,sprained left ankle (DTD)
21500723,1610612742.0,DAL,Dallas,101114.0,Deron Williams,G,,7.816666666666666,68.4,64.7,101.5,100.0,-33.1,-35.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.262,97.76,101.32,84.43,17.0,-0.195,2016-02-01,2015-16,Mavericks,Deron Williams,bruised hip (DTD)
21500735,1610612766.0,CHA,Charlotte,203798.0,PJ Hairston,,,11.15,151.8,150.0,141.1,133.3,10.7,16.7,0.091,1.0,20.0,0.0,0.0,0.0,20.0,0.5,0.5,0.16699999999999998,0.168,85.24,88.25,73.54,20.0,0.0,2016-02-03,2015-16,Hornets,P.J. Hairston,placed on IL
21500736,1610612755.0,PHI,Philadelphia,1626143.0,Jahlil Okafor,C,,24.65,91.1,92.0,118.7,127.1,-27.6,-35.1,0.231,0.6,16.7,0.158,0.08,0.114,27.8,0.5,0.5,0.273,0.275,99.23,95.42,79.51,50.0,0.044000000000000004,2016-02-03,2015-16,76ers,Jahlil Okafor,placed on IL
21500752,1610612753.0,ORL,Orlando,202699.0,Tobias Harris,F,,28.016666666666666,96.5,98.3,99.4,98.3,-2.8,-0.1,0.0,0.0,0.0,0.057,0.3,0.145,8.3,0.444,0.58,0.17600000000000002,0.17600000000000002,101.43,101.08,84.24,58.0,0.155,2016-02-05,2015-16,Magic,Tobias Harris,sore left ankle (DTD)
21500781,1610612763.0,MEM,Memphis,201188.0,Marc Gasol,C,,10.983333333333333,107.9,109.5,98.5,100.0,9.4,9.5,0.4,0.0,22.2,0.0,0.429,0.214,0.0,0.667,0.7509999999999999,0.318,0.314,93.17,91.78,76.48,21.0,0.315,2016-02-08,2015-16,Grizzlies,Marc Gasol,fractured right foot (out for season)
21500884,1610612739.0,CLE,Cleveland,201567.0,Kevin Love,F,,40.38333333333333,102.7,113.7,110.1,111.0,-7.3,2.7,0.24,6.0,26.1,0.025,0.20600000000000002,0.10800000000000001,4.3,0.321,0.41200000000000003,0.18899999999999997,0.191,91.75,86.76,72.3,73.0,0.09300000000000001,2016-02-29,2015-16,Cavaliers,Kevin Love,sore leg (DTD)
21500890,1610612746.0,LAC,LA,201601.0,Luc Mbah a Moute,F,,8.733333333333333,123.5,125.0,90.7,93.3,32.8,31.7,0.2,0.0,20.0,0.273,0.1,0.19,0.0,0.25,0.25,0.2,0.198,86.95,85.19,70.99,16.0,0.07400000000000001,2016-02-29,2015-16,Clippers,Luc Mbah a Moute,lacerated left eyelid (DTD)
21500953,1610612763.0,MEM,Memphis,201596.0,Mario Chalmers,G,,21.816666666666666,103.2,104.3,93.7,100.0,9.5,4.3,0.33299999999999996,2.5,27.8,0.045,0.14300000000000002,0.1,11.1,0.214,0.523,0.23199999999999998,0.23399999999999999,107.41,103.41,86.17,47.0,0.19,2016-03-09,2015-16,Grizzlies,Mario Chalmers,ruptured right Achilles tendon (out for season)
21500992,1610612763.0,MEM,Memphis,203798.0,PJ Hairston,,,17.833333333333332,75.9,81.1,109.7,107.9,-33.8,-26.8,0.25,1.0,16.7,0.0,0.1,0.044000000000000004,16.7,0.375,0.375,0.217,0.215,103.46,100.93,84.11,37.0,0.021,2016-03-14,2015-16,Grizzlies,P.J. Hairston,placed on IL with strained left groin
21501016,1610612741.0,CHI,Chicago,202734.0,E'Twaun Moore,,,2.466666666666667,123.0,120.0,0.0,0.0,123.0,120.0,0.0,0.0,0.0,0.0,0.33299999999999996,0.2,0.0,0.0,0.0,0.0,0.0,86.28,97.17,80.97,5.0,0.0,2016-03-17,2015-16,Bulls,E'Twaun Moore,left hamstring injury (DTD)
21501023,1610612761.0,TOR,Toronto,202335.0,Patrick Patterson,,,20.3,114.3,113.3,81.4,81.8,32.9,31.5,0.0,0.0,0.0,0.0,0.091,0.051,16.7,0.7,0.7,0.13,0.132,104.97,105.2,87.67,45.0,0.067,2016-03-18,2015-16,Raptors,Patrick Patterson,sore left ankle (DTD)
21501026,1610612742.0,DAL,Dallas,202718.0,Chandler Parsons,F,,22.033333333333335,145.5,144.9,108.9,116.3,36.5,28.6,0.0,0.0,0.0,0.053,0.095,0.075,9.1,0.625,0.7170000000000001,0.204,0.204,110.15,106.75,88.96,49.0,0.121,2016-03-18,2015-16,Mavericks,Chandler Parsons,sore right knee (out for season)
21501035,1610612746.0,LAC,LA,201145.0,Jeff Green,F,,20.95,113.3,110.0,139.0,140.0,-25.7,-30.0,0.0,0.0,0.0,0.0,0.063,0.031,0.0,0.5,0.5920000000000001,0.16699999999999998,0.17600000000000002,90.64,91.65,76.37,40.0,0.043,2016-03-19,2015-16,Clippers,Jeff Green,lacerated forehead (DTD)
21501063,1610612759.0,SAS,San Antonio,202695.0,Kawhi Leonard,F,,24.1,122.5,121.7,86.4,85.1,36.1,36.6,0.0,0.0,0.0,0.087,0.25,0.17,4.2,0.643,0.664,0.462,0.46399999999999997,91.66,92.61,77.18,46.0,0.29100000000000004,2016-03-23,2015-16,Spurs,Kawhi Leonard,bruised right quadriceps (DTD)
21501068,1610612754.0,IND,Indiana,202331.0,Paul George,F,,19.9,103.3,100.0,77.7,82.1,25.6,17.9,0.2,2.0,15.4,0.0,0.16699999999999998,0.098,7.7,0.722,0.727,0.268,0.27699999999999997,95.23,94.07,78.39,39.0,0.261,2016-03-24,2015-16,Pacers,Paul George,bruised lower right leg (DTD)
21501117,1610612752.0,NYK,New York,101181.0,Jose Calderon,G,,9.7,120.7,126.3,74.2,73.7,46.6,52.6,0.1,0.5,20.0,0.0,0.2,0.133,40.0,0.5,0.5,0.182,0.183,95.9,94.02,78.35,19.0,0.027999999999999997,2016-03-30,2015-16,Knicks,Jose Calderon,bruised right quadriceps (out for season)
21600019,1610612754.0,IND,Indiana,201155.0,Rodney Stuckey,,,3.716666666666667,134.4,125.0,101.5,100.0,32.9,25.0,0.25,0.0,50.0,0.0,0.25,0.1,0.0,0.0,0.0,0.091,0.096,98.93,103.32,86.1,8.0,0.061,2016-10-28,2016-17,Pacers,Rodney Stuckey,sore right hamstring (DTD)
21600027,1610612766.0,CHA,Charlotte,203087.0,Jeremy Lamb,,,9.166666666666666,91.1,100.0,44.7,42.1,46.4,57.9,0.0,0.0,0.0,0.0,0.3,0.13,0.0,0.28600000000000003,0.317,0.33299999999999996,0.322,98.55,96.87,80.73,18.0,0.14300000000000002,2016-10-29,2016-17,Hornets,Jeremy Lamb,strained left hamstring (DTD)
21600031,1610612751.0,BKN,Brooklyn,202349.0,Greivis Vasquez,,,6.783333333333333,57.1,50.0,114.2,113.3,-57.1,-63.3,0.0,0.0,0.0,0.0,0.1,0.05,0.0,0.25,0.25,0.235,0.267,102.18,109.68,91.4,16.0,0.0,2016-10-29,2016-17,Nets,Greivis Vasquez,sore right ankle (DTD)
21600057,1610612751.0,BKN,Brooklyn,202391.0,Jeremy Lin,G,,15.683333333333334,136.4,141.2,117.0,114.3,19.4,26.9,0.267,4.0,33.3,0.0,0.133,0.091,8.3,0.667,0.727,0.22899999999999998,0.22699999999999998,106.2,105.59,87.99,34.0,0.146,2016-11-02,2016-17,Nets,Jeremy Lin,strained left hamstring (DTD)
21600060,1610612740.0,NOP,New Orleans,201967.0,Dante Cunningham,F,,5.25,61.2,70.0,125.6,110.0,-64.4,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.273,0.262,92.34,91.43,76.19,10.0,-0.222,2016-11-02,2016-17,Pelicans,Dante Cunningham,sore hip (DTD)
21600060,1610612763.0,MEM,Memphis,1626185.0,Jarell Martin,,,17.266666666666666,70.6,78.4,75.3,75.0,-4.7,3.4,0.111,1.0,11.1,0.04,0.16699999999999998,0.09300000000000001,11.1,0.33299999999999996,0.436,0.182,0.18100000000000002,106.97,101.47,84.56,37.0,0.156,2016-11-02,2016-17,Grizzlies,Jarell Martin,sore foot (DTD)
21600061,1610612738.0,BOS,Boston,203109.0,Jae Crowder,F,,13.733333333333333,137.2,141.4,109.5,116.7,27.7,24.7,0.083,1.0,12.5,0.0,0.313,0.179,12.5,0.833,0.833,0.21899999999999997,0.22,108.07,103.11,85.92,29.0,0.16399999999999998,2016-11-02,2016-17,Celtics,Jae Crowder,sprained left ankle (DTD)
21600062,1610612742.0,DAL,Dallas,202083.0,Wesley Matthews,G,,35.7,91.7,91.2,104.8,111.9,-13.1,-20.8,0.091,2.0,16.7,0.0,0.026000000000000002,0.013999999999999999,8.3,0.611,0.636,0.141,0.14400000000000002,93.58,90.76,75.63,68.0,0.071,2016-11-02,2016-17,Mavericks,Wes Matthews Jr.,sore foot (DTD)
21600076,1610612742.0,DAL,Dallas,1717.0,Dirk Nowitzki,C,,16.116666666666667,99.0,100.0,114.8,121.9,-15.8,-21.9,0.1,0.0,14.3,0.0,0.389,0.19399999999999998,0.0,0.33299999999999996,0.38799999999999996,0.171,0.175,98.75,95.35,79.46,32.0,0.15,2016-11-04,2016-17,Mavericks,Dirk Nowitzki,sore right Achilles (DTD)
21600107,1610612764.0,WAS,Washington,203078.0,Bradley Beal,G,,10.85,128.1,126.1,74.3,77.3,53.8,48.8,0.1,0.0,10.0,0.14300000000000002,0.154,0.14800000000000002,0.0,0.125,0.16899999999999998,0.3,0.314,100.69,99.54,82.95,23.0,-0.025,2016-11-09,2016-17,Wizards,Bradley Beal,right hamstring injury (DTD)
21600131,1610612752.0,NYK,New York,202498.0,Lance Thomas,,,8.733333333333333,116.4,127.8,145.8,150.0,-29.4,-22.2,0.0,0.0,0.0,0.091,0.0,0.063,0.0,0.0,0.0,0.125,0.126,105.2,98.93,82.44,18.0,-0.057999999999999996,2016-11-12,2016-17,Knicks,Lance Thomas,sore left ankle (DTD)
21600133,1610612741.0,CHI,Chicago,203926.0,Doug McDermott,,,17.666666666666668,119.9,133.3,97.2,102.8,22.7,30.6,0.14300000000000002,2.0,22.2,0.0,0.05,0.026000000000000002,11.1,0.33299999999999996,0.38799999999999996,0.156,0.152,106.13,97.81,81.51,36.0,0.047,2016-11-12,2016-17,Bulls,Doug McDermott,concussion (DTD)
21600176,1610612756.0,PHX,Phoenix,203933.0,T.J. Warren,F,,9.083333333333334,105.3,105.3,100.0,100.0,5.3,5.3,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.5,0.5,0.136,0.14300000000000002,97.76,97.76,81.47,19.0,0.0,2016-11-18,2016-17,Suns,T.J. Warren,illness (DTD)
21600176,1610612754.0,IND,Indiana,101139.0,CJ Miles,F,,9.083333333333334,100.0,100.0,105.3,105.3,-5.3,-5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.091,97.76,97.76,81.47,18.0,-0.05,2016-11-18,2016-17,Pacers,C.J. Miles,sore left knee (DTD)
21600178,1610612760.0,OKC,Oklahoma City,203902.0,Semaj Christon,,,10.733333333333333,104.5,109.1,140.4,134.8,-35.9,-25.7,0.125,0.0,50.0,0.0,0.28600000000000003,0.125,0.0,0.0,0.0,0.04,0.042,100.77,100.68,83.9,22.0,0.047,2016-11-18,2016-17,Thunder,Semaj Christon,concussion (DTD)
21600271,1610612752.0,NYK,New York,201584.0,Courtney Lee,G,,7.883333333333334,142.5,146.7,109.8,112.5,32.7,34.2,0.429,0.0,50.0,0.0,0.111,0.071,0.0,1.167,1.167,0.188,0.182,96.93,94.38,78.65,15.0,0.278,2016-11-30,2016-17,Knicks,Courtney Lee,sprained left ankle (DTD)
21600282,1610612755.0,PHI,Philadelphia,203496.0,Robert Covington,F,,23.416666666666668,111.5,110.6,114.5,115.6,-3.0,-4.9,0.055999999999999994,0.0,10.0,0.071,0.21100000000000002,0.128,0.0,0.5,0.5,0.161,0.165,94.33,94.29,78.58,47.0,0.095,2016-12-02,2016-17,76ers,Robert Covington,sprained left ankle (DTD)
21600305,1610612739.0,CLE,Cleveland,2747.0,JR Smith,G,,10.266666666666667,140.0,147.4,109.5,115.0,30.5,32.4,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.5,0.5,0.14300000000000002,0.14300000000000002,95.84,91.17,75.97,19.0,0.019,2016-12-05,2016-17,Cavaliers,J.R. Smith,bruised / hyperextended (CBC) left knee (DTD)
21600323,1610612743.0,DEN,Denver,1627750.0,Jamal Murray,,,33.55,117.3,118.1,91.5,88.9,25.7,29.2,0.107,0.0,16.7,0.021,0.114,0.06,0.0,0.35700000000000004,0.40299999999999997,0.156,0.157,101.87,103.01,85.84,72.0,0.07200000000000001,2016-12-07,2016-17,Nuggets,Jamal Murray,bruised left quadricep (DTD)
21600324,1610612748.0,MIA,Miami,203585.0,Rodney McGruder,G,,30.9,101.1,108.3,96.8,98.4,4.3,10.0,0.23800000000000002,5.0,31.3,0.08800000000000001,0.067,0.078,6.3,0.5,0.539,0.153,0.152,98.05,93.98,78.32,60.0,0.11900000000000001,2016-12-07,2016-17,Heat,Rodney McGruder,sore ankle (DTD)
21600365,1610612743.0,DEN,Denver,201589.0,Darrell Arthur,F,,4.5,25.0,22.2,120.2,125.0,-95.2,-102.8,0.0,0.0,0.0,0.14300000000000002,0.0,0.1,66.7,1.0,1.0,0.25,0.273,87.04,90.67,75.56,9.0,0.059000000000000004,2016-12-12,2016-17,Nuggets,Darrell Arthur,sore knee (DTD)
21600430,1610612737.0,ATL,Atlanta,203501.0,Tim Hardaway Jr.,,,1.05,233.3,233.3,0.0,0.0,233.3,233.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.33299999999999996,0.33299999999999996,114.29,137.14,114.29,3.0,0.222,2016-12-21,2016-17,Hawks,Tim Hardaway Jr.,sore groin (DTD)
21600476,1610612764.0,WAS,Washington,203078.0,Bradley Beal,G,,17.866666666666667,120.4,120.5,94.3,95.0,26.0,25.5,0.182,0.0,15.4,0.0,0.055999999999999994,0.026000000000000002,0.0,0.611,0.5579999999999999,0.239,0.239,106.55,106.12,88.43,39.0,0.139,2016-12-28,2016-17,Wizards,Bradley Beal,right ankle injury (DTD)
21600490,1610612761.0,TOR,Toronto,202335.0,Patrick Patterson,,,8.6,79.9,77.8,57.9,61.1,22.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158,0.162,101.92,100.47,83.72,18.0,-0.3,2016-12-29,2016-17,Raptors,Patrick Patterson,strained left knee (DTD)
21600509,1610612765.0,DET,Detroit,203382.0,Aron Baynes,,,9.4,134.9,127.3,90.1,86.4,44.7,40.9,0.0,0.0,0.0,0.125,0.273,0.21100000000000002,50.0,1.0,1.0,0.087,0.092,106.83,112.34,93.62,22.0,0.065,2017-01-01,2016-17,Pistons,Aron Baynes,sprained left ankle (DTD)
21600520,1610612744.0,GSW,Golden State,201580.0,JaVale McGee,,,8.983333333333333,97.0,95.5,105.0,100.0,-8.0,-4.5,0.0,0.0,0.0,0.091,0.188,0.14800000000000002,0.0,1.0,0.846,0.20800000000000002,0.212,111.25,114.88,95.73,22.0,0.253,2017-01-02,2016-17,Warriors,JaVale McGee,illness (DTD)
21600607,1610612737.0,ATL,Atlanta,203488.0,Mike Muscala,,,0.7,0.0,0.0,53.2,50.0,-53.2,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,98.74,102.86,85.71,1.0,1.0,2017-01-15,2016-17,Hawks,Mike Muscala,sore/sprained left ankle (DTD)
21600617,1610612743.0,DEN,Denver,203914.0,Gary Harris,G,,2.9,145.3,142.9,170.1,142.9,-24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14300000000000002,0.145,105.6,115.86,96.55,7.0,-0.049,2017-01-16,2016-17,Nuggets,Gary Harris,sprained right ankle (DTD)
21600631,1610612753.0,ORL,Orlando,201975.0,Jodie Meeks,G,,15.766666666666667,113.9,115.4,109.9,110.5,3.9,4.9,0.0,0.0,0.0,0.0,0.222,0.11800000000000001,25.0,0.33299999999999996,0.38799999999999996,0.195,0.19699999999999998,118.31,117.21,97.67,39.0,0.032,2017-01-18,2016-17,Magic,Jodie Meeks,dislocated right thumb (DTD)
21600634,1610612744.0,GSW,Golden State,2561.0,David West,,,11.416666666666666,135.8,122.7,96.3,95.2,39.5,27.5,0.375,0.0,37.5,0.0,0.077,0.059000000000000004,0.0,0.8,0.8,0.20800000000000002,0.22899999999999998,85.42,90.38,75.32,22.0,0.27899999999999997,2017-01-18,2016-17,Warriors,David West,fractured left thumb (DTD)
21600635,1610612758.0,SAC,Sacramento,200752.0,Rudy Gay,F,,28.283333333333335,112.8,114.0,96.8,98.2,16.0,15.8,0.0,0.0,0.0,0.136,0.04,0.085,17.6,0.731,0.7559999999999999,0.266,0.272,97.97,96.75,80.63,57.0,0.132,2017-01-18,2016-17,Kings,Rudy Gay,torn left Achilles tendon (out for season)
21600641,1610612755.0,PHI,Philadelphia,203954.0,Joel Embiid,C,,22.066666666666666,83.9,89.1,87.8,89.4,-3.8,-0.2,0.556,1.0,17.9,0.14300000000000002,0.25,0.204,17.9,0.5,0.501,0.426,0.435,105.15,101.15,84.29,46.0,0.27399999999999997,2017-01-20,2016-17,76ers,Joel Embiid,bruised left knee (DTD)
21600648,1610612742.0,DAL,Dallas,200826.0,J.J. Barea,,,22.7,129.8,128.6,120.2,119.0,9.6,9.5,0.429,3.0,33.3,0.0,0.25,0.132,11.1,0.5,0.5,0.25,0.258,87.98,88.82,74.02,42.0,0.163,2017-01-20,2016-17,Mavericks,Jose Barea ,strained left calf (DTD)
21600663,1610612756.0,PHX,Phoenix,1627733.0,Dragan Bender,,,4.25,88.9,88.9,82.0,80.0,6.9,8.9,0.25,0.0,33.3,0.33299999999999996,0.0,0.125,0.0,0.0,0.0,0.182,0.182,105.94,107.29,89.41,9.0,-0.35700000000000004,2017-01-22,2016-17,Suns,Dragan Bender,sore right ankle (DTD)
21600663,1610612761.0,TOR,Toronto,201942.0,DeMar DeRozan,G,,36.833333333333336,101.9,105.3,120.5,120.0,-18.7,-14.7,0.19,2.0,14.3,0.026000000000000002,0.071,0.045,7.1,0.353,0.504,0.282,0.287,99.2,97.74,81.45,75.0,0.09699999999999999,2017-01-22,2016-17,Raptors,DeMar DeRozan,sprained right ankle (DTD)
21600688,1610612742.0,DAL,Dallas,101114.0,Deron Williams,G,,15.583333333333334,138.9,134.5,103.9,103.4,35.0,31.0,0.583,0.0,53.8,0.0,0.0,0.0,0.0,0.583,0.583,0.19399999999999998,0.19899999999999998,87.69,89.29,74.41,29.0,0.16399999999999998,2017-01-25,2016-17,Mavericks,Deron Williams,sprained left big toe (DTD)
21600690,1610612760.0,OKC,Oklahoma City,202683.0,Enes Kanter,,,9.05,83.0,83.3,117.3,122.2,-34.3,-38.9,0.667,0.67,20.0,0.14300000000000002,0.3,0.235,30.0,0.33299999999999996,0.42,0.42100000000000004,0.419,97.7,95.47,79.56,18.0,0.034,2017-01-26,2016-17,Thunder,Enes Kanter,fractured right arm / hand (out indefinitely)
21600738,1610612762.0,UTA,Utah,203918.0,Rodney Hood,G,,7.983333333333333,123.0,128.6,154.0,150.0,-31.0,-21.4,0.0,0.0,0.0,0.111,0.0,0.067,25.0,0.5,0.5,0.222,0.215,85.02,84.18,70.15,14.0,-0.016,2017-02-01,2016-17,Jazz,Rodney Hood,hyperextended right knee (DTD)
21600748,1610612750.0,MIN,Minnesota,203897.0,Zach LaVine,G,,31.533333333333335,110.5,109.7,111.8,118.0,-1.3,-8.4,0.19,2.0,20.0,0.036000000000000004,0.079,0.061,10.0,0.6920000000000001,0.698,0.235,0.237,95.84,93.62,78.01,62.0,0.141,2017-02-03,2016-17,Timberwolves,Zach LaVine,torn ACL in left knee (out for season)
21600781,1610612757.0,POR,Portland,202323.0,Evan Turner,F,,23.0,135.1,129.5,114.1,114.3,21.0,15.3,0.21100000000000002,1.33,26.7,0.0,0.1,0.055999999999999994,20.0,0.643,0.698,0.22399999999999998,0.233,87.94,89.74,74.78,44.0,0.109,2017-02-07,2016-17,Blazers,Evan Turner,fractured right hand (out indefinitely)
