,losses_diff,wins_diff,win_pct_diff,opp_win_pct_diff,opp_losses_diff,opp_wins_diff,opp_opps_losses_diff,opp_opps_wins_diff,opp_opps_win_pct_diff,strength_of_schedule_diff,spread_a
4033,0.052351664180072977,0.1400031863285916,0.14039080112840818,-0.14039080112840818,-0.052351664180072977,-0.1400031863285916,-0.040717517512378995,-0.319738081038573,-0.28444802601241215,-0.2234394300682057,-2
7139,-2.1381800109697533,1.9549826829480987,1.5723501124700847,-1.5723501124700847,2.1381800109697533,-1.9549826829480987,0.014667082096588777,0.8534654459053264,0.1312437102874284,-1.7166094251146224,32
7165,-2.1381800109697533,2.0505079196122833,1.5012218617661401,-1.5012218617661401,2.1381800109697533,-2.0505079196122833,-1.554563240157498,1.930504749329234,0.5226424477921319,-1.5448180415650086,-40
598,1.0999972479473814,-1.1018248903058079,-1.081293368693646,1.081293368693646,-1.0999972479473814,1.1018248903058079,0.6608207442012127,-0.6274635963025467,-0.3823234111450236,1.1113022804227595,11
482,-0.9952939195872353,1.0952555529704373,1.384723917369113,-1.384723917369113,0.9952939195872353,-1.0952555529704373,-0.7237942460229816,0.1418501918573874,0.45553768420986396,-1.4312264009696314,12
3578,-1.4714964576632845,1.4773564996271757,0.7258440860603503,-0.7258440860603503,1.4714964576632845,-1.4773564996271757,-0.6314865800080353,-0.7813263539345334,-0.02615524854913891,-0.812989376020452,6
10016,0.14759217179528283,-0.3376229969923313,-0.15572337670214523,0.15572337670214523,-0.14759217179528283,0.3376229969923313,-1.111486443285756,0.23801441537737913,0.12066089883205183,0.20167729698515677,14
8562,-0.13812935105034674,0.23552842299277618,0.11417330486419537,-0.11417330486419537,0.13812935105034674,-0.23552842299277618,-0.2622559159482501,0.4303428624173627,0.07449090288792429,-0.10925781624298728,3
10203,-0.13812935105034674,0.1400031863285916,0.03986542973819693,-0.03986542973819693,0.13812935105034674,-0.1400031863285916,-1.5361017069545089,0.7188355329773378,0.140001861475465,-0.01114194145462759,2
5866,-1.757217980508914,1.7639322096197296,1.2507392214839204,-1.2507392214839204,1.757217980508914,-1.7639322096197296,-0.5207173807900997,1.3342865635052852,0.2638252561116425,-1.327720029915108,-16
4115,0.5285542022561223,-0.43314823365651595,-0.6849256492507846,0.6849256492507846,-0.5285542022561223,0.43314823365651595,0.07005168170555655,-0.10817678929459115,-0.11001602401724626,0.7352457122460156,-13
5,-0.042888843435136874,-0.05104728699977757,-0.0515212715256309,0.0515212715256309,0.042888843435136874,0.05104728699977757,-0.0037944511064004808,0.007220278929398952,-0.013957485610062246,0.053960271012162456,-4
340,-0.8048129043568156,0.6176293696495144,1.3232525822693493,-1.3232525822693493,0.8048129043568156,-0.6176293696495144,0.014667082096588777,0.12261734715338905,0.07498329717745282,-1.4530609932228957,-31
9783,-1.090534427202445,0.9997303163062528,0.7385583003098284,-0.7385583003098284,1.090534427202445,-0.9997303163062528,-0.07764058391835751,-0.5889979068945499,-0.09000276158886385,-0.8422483536287623,-10
7157,-0.8048129043568156,0.9042050796420682,0.6064629775739314,-0.6064629775739314,0.8048129043568156,-0.9042050796420682,-1.5361017069545089,0.6034384647533478,0.3200223986937722,-0.5982776514850917,-20
7631,-0.7095723967416059,0.1400031863285916,0.1936059115319884,-0.1936059115319884,0.7095723967416059,-0.1400031863285916,3.1531277266047626,5.1039241254889625,0.06038053519257579,-0.20089205819960843,6
225,-0.042888843435136874,-0.05104728699977757,0.11719263849989826,-0.11719263849989826,0.042888843435136874,0.05104728699977757,0.19928241412648134,-0.22357385751858125,-0.9628678366450666,-0.35838619123097865,1
351,0.8142757251017518,-0.7197239436490697,-1.3638054046935666,1.3638054046935666,-0.8142757251017518,0.7197239436490697,0.3469746797503954,-0.22357385751858125,-0.5209792108776732,1.3924704985002607,17
508,1.0047567403321715,-1.0062996536416233,-1.214624742156171,1.214624742156171,-1.0047567403321715,1.0062996536416233,0.2731285469384384,0.3341786388973709,-0.0033923363621865023,1.3492800326153487,-13
308,-0.042888843435136874,0.044477949664407004,0.14039080112840818,-0.14039080112840818,0.042888843435136874,-0.044477949664407004,-0.059179050715368255,-0.2428067022225796,-0.23892216935432767,-0.21265338781959767,20
2279,0.14759217179528283,-0.14657252366396215,-0.11149379423001812,0.11149379423001812,-0.14759217179528283,0.14657252366396215,0.7346668770131698,-0.39666945985456636,-0.1446913612884817,0.08964749823410621,12
7889,0.6237947098713321,-0.6241987069848851,-1.4061947255541423,1.4061947255541423,-0.6237947098713321,0.6241987069848851,0.1808208809234921,-0.012012565774599396,-0.33043705772129944,1.484730700481225,-21
7415,1.7666808012538504,-1.7705015469550998,-1.0245965694897727,1.0245965694897727,-1.7666808012538504,1.7705015469550998,-0.6314865800080353,1.1804238058732983,0.15402385531651216,1.1753545223777275,-10
3197,-1.2810154424328648,0.9042050796420682,0.8214905099594098,-0.8214905099594098,1.2810154424328648,-0.9042050796420682,0.14389781451751357,2.2382302645932075,0.3359607665586844,-0.8335096344570007,2
6954,0.2428326794104927,-0.05104728699977757,-0.11092262734711919,0.11092262734711919,-0.2428326794104927,0.05104728699977757,-1.037640310473799,-0.4736008386705598,0.14259372943384666,0.1570765718128158,15
3644,-0.13812935105034674,0.1400031863285916,0.0377401576157828,-0.0377401576157828,0.13812935105034674,-0.1400031863285916,-1.3145633085186377,2.045901817553224,0.19825354012081606,0.005021407839666878,-19
4223,0.4333136946409124,-0.24209776032814673,-0.3771902433021821,0.3771902433021821,-0.4333136946409124,0.24209776032814673,-0.9822557108648312,0.6419041541613445,0.6496752658390871,0.5731776259621967,21
2520,-0.042888843435136874,0.33105365965696076,1.4837753097066821,-1.4837753097066821,0.042888843435136874,-0.33105365965696076,-0.13302518352732529,-0.06971109988659445,0.14495904157875555,-1.6149070113404818,-7
3865,0.5285542022561223,-0.7197239436490697,-2.3389580970990265,2.3389580970990265,-0.5285542022561223,0.7197239436490697,0.3469746797503954,-0.14664247870258787,-2.0035674016653733,2.1251188480174736,9
4157,-0.13812935105034674,0.044477949664407004,0.17547150258129735,-0.17547150258129735,0.13812935105034674,-0.044477949664407004,0.16235934772050284,-0.3389709257425713,-0.2461031638981865,-0.2533477363421433,4
3202,-0.9952939195872353,0.9042050796420682,0.6825262521611986,-0.6825262521611986,0.9952939195872353,-0.9042050796420682,-1.480717107345541,1.39198509761728,0.45067563959122614,-0.6518692290603405,-25
9258,-0.5190913815111862,0.6176293696495144,1.1547831851569006,-1.1547831851569006,0.5190913815111862,-0.6176293696495144,0.033128615299578036,-0.18510816811058456,-0.25137163590272105,-1.3431237406680832,-4
6080,-0.23336985866555657,0.1400031863285916,0.07244677540617077,-0.07244677540617077,0.23336985866555657,-0.1400031863285916,0.4208208125623525,2.3343944881131993,0.15462164565832368,-0.0438931302386557,-2
414,0.9095162327169617,-1.0062996536416233,-1.3766284398511393,1.3766284398511393,-0.9095162327169617,1.0062996536416233,0.3469746797503954,-0.06971109988659445,-0.258773686667102,1.4688456583485214,18
6997,0.052351664180072977,0.044477949664407004,-0.004861888110800989,0.004861888110800989,-0.052351664180072977,-0.044477949664407004,-0.4284097147751534,-0.9928876456785153,-0.1300048638726779,-0.02539681098240848,-1
9219,0.2428326794104927,-0.24209776032814673,-0.5313014531607287,0.5313014531607287,-0.2428326794104927,0.24209776032814673,-0.24379438274526083,0.19954872596938245,0.7277101192460453,0.762963946488292,-8
7079,1.5761997860234307,-1.2928753636341772,-1.1963656609845772,1.1963656609845772,-1.5761997860234307,1.2928753636341772,-0.4653327811811319,-2.2045568620304112,-0.33304490910953904,1.2508829426177908,26
1246,-0.9952939195872353,0.9997303163062528,0.45110558542542384,-0.45110558542542384,0.9952939195872353,-0.9997303163062528,-2.828409031163757,1.2381223399852934,0.2651198538960534,-0.43860186300833354,5
4785,-1.5667369652784944,1.668406972955545,0.8766379535249161,-0.8766379535249161,1.5667369652784944,-1.668406972955545,1.1408206074789335,-0.2428067022225796,-0.14034424851275534,-1.0076540781558794,-3
252,-0.42385087389597625,0.42657889632114526,1.1479291825621136,-1.1479291825621136,0.42385087389597625,-0.42657889632114526,-0.13302518352732529,0.3149457941933726,0.7930554522725816,-1.0880583997345945,-19
7015,1.8619213088690603,-1.961552020283469,-1.6599610293846456,1.6599610293846456,-1.8619213088690603,1.961552020283469,1.8608204023955146,-1.4929416079824724,-0.7303124662200666,1.6720588936666767,3
1862,-0.042888843435136874,-0.05104728699977757,0.0033107492326658046,-0.0033107492326658046,0.042888843435136874,0.05104728699977757,0.2731285469384384,-0.26203954692657794,-0.20379273095581535,-0.051962800833862136,-4
4228,0.33807318702570255,-0.14657252366396215,-0.2342946740532872,0.2342946740532872,-0.33807318702570255,0.14657252366396215,-0.4099481815721641,-0.012012565774599396,0.14951018817286407,0.29584613707391827,20
7592,1.0999972479473814,-1.1018248903058079,-0.5424591318034054,0.5424591318034054,-1.0999972479473814,1.1018248903058079,1.103897541072955,-1.7814342785424477,-0.19573170727945108,0.556582987405383,3
172,-0.042888843435136874,-0.05104728699977757,0.03571148877165955,-0.03571148877165955,0.042888843435136874,0.05104728699977757,0.12543628131452433,0.12261734715338905,0.061597321328746686,-0.025100439713792406,10
6686,-0.23336985866555657,0.1400031863285916,0.3386999428709152,-0.3386999428709152,0.23336985866555657,-0.1400031863285916,-0.13302518352732529,0.6611369988653428,0.6192048601517376,-0.22977011038316592,-10
