GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0021400571,1610612762,Jazz,UTA,Utah,240:00,107.6,109.4,115.2,120.8,-7.5,-11.5,0.359,0.82,11.4,0.357,0.739,0.557,17.425,17.7,0.525,0.573,1.0,0.197,99.14,96.0,80.0,96,0.43
0021400571,1610612744,Warriors,GSW,Golden State,240:00,115.2,120.8,107.6,109.4,7.5,11.5,0.696,3.2,23.1,0.261,0.643,0.443,9.929,10.4,0.577,0.6,1.0,0.197,99.14,96.0,80.0,96,0.57
0021400572,1610612758,Kings,SAC,Sacramento,265:00,95.4,96.3,99.9,99.1,-4.4,-2.8,0.579,1.1,15.4,0.314,0.774,0.566,18.355,18.5,0.448,0.515,1.0,0.202,98.3,98.26,81.89,108,0.506
0021400572,1610612742,Mavericks,DAL,Dallas,265:00,99.9,99.1,95.4,96.3,4.4,2.8,0.535,2.3,16.1,0.226,0.686,0.434,9.249,9.2,0.46,0.49,1.0,0.2,98.3,98.26,81.89,109,0.494
0021400573,1610612748,Heat,MIA,Miami,240:00,82.5,83.0,75.8,79.8,6.6,3.2,0.697,1.21,18.2,0.255,0.692,0.509,20.085,20.2,0.436,0.461,1.0,0.199,96.76,94.0,78.33,94,0.594
0021400573,1610612747,Lakers,LAL,Los Angeles,240:00,75.8,79.8,82.5,83.0,-6.6,-3.2,0.69,1.67,15.2,0.308,0.745,0.491,12.131,12.8,0.337,0.375,1.0,0.2,96.76,94.0,78.33,94,0.406
0021400574,1610612759,Spurs,SAS,San Antonio,240:00,96.3,104.3,95.5,97.9,0.8,6.4,0.73,1.93,20.0,0.28,0.644,0.477,13.752,14.9,0.482,0.522,1.0,0.195,99.6,94.5,78.75,94,0.568
0021400574,1610612766,Hornets,CHA,Charlotte,240:00,95.5,97.9,96.3,104.3,-0.8,-6.4,0.455,1.36,11.8,0.356,0.72,0.523,11.294,11.6,0.407,0.459,1.0,0.199,99.6,94.5,78.75,95,0.432
0021400575,1610612753,Magic,ORL,Orlando,240:00,110.7,115.4,108.5,109.7,2.1,5.7,0.5,1.29,15.7,0.37,0.721,0.539,15.677,16.3,0.539,0.591,1.0,0.196,106.28,103.5,86.25,104,0.508
0021400575,1610612745,Rockets,HOU,Houston,240:00,108.5,109.7,110.7,115.4,-2.1,-5.7,0.619,1.24,18.6,0.279,0.63,0.461,20.169,20.4,0.56,0.607,1.0,0.2,106.28,103.5,86.25,103,0.492
0021400576,1610612763,Grizzlies,MEM,Memphis,240:00,113.5,117.0,98.6,102.2,14.9,14.8,0.462,2.0,14.7,0.333,0.707,0.506,9.916,10.2,0.488,0.538,1.0,0.199,92.02,89.0,74.17,88,0.584
0021400576,1610612751,Nets,BKN,Brooklyn,240:00,98.6,102.2,113.5,117.0,-14.9,-14.8,0.528,1.0,16.1,0.293,0.667,0.494,20.369,21.1,0.547,0.573,1.0,0.195,92.02,89.0,74.17,90,0.416
0021400577,1610612740,Pelicans,NOP,New Orleans,240:00,114.0,116.7,106.7,104.4,7.3,12.2,0.59,1.77,18.2,0.349,0.907,0.628,14.112,14.4,0.538,0.583,1.0,0.198,90.12,90.0,75.0,90,0.527
0021400577,1610612765,Pistons,DET,Detroit,240:00,106.7,104.4,114.0,116.7,-7.3,-12.2,0.676,2.88,20.2,0.093,0.651,0.372,9.079,8.9,0.521,0.565,1.0,0.2,90.12,90.0,75.0,90,0.473
0021400578,1610612761,Raptors,TOR,Toronto,240:00,101.3,105.3,88.8,88.4,12.6,16.8,0.684,1.53,19.3,,0.745,,17.227,17.9,0.524,0.545,1.0,0.199,96.66,95.0,79.17,95,0.605
0021400578,1610612755,76ers,PHI,Philadelphia,240:00,88.8,88.4,101.3,105.3,-12.6,-16.8,0.419,1.08,11.0,0.255,,,12.68,12.6,0.406,0.449,1.0,0.203,96.66,95.0,79.17,95,0.395
0021400579,1610612764,Wizards,WAS,Washington,240:00,111.7,111.7,104.7,106.5,7.0,5.3,0.725,1.93,21.8,0.35,0.771,0.58,15.957,16.0,0.545,0.59,1.0,0.202,94.28,93.5,77.92,94,0.566
0021400579,1610612741,Bulls,CHI,Chicago,240:00,104.7,106.5,111.7,111.7,-7.0,-5.3,0.529,1.38,14.9,0.229,0.65,0.42,13.748,14.0,0.513,0.553,1.0,0.199,94.28,93.5,77.92,93,0.434
0021400580,1610612738,Celtics,BOS,Boston,240:00,97.7,98.9,115.5,114.1,-17.9,-15.2,0.647,1.29,17.2,0.347,0.811,0.547,18.248,18.5,0.476,0.51,1.0,0.2,92.02,92.0,76.67,92,0.355
0021400580,1610612737,Hawks,ATL,Atlanta,240:00,115.5,114.1,97.7,98.9,17.9,15.2,0.639,1.92,19.2,0.189,0.653,0.453,13.204,13.0,0.562,0.619,1.0,0.2,92.02,92.0,76.67,92,0.645
0021400581,1610612743,Nuggets,DEN,Denver,240:00,111.3,111.8,99.3,104.9,12.1,6.9,0.61,1.56,18.1,0.302,0.695,0.529,15.625,15.7,0.524,0.585,1.0,0.199,105.1,102.0,85.0,102,0.572
0021400581,1610612742,Mavericks,DAL,Dallas,240:00,99.3,104.9,111.3,111.8,-12.1,-6.9,0.585,2.67,16.9,0.305,0.698,0.471,8.349,8.8,0.455,0.492,1.0,0.199,105.1,102.0,85.0,102,0.428
0021400582,1610612748,Heat,MIA,Miami,240:00,97.9,96.7,112.6,114.3,-14.7,-17.5,0.633,1.0,15.7,0.333,0.756,0.552,20.907,20.7,0.465,0.537,1.0,0.198,91.62,91.5,76.25,92,0.427
0021400582,1610612744,Warriors,GSW,Golden State,240:00,112.6,114.3,97.9,96.7,14.7,17.5,0.763,2.23,22.1,0.244,0.667,0.448,14.075,14.3,0.549,0.582,1.0,0.197,91.62,91.5,76.25,91,0.573
0021400583,1610612757,Trail Blazers,POR,Portland,240:00,96.1,96.9,103.8,102.0,-7.7,-5.1,0.629,1.69,16.8,0.241,0.824,0.524,13.292,13.4,0.437,0.491,1.0,0.199,97.08,97.5,81.25,97,0.469
0021400583,1610612746,Clippers,LAC,Los Angeles,240:00,103.8,102.0,96.1,96.9,7.7,5.1,0.541,2.86,16.2,0.176,0.759,0.476,7.264,7.1,0.466,0.519,1.0,0.201,97.08,97.5,81.25,98,0.531
0021400584,1610612760,Thunder,OKC,Oklahoma City,240:00,100.7,106.3,115.0,119.1,-14.4,-12.8,0.714,1.47,18.5,0.354,0.694,0.526,16.946,17.9,0.5,0.541,1.0,0.198,98.84,94.5,78.75,95,0.456
0021400584,1610612745,Rockets,HOU,Houston,240:00,115.0,119.1,100.7,106.3,14.4,12.8,0.61,1.79,18.7,0.306,0.646,0.474,14.38,14.9,0.57,0.593,1.0,0.196,98.84,94.5,78.75,94,0.544
0021400585,1610612752,Knicks,NYK,New York,240:00,85.1,84.9,103.8,102.2,-18.7,-17.2,0.786,1.05,18.4,0.143,0.686,0.441,22.629,22.6,0.471,0.514,1.0,0.198,92.14,93.0,77.5,93,0.357
0021400585,1610612749,Bucks,MIL,Milwaukee,240:00,103.8,102.2,85.1,84.9,18.7,17.2,0.75,1.4,16.6,0.314,0.857,0.559,16.397,16.1,0.444,0.525,1.0,0.203,92.14,93.0,77.5,93,0.643
