GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0021100726,1610612763,MEM,Memphis,200752,Rudy Gay,F,,38:17,101.9,98.6,114.4,116.7,-12.5,-18.0,0.087,2.0,11.8,0.0,0.063,0.029,5.9,0.643,0.643,0.176,0.184,90.95,91.53,76.27,74,0.112
0021100726,1610612763,MEM,Memphis,201578,Marreese Speights,F,,19:20,89.2,86.1,114.0,117.1,-24.8,-31.0,0.0,0.0,0.0,0.111,0.111,0.111,23.1,0.375,0.512,0.317,0.335,87.78,88.13,73.44,36,0.044
0021100726,1610612763,MEM,Memphis,201188,Marc Gasol,C,,35:09,114.0,111.8,116.0,116.7,-2.0,-4.9,0.107,3.0,23.1,0.0,0.214,0.1,7.7,0.444,0.444,0.13,0.134,90.81,91.49,76.24,68,0.053
0021100726,1610612763,MEM,Memphis,2754,Tony Allen,G,,28:15,112.5,108.9,107.7,109.4,4.8,-0.5,0.143,3.0,25.0,0.08,0.042,0.061,8.3,0.688,0.711,0.141,0.147,91.79,92.6,77.17,56,0.134
0021100726,1610612763,MEM,Memphis,201144,Mike Conley,G,,33:23,111.1,107.8,115.0,117.5,-3.8,-9.6,0.348,4.0,34.8,0.065,0.037,0.052,8.7,0.5,0.5,0.205,0.214,90.9,91.3,76.09,64,0.095
0021100726,1610612763,MEM,Memphis,2216,Zach Randolph,,,27:36,126.8,123.6,97.6,98.1,29.1,25.6,0.12,0.0,25.0,0.16,0.296,0.231,0.0,0.556,0.556,0.138,0.141,92.08,93.05,77.54,55,0.155
0021100726,1610612763,MEM,Memphis,201564,O.J. Mayo,,,19:45,113.3,110.8,104.5,102.7,8.7,8.1,0.333,0.0,25.0,0.053,0.143,0.1,0.0,0.636,0.649,0.273,0.278,88.17,89.92,74.94,37,0.266
0021100726,1610612763,MEM,Memphis,201632,Hamed Haddadi,,,12:51,109.4,104.0,79.7,76.0,29.7,28.0,0.0,0.0,0.0,0.25,0.176,0.207,12.5,0.714,0.714,0.258,0.269,88.9,93.39,77.82,25,0.345
0021100726,1610612763,MEM,Memphis,202951,Jeremy Pargo,,,14:37,116.5,117.9,85.1,78.6,31.4,39.3,0.154,0.5,15.4,0.0,0.056,0.032,30.8,0.333,0.363,0.324,0.321,88.93,91.95,76.62,28,-0.023
0021100726,1610612763,MEM,Memphis,202347,Quincy Pondexter,,,9:43,154.6,152.6,71.6,70.6,83.0,82.0,0.0,0.0,0.0,0.0,0.077,0.05,0.0,0.0,0.0,0.0,0.0,87.73,88.92,74.1,19,-0.027
0021100726,1610612763,MEM,Memphis,201967,Dante Cunningham,,,1:04,150.0,100.0,200.0,200.0,-50.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.5,90.0,112.5,93.75,3,-0.111
0021100726,1610612763,MEM,Memphis,2240,Gilbert Arenas,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0021100726,1610612747,LAL,Los Angeles,1897,Metta World Peace,F,,33:51,116.7,115.9,106.1,103.1,10.6,12.7,0.182,2.0,26.7,0.138,0.057,0.094,13.3,0.278,0.278,0.151,0.154,88.46,90.05,75.04,63,0.028
0021100726,1610612747,LAL,Los Angeles,2200,Pau Gasol,F,,37:54,115.1,116.9,113.3,112.5,1.8,4.4,0.13,1.5,12.5,0.103,0.333,0.226,8.3,0.267,0.432,0.266,0.269,90.98,90.57,75.48,71,0.127
0021100726,1610612747,LAL,Los Angeles,101115,Andrew Bynum,C,,40:44,108.8,109.2,103.2,102.6,5.5,6.6,0.133,0.5,7.7,0.026,0.081,0.053,15.4,0.719,0.752,0.267,0.272,90.05,90.15,75.12,76,0.172
