GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0021000766,1610612755,76ers,PHI,Philadelphia,240:00,121.9,120.6,85.9,86.5,36.0,34.2,0.605,2.6,20.0,0.297,0.782,0.587,10.421,10.3,0.563,0.623,1.0,0.198,96.28,96.5,80.42,97,0.766
0021000766,1610612737,Hawks,ATL,Atlanta,240:00,85.9,86.5,121.9,120.6,-36.0,-34.2,0.571,1.33,15.7,0.218,0.703,0.413,15.528,15.6,0.424,0.448,1.0,0.197,96.28,96.5,80.42,96,0.234
0021000767,1610612753,Magic,ORL,Orlando,240:00,104.2,107.4,87.9,90.4,16.2,17.0,0.629,1.22,16.2,0.451,0.74,0.594,18.564,19.1,0.494,0.526,1.0,0.198,96.82,94.0,78.33,94,0.593
0021000767,1610612746,Clippers,LAC,Los Angeles,240:00,87.9,90.4,104.2,107.4,-16.2,-17.0,0.581,1.0,14.4,0.26,0.549,0.406,18.618,19.1,0.424,0.479,1.0,0.195,96.82,94.0,78.33,94,0.407
0021000768,1610612759,Spurs,SAS,San Antonio,240:00,116.7,116.3,100.7,102.3,16.0,14.0,0.649,1.71,20.4,0.25,0.76,0.547,16.34,16.3,0.6,0.628,1.0,0.201,87.02,86.5,72.08,86,0.589
0021000768,1610612765,Pistons,DET,Detroit,240:00,100.7,102.3,116.7,116.3,-16.0,-14.0,0.389,2.33,12.6,0.24,0.75,0.453,6.79,6.9,0.452,0.487,1.0,0.197,87.02,86.5,72.08,87,0.411
0021000769,1610612748,Heat,MIA,Miami,240:00,120.2,123.2,113.4,116.7,6.9,6.5,0.455,1.67,15.7,0.333,0.636,0.488,12.33,12.6,0.578,0.614,1.0,0.199,98.06,95.5,79.58,95,0.554
0021000769,1610612754,Pacers,IND,Indiana,240:00,113.4,116.7,120.2,123.2,-6.9,-6.5,0.409,1.2,14.1,0.364,0.667,0.512,15.182,15.6,0.552,0.591,1.0,0.195,98.06,95.5,79.58,96,0.446
0021000770,1610612761,Raptors,TOR,Toronto,240:00,79.8,82.2,99.1,102.2,-19.3,-20.0,0.613,1.46,15.4,,0.673,,14.021,14.4,0.36,0.403,1.0,0.199,92.76,90.0,75.0,90,0.367
0021000770,1610612749,Bucks,MIL,Milwaukee,240:00,99.1,102.2,79.8,82.2,19.3,20.0,0.447,1.21,14.0,0.327,,,15.086,15.6,0.476,0.507,1.0,0.197,92.76,90.0,75.0,90,0.633
