GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0020900856,1610612749,Bucks,MIL,Milwaukee,240:00,115.5,119.1,116.6,118.3,-1.1,0.9,0.571,2.0,18.0,0.37,0.75,0.556,12.371,12.8,0.535,0.577,1.0,0.194,95.68,93.5,77.92,94,0.515
0020900856,1610612754,Pacers,IND,Indiana,240:00,116.6,118.3,115.5,119.1,1.1,-0.9,0.529,1.8,14.8,0.25,0.63,0.444,10.598,10.8,0.507,0.589,1.0,0.201,95.68,93.5,77.92,93,0.485
0020900857,1610612739,Cavaliers,CLE,Cleveland,240:00,117.1,120.0,96.6,95.7,20.5,24.3,0.585,2.18,19.6,0.205,0.731,0.505,11.925,12.2,0.59,0.619,1.0,0.2,91.68,91.0,75.83,90,0.621
0020900857,1610612738,Celtics,BOS,Boston,240:00,96.6,95.7,117.1,120.0,-20.5,-24.3,0.576,1.73,15.7,0.269,0.795,0.495,12.072,12.0,0.444,0.483,1.0,0.202,91.68,91.0,75.83,92,0.379
0020900858,1610612744,Warriors,GSW,Golden State,240:00,108.7,110.9,125.3,124.5,-16.6,-13.6,0.55,1.83,15.6,0.298,0.596,0.44,11.65,11.9,0.469,0.523,1.0,0.195,102.16,101.5,84.58,101,0.443
0020900858,1610612743,Nuggets,DEN,Denver,240:00,125.3,124.5,108.7,110.9,16.6,13.6,0.617,1.81,19.4,0.404,0.702,0.56,15.792,15.7,0.598,0.609,1.0,0.199,102.16,101.5,84.58,102,0.557
0020900859,1610612761,Raptors,TOR,Toronto,265:00,114.6,120.4,125.0,126.0,-10.4,-5.6,0.511,2.3,16.8,0.314,0.581,0.436,9.709,10.2,0.527,0.567,1.0,0.198,92.3,89.66,74.72,98,0.418
0020900859,1610612739,Cavaliers,CLE,Cleveland,265:00,125.0,126.0,114.6,120.4,10.4,5.6,0.69,1.93,20.4,0.419,0.686,0.564,14.875,15.0,0.579,0.644,1.0,0.2,92.3,89.66,74.72,100,0.582
0020900860,1610612764,Wizards,WAS,Washington,265:00,107.2,106.4,104.9,109.3,2.3,-2.8,0.723,1.7,22.3,0.234,0.679,0.47,18.477,18.3,0.584,0.59,1.0,0.196,99.97,98.26,81.89,109,0.487
0020900860,1610612752,Knicks,NYK,New York,265:00,104.9,109.3,107.2,106.4,-2.3,2.8,0.614,1.5,17.9,0.321,0.766,0.53,15.997,16.7,0.516,0.559,1.0,0.199,99.97,98.26,81.89,108,0.513
0020900861,1610612742,Mavericks,DAL,Dallas,265:00,113.5,114.4,107.0,107.3,6.4,7.1,0.771,2.85,25.2,0.356,0.712,0.558,13.287,13.4,0.56,0.573,1.0,0.198,87.89,87.4,72.83,97,0.542
0020900861,1610612737,Hawks,ATL,Atlanta,265:00,107.0,107.3,113.5,114.4,-6.4,-7.1,0.842,4.57,22.3,0.288,0.644,0.442,7.273,7.3,0.447,0.494,1.0,0.201,87.89,87.4,72.83,96,0.458
0020900862,1610612757,Trail Blazers,POR,Portland,265:00,111.0,108.8,111.3,112.7,-0.3,-3.9,0.465,1.43,15.5,,0.639,,14.0,13.7,0.542,0.584,1.0,0.198,92.07,92.38,76.98,102,0.463
0020900862,1610612741,Bulls,CHI,Chicago,265:00,111.3,112.7,111.0,108.8,0.3,3.9,0.5,1.1,16.9,0.361,,,20.325,20.6,0.581,0.623,1.0,0.199,92.07,92.38,76.98,102,0.537
0020900863,1610612763,Grizzlies,MEM,Memphis,240:00,100.1,100.0,100.7,103.3,-0.6,-3.3,0.559,0.95,16.3,,0.644,,22.492,22.5,0.55,0.571,1.0,0.198,90.64,89.5,74.58,89,0.498
0020900863,1610612766,Bobcats,CHA,Charlotte,240:00,100.7,103.3,100.1,100.0,0.6,3.3,0.447,1.13,14.2,0.356,,,16.241,16.7,0.519,0.532,1.0,0.201,90.64,89.5,74.58,90,0.502
0020900864,1610612753,Magic,ORL,Orlando,240:00,102.2,102.2,108.7,108.7,-6.5,-6.5,0.5,1.06,15.7,,0.652,,19.772,19.8,0.539,0.553,1.0,0.198,91.52,91.5,76.25,91,0.452
0020900864,1610612740,Hornets,NOH,New Orleans,240:00,108.7,108.7,102.2,102.2,6.5,6.5,0.333,1.08,11.1,0.348,,,13.043,13.0,0.5,0.543,1.0,0.198,91.52,91.5,76.25,92,0.548
0020900865,1610612760,Thunder,OKC,Oklahoma City,240:00,109.0,106.9,91.6,91.1,17.4,15.8,0.659,1.71,21.0,,0.727,,17.0,16.7,0.556,0.592,1.0,0.2,100.24,101.5,84.58,102,0.634
0020900865,1610612750,Timberwolves,MIN,Minnesota,240:00,91.6,91.1,109.0,106.9,-17.4,-15.8,0.568,1.31,15.5,0.273,,,15.924,15.8,0.423,0.467,1.0,0.199,100.24,101.5,84.58,101,0.366
0020900866,1610612759,Spurs,SAS,San Antonio,240:00,104.8,106.1,112.7,112.4,-7.9,-6.2,0.553,1.31,15.5,0.353,,,16.129,16.3,0.482,0.53,1.0,0.198,97.96,97.5,81.25,98,0.461
0020900866,1610612745,Rockets,HOU,Houston,240:00,112.7,112.4,104.8,106.1,7.9,6.2,0.5,1.38,14.2,,0.647,,13.441,13.4,0.475,0.569,1.0,0.202,97.96,97.5,81.25,97,0.539
0020900867,1610612765,Pistons,DET,Detroit,240:00,103.2,108.5,108.9,115.1,-5.6,-6.5,0.512,1.17,15.0,0.481,0.667,0.569,18.219,19.1,0.478,0.506,1.0,0.199,98.54,93.5,77.92,94,0.435
0020900867,1610612743,Nuggets,DEN,Denver,240:00,108.9,115.1,103.2,108.5,5.6,6.5,0.6,1.31,16.1,0.333,0.519,0.431,16.28,17.2,0.506,0.574,1.0,0.196,98.54,93.5,77.92,93,0.565
0020900868,1610612762,Jazz,UTA,Utah,240:00,98.7,103.1,110.4,108.4,-11.7,-5.3,0.806,2.23,20.4,0.345,,,12.959,13.5,0.438,0.493,1.0,0.196,96.82,95.5,79.58,96,0.468
0020900868,1610612758,Kings,SAC,Sacramento,240:00,110.4,108.4,98.7,103.1,11.7,5.3,0.571,3.0,19.8,,0.655,,8.573,8.4,0.565,0.577,1.0,0.199,96.82,95.5,79.58,95,0.532
0020900869,1610612755,76ers,PHI,Philadelphia,240:00,100.2,100.0,104.0,110.0,-3.9,-10.0,0.575,2.3,17.9,0.346,0.549,0.447,11.131,11.1,0.456,0.47,1.0,0.2,92.5,90.0,75.0,90,0.472
0020900869,1610612747,Lakers,LAL,Los Angeles,240:00,104.0,110.0,100.2,100.0,3.9,10.0,0.537,1.57,16.5,0.451,0.654,0.553,14.712,15.6,0.478,0.509,1.0,0.193,92.5,90.0,75.0,90,0.528
0020900870,1610612756,Suns,PHX,Phoenix,240:00,125.7,133.0,116.2,119.1,9.5,13.8,0.604,2.42,21.3,0.342,0.708,0.547,12.068,12.8,0.625,0.655,1.0,0.195,97.9,94.0,78.33,94,0.571
0020900870,1610612746,Clippers,LAC,Los Angeles,240:00,116.2,119.1,125.7,133.0,-9.5,-13.8,0.558,2.67,18.4,0.292,0.658,0.453,9.34,9.6,0.551,0.575,1.0,0.197,97.9,94.0,78.33,94,0.429
