GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0020601201,1610612755,76ers,PHI,Philadelphia,240:00,114.4,118.6,104.8,107.1,9.6,11.5,0.556,2.5,18.4,0.519,0.689,0.598,11.216,11.6,0.479,0.504,1.0,0.196,87.98,85.5,71.25,86,0.556
0020601201,1610612765,Pistons,DET,Detroit,240:00,104.8,107.1,114.4,118.6,-9.6,-11.5,0.676,1.92,19.0,0.311,0.481,0.402,13.825,14.1,0.494,0.53,1.0,0.196,87.98,85.5,71.25,85,0.444
0020601202,1610612760,SuperSonics,SEA,Seattle,240:00,108.6,114.0,129.5,126.7,-20.9,-12.8,0.333,0.75,10.8,0.359,,,17.73,18.6,0.547,0.589,1.0,0.195,87.22,86.0,71.67,86,0.413
0020601202,1610612747,Lakers,LAL,Los Angeles,240:00,129.5,126.7,108.6,114.0,20.9,12.8,0.571,6.0,19.8,,0.641,,4.751,4.7,0.569,0.585,1.0,0.202,87.22,86.0,71.67,86,0.587
0020601203,1610612752,Knicks,NYK,New York,240:00,99.6,103.3,111.6,111.8,-12.1,-8.6,0.5,1.45,13.3,0.269,0.762,0.489,11.53,12.0,0.449,0.509,1.0,0.201,94.28,92.5,77.08,92,0.363
0020601203,1610612751,Nets,NJN,New Jersey,240:00,111.6,111.8,99.6,103.3,12.1,8.6,0.931,2.08,21.4,0.238,0.731,0.511,13.954,14.0,0.507,0.604,1.0,0.2,94.28,92.5,77.08,93,0.637
0020601204,1610612748,Heat,MIA,Miami,240:00,102.4,102.3,101.7,105.8,0.6,-3.5,0.719,1.64,19.7,,0.667,,16.107,16.1,0.521,0.557,1.0,0.198,88.18,86.5,72.08,87,0.471
0020601204,1610612738,Celtics,BOS,Boston,240:00,101.7,105.8,102.4,102.3,-0.6,3.5,0.613,1.12,16.2,0.333,,,19.007,19.8,0.486,0.559,1.0,0.197,88.18,86.5,72.08,86,0.529
0020601205,1610612749,Bucks,MIL,Milwaukee,240:00,110.8,112.1,105.1,105.5,5.7,6.6,0.707,2.07,21.3,,,,15.211,15.4,0.541,0.548,1.0,0.196,91.68,91.0,75.83,91,0.503
0020601205,1610612737,Hawks,ATL,Atlanta,240:00,105.1,105.5,110.8,112.1,-5.7,-6.6,0.611,1.57,17.3,,,,15.331,15.4,0.468,0.526,1.0,0.201,91.68,91.0,75.83,91,0.497
0020601206,1610612759,Spurs,SAS,San Antonio,240:00,101.9,101.1,112.9,112.2,-11.0,-11.1,0.667,1.71,18.9,0.333,0.75,0.512,15.681,15.6,0.476,0.51,1.0,0.201,89.36,90.0,75.0,90,0.465
0020601206,1610612763,Grizzlies,MEM,Memphis,240:00,112.9,112.2,101.9,101.1,11.0,11.1,0.447,1.31,15.0,0.25,0.667,0.488,14.535,14.4,0.569,0.605,1.0,0.203,89.36,90.0,75.0,90,0.535
0020601207,1610612756,Suns,PHX,Phoenix,240:00,122.0,124.5,121.6,127.7,0.4,-3.2,0.66,2.38,23.1,,0.52,,13.553,13.8,0.622,0.651,1.0,0.198,97.3,94.0,78.33,94,0.526
0020601207,1610612745,Rockets,HOU,Houston,240:00,121.6,127.7,122.0,124.5,-0.4,3.2,0.511,1.53,16.3,0.48,,,15.201,16.0,0.543,0.584,1.0,0.195,97.3,94.0,78.33,94,0.474
0020601208,1610612750,Timberwolves,MIN,Minnesota,240:00,98.5,101.9,114.4,117.3,-16.0,-15.4,0.744,1.88,21.5,0.306,0.66,0.479,15.642,16.2,0.5,0.537,1.0,0.201,107.64,104.5,87.08,105,0.449
0020601208,1610612743,Nuggets,DEN,Denver,240:00,114.4,117.3,98.5,101.9,16.0,15.4,0.571,1.33,16.7,0.34,0.694,0.521,16.886,17.3,0.536,0.6,1.0,0.197,107.64,104.5,87.08,104,0.551
0020601209,1610612762,Jazz,UTA,Utah,240:00,137.6,135.4,96.7,96.9,40.9,38.5,0.733,2.75,23.5,0.378,0.826,0.627,12.701,12.5,0.617,0.681,1.0,0.199,95.32,96.0,80.0,96,0.766
0020601209,1610612757,Trail Blazers,POR,Portland,240:00,96.7,96.9,137.6,135.4,-40.9,-38.5,0.333,0.59,8.8,0.174,0.622,0.373,17.679,17.7,0.471,0.54,1.0,0.198,95.32,96.0,80.0,96,0.234
0020601210,1610612758,Kings,SAC,Sacramento,240:00,119.9,118.0,125.4,125.0,-5.5,-7.0,0.533,3.43,18.0,0.245,,,7.111,7.0,0.549,0.576,1.0,0.201,99.06,100.0,83.33,100,0.448
0020601210,1610612740,Hornets,NOK,New Orleans/Oklahoma City,240:00,125.4,125.0,119.9,118.0,5.5,7.0,0.583,2.55,20.8,,0.755,,11.035,11.0,0.61,0.653,1.0,0.199,99.06,100.0,83.33,100,0.552
