GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0020900766,1610612743,Nuggets,DEN,Denver,240:00,132.1,130.9,93.5,94.8,38.6,36.1,0.583,1.65,20.9,,0.813,,17.686,17.5,0.677,0.713,1.0,0.196,96.72,96.5,80.42,97,0.694
0020900766,1610612742,Mavericks,DAL,Dallas,240:00,93.5,94.8,132.1,130.9,-38.6,-36.1,0.552,1.07,13.4,0.188,,,15.413,15.6,0.428,0.515,1.0,0.201,96.72,96.5,80.42,96,0.306
0020900767,1610612757,Trail Blazers,POR,Portland,240:00,80.9,83.7,99.6,96.7,-18.7,-13.0,0.581,0.75,14.4,,,,25.221,26.1,0.422,0.463,1.0,0.194,92.24,92.0,76.67,92,0.393
0020900767,1610612760,Thunder,OKC,Oklahoma City,240:00,99.6,96.7,80.9,83.7,18.7,13.0,0.516,1.23,14.0,,,,14.554,14.1,0.459,0.522,1.0,0.201,92.24,92.0,76.67,92,0.607
0020900768,1610612762,Jazz,UTA,Utah,240:00,116.8,118.5,107.9,107.6,8.9,10.9,0.762,2.91,23.1,0.364,0.667,0.517,11.787,12.0,0.53,0.572,1.0,0.199,92.52,92.0,76.67,92,0.573
0020900768,1610612746,Clippers,LAC,Los Angeles,240:00,107.9,107.6,116.8,118.5,-8.9,-10.9,0.697,1.44,18.0,0.333,0.636,0.483,17.444,17.4,0.493,0.558,1.0,0.201,92.52,92.0,76.67,92,0.427
0020900769,1610612748,Heat,MIA,Miami,240:00,110.8,117.5,89.4,92.7,21.4,24.8,0.561,1.92,19.0,0.405,,,14.144,15.0,0.537,0.548,1.0,0.194,84.92,81.0,67.5,80,0.611
0020900769,1610612737,Hawks,ATL,Atlanta,240:00,89.4,92.7,110.8,117.5,-21.4,-24.8,0.741,1.43,17.1,,0.595,,16.471,17.1,0.403,0.458,1.0,0.2,84.92,81.0,67.5,82,0.389
0020900770,1610612761,Raptors,TOR,Toronto,240:00,102.3,105.1,92.4,93.9,10.0,11.1,0.575,1.64,17.0,,0.708,,13.774,14.1,0.488,0.527,1.0,0.197,101.16,99.0,82.5,99,0.564
0020900770,1610612755,76ers,PHI,Philadelphia,240:00,92.4,93.9,102.3,105.1,-10.0,-11.1,0.486,0.89,13.4,0.292,,,18.872,19.2,0.457,0.513,1.0,0.202,101.16,99.0,82.5,99,0.436
0020900771,1610612758,Kings,SAC,Sacramento,240:00,111.8,112.0,102.2,104.3,9.6,7.7,0.641,1.47,19.5,0.308,0.623,0.489,18.454,18.5,0.559,0.598,1.0,0.2,93.5,92.5,77.08,92,0.539
0020900771,1610612765,Pistons,DET,Detroit,240:00,102.2,104.3,111.8,112.0,-9.6,-7.7,0.571,1.67,15.4,0.377,0.692,0.511,12.648,12.9,0.424,0.496,1.0,0.2,93.5,92.5,77.08,93,0.461
0020900772,1610612751,Nets,NJN,New Jersey,240:00,84.0,87.5,105.1,109.0,-21.1,-21.5,0.552,0.94,13.7,0.275,0.653,0.46,18.543,19.3,0.419,0.46,1.0,0.197,91.98,88.5,73.75,88,0.345
