GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0020900421,1610612743,Nuggets,DEN,Denver,240:00,126.9,126.5,105.5,108.3,21.4,18.2,0.551,3.38,20.0,0.25,0.837,0.527,8.19,8.2,0.617,0.622,1.0,0.195,98.12,97.0,80.83,98,0.586
0020900421,1610612737,Hawks,ATL,Atlanta,240:00,105.5,108.3,126.9,126.5,-21.4,-18.2,0.553,1.4,16.7,0.163,0.75,0.473,15.219,15.6,0.532,0.581,1.0,0.195,98.12,97.0,80.83,96,0.414
0020900422,1610612756,Suns,PHX,Phoenix,240:00,111.4,113.0,116.3,115.8,-4.8,-2.8,0.475,1.36,14.8,,0.627,,13.807,14.0,0.544,0.592,1.0,0.196,101.02,100.5,83.75,100,0.508
0020900422,1610612760,Thunder,OKC,Oklahoma City,240:00,116.3,115.8,111.4,113.0,4.8,2.8,0.409,1.64,13.4,0.373,,,10.93,10.9,0.505,0.554,1.0,0.201,101.02,100.5,83.75,101,0.492
0020900423,1610612758,Kings,SAC,Sacramento,265:00,104.3,109.5,120.0,123.2,-15.7,-13.7,0.488,2.0,15.2,0.339,0.6,0.455,10.032,10.5,0.484,0.511,1.0,0.199,89.28,86.04,71.7,95,0.42
0020900423,1610612739,Cavaliers,CLE,Cleveland,265:00,120.0,123.2,104.3,109.5,15.7,13.7,0.532,2.08,18.3,0.4,0.661,0.545,12.31,12.6,0.554,0.588,1.0,0.197,89.28,86.04,71.7,95,0.58
0020900424,1610612752,Knicks,NYK,New York,240:00,94.4,94.6,99.9,101.1,-5.5,-6.5,0.344,0.61,9.4,0.327,0.761,0.537,19.54,19.6,0.442,0.494,1.0,0.198,92.6,92.0,76.67,92,0.406
0020900424,1610612748,Heat,MIA,Miami,240:00,99.9,101.1,94.4,94.6,5.5,6.5,0.406,1.08,11.4,0.239,0.673,0.463,12.892,13.0,0.44,0.522,1.0,0.2,92.6,92.0,76.67,92,0.594
0020900425,1610612753,Magic,ORL,Orlando,240:00,78.9,79.4,89.3,89.6,-10.4,-10.2,0.269,0.39,6.2,0.236,,,18.45,18.6,0.365,0.435,1.0,0.201,96.94,96.5,80.42,97,0.373
0020900425,1610612738,Celtics,BOS,Boston,240:00,89.3,89.6,78.9,79.4,10.4,10.2,0.613,0.9,15.2,,0.764,,21.802,21.9,0.452,0.504,1.0,0.196,96.94,96.5,80.42,96,0.627
