GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0021100016,1610612757,Trail Blazers,POR,Portland,240:00,104.8,104.9,100.6,102.0,4.2,2.9,0.6,2.0,16.8,0.333,0.756,0.514,11.751,11.8,0.459,0.499,1.0,0.2,102.24,101.5,84.58,102,0.527
0021100016,1610612755,76ers,PHI,Philadelphia,240:00,100.6,102.0,104.8,104.9,-4.2,-2.9,0.525,1.05,15.9,0.244,0.667,0.486,19.539,19.8,0.53,0.564,1.0,0.199,102.24,101.5,84.58,101,0.473
0021100017,1610612744,Warriors,GSW,Golden State,240:00,105.7,103.1,93.2,95.8,12.6,7.3,0.611,2.2,17.9,0.205,0.64,0.436,10.679,10.4,0.494,0.546,1.0,0.203,95.66,95.5,79.58,96,0.629
0021100017,1610612741,Bulls,CHI,Chicago,240:00,93.2,95.8,105.7,103.1,-12.6,-7.3,0.471,0.8,12.5,0.36,0.795,0.564,20.475,21.1,0.463,0.496,1.0,0.201,95.66,95.5,79.58,95,0.371
0021100018,1610612751,Nets,NJN,New Jersey,240:00,76.6,76.9,116.2,116.5,-39.6,-39.6,0.409,0.5,8.2,0.235,0.612,0.42,19.685,19.8,0.345,0.425,1.0,0.201,91.34,91.0,75.83,91,0.198
0021100018,1610612737,Hawks,ATL,Atlanta,240:00,116.2,116.5,76.6,76.9,39.6,39.6,0.605,1.77,17.5,0.388,0.765,0.58,14.248,14.3,0.512,0.556,1.0,0.198,91.34,91.0,75.83,91,0.802
0021100019,1610612748,Heat,MIA,Miami,240:00,110.2,110.6,103.0,103.9,7.1,6.7,0.524,1.1,16.6,0.257,0.868,0.575,19.157,19.2,0.6,0.636,1.0,0.199,104.14,103.5,86.25,104,0.599
0021100019,1610612738,Celtics,BOS,Boston,240:00,103.0,103.9,110.2,110.6,-7.1,-6.7,0.541,0.83,15.6,0.132,0.743,0.425,23.104,23.3,0.597,0.638,1.0,0.198,104.14,103.5,86.25,103,0.401
0021100020,1610612750,Timberwolves,MIN,Minnesota,240:00,95.2,97.9,99.2,99.0,-4.0,-1.1,0.5,0.54,10.8,0.38,,,26.052,26.8,0.443,0.529,1.0,0.199,99.3,98.0,81.67,97,0.427
0021100020,1610612749,Bucks,MIL,Milwaukee,240:00,99.2,99.0,95.2,97.9,4.0,1.1,0.6,2.0,17.3,,0.62,,12.146,12.1,0.436,0.477,1.0,0.199,99.3,98.0,81.67,99,0.573
0021100021,1610612758,Kings,SAC,Sacramento,240:00,80.9,85.9,109.4,109.8,-28.5,-23.9,0.355,0.55,9.0,0.37,0.653,0.505,20.475,21.7,0.396,0.431,1.0,0.193,95.0,92.0,76.67,92,0.203
0021100021,1610612757,Trail Blazers,POR,Portland,240:00,109.4,109.8,80.9,85.9,28.5,23.9,0.658,2.5,18.9,0.347,0.63,0.495,10.832,10.9,0.465,0.519,1.0,0.199,95.0,92.0,76.67,92,0.797
0021100022,1610612762,Jazz,UTA,Utah,240:00,79.3,81.6,108.7,111.6,-29.4,-30.0,0.69,2.0,15.7,0.344,0.667,0.481,11.176,11.5,0.328,0.364,1.0,0.199,88.88,86.5,72.08,87,0.28
0021100022,1610612747,Lakers,LAL,Los Angeles,240:00,108.7,111.6,79.3,81.6,29.4,30.0,0.567,1.42,14.6,0.333,0.656,0.519,13.593,14.0,0.465,0.55,1.0,0.195,88.88,86.5,72.08,86,0.72
0021100023,1610612761,Raptors,TOR,Toronto,240:00,90.7,91.4,95.1,97.8,-4.4,-6.4,0.583,1.11,16.8,0.283,0.673,0.484,20.273,20.4,0.494,0.502,1.0,0.199,94.2,92.5,77.08,93,0.465
0021100023,1610612754,Pacers,IND,Indiana,240:00,95.1,97.8,90.7,91.4,4.4,6.4,0.625,1.25,15.8,0.327,0.717,0.516,16.899,17.4,0.438,0.496,1.0,0.201,94.2,92.5,77.08,92,0.535
0021100024,1610612748,Heat,MIA,Miami,240:00,100.7,101.1,98.9,99.0,1.8,2.1,0.528,1.9,15.9,0.128,0.587,0.355,10.491,10.5,0.468,0.531,1.0,0.199,95.68,95.5,79.58,95,0.505
0021100024,1610612766,Bobcats,CHA,Charlotte,240:00,98.9,99.0,100.7,101.1,-1.8,-2.1,0.564,1.0,16.5,0.413,0.872,0.645,22.907,22.9,0.518,0.533,1.0,0.2,95.68,95.5,79.58,96,0.495
0021100025,1610612764,Wizards,WAS,Washington,240:00,84.1,90.2,107.0,111.0,-22.9,-20.8,0.533,0.89,13.3,0.28,0.66,0.464,18.241,19.6,0.429,0.479,1.0,0.193,96.54,91.5,76.25,92,0.351
0021100025,1610612737,Hawks,ATL,Atlanta,240:00,107.0,111.0,84.1,90.2,22.9,20.8,0.656,1.4,16.6,0.34,0.72,0.536,15.89,16.5,0.487,0.559,1.0,0.199,96.54,91.5,76.25,91,0.649
0021100026,1610612765,Pistons,DET,Detroit,240:00,95.9,101.1,117.1,118.0,-21.2,-16.8,0.444,0.94,13.5,0.348,0.531,0.423,18.311,19.3,0.5,0.518,1.0,0.198,91.26,88.5,73.75,88,0.326
0021100026,1610612739,Cavaliers,CLE,Cleveland,240:00,117.1,118.0,95.9,101.1,21.2,16.8,0.7,1.27,21.6,0.469,0.652,0.577,24.532,24.7,0.621,0.659,1.0,0.197,91.26,88.5,73.75,89,0.674
