GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0021300874,1610612753,ORL,Orlando,203090,Maurice Harkless,F,,33:31,105.0,104.3,127.2,128.4,-22.2,-24.0,0.05,0.33,5.9,0.0,0.174,0.07,17.6,0.5,0.53,0.208,0.212,97.5,97.38,81.15,69,0.076
0021300874,1610612753,ORL,Orlando,202699,Tobias Harris,F,,28:04,110.3,110.3,128.7,130.4,-18.4,-20.0,0.0,0.0,0.0,0.036,0.105,0.064,6.7,0.591,0.71,0.231,0.234,98.13,97.48,81.24,58,0.118
0021300874,1610612753,ORL,Orlando,202696,Nikola Vucevic,C,,22:45,103.6,102.3,138.1,137.2,-34.5,-34.9,0.0,0.0,0.0,0.214,0.308,0.244,0.0,0.643,0.643,0.275,0.283,89.88,90.73,75.6,43,0.215
0021300874,1610612753,ORL,Orlando,203506,Victor Oladipo,G,,26:15,95.7,96.2,122.5,121.6,-26.8,-25.4,0.067,0.5,7.1,0.0,0.0,0.0,14.3,0.333,0.481,0.203,0.206,94.03,94.17,78.48,52,-0.024
0021300874,1610612753,ORL,Orlando,2749,Jameer Nelson,G,,30:54,107.7,107.9,126.9,129.0,-19.2,-21.1,0.423,5.5,52.4,0.0,0.05,0.019,9.5,0.188,0.188,0.141,0.143,98.02,97.09,80.91,63,0.044
0021300874,1610612753,ORL,Orlando,203124,Kyle O'Quinn,,,22:19,106.9,102.1,113.7,115.9,-6.8,-13.8,0.154,1.0,13.3,0.286,0.529,0.395,13.3,0.6,0.643,0.232,0.241,97.52,98.94,82.45,48,0.25
0021300874,1610612753,ORL,Orlando,202734,E'Twaun Moore,,,33:55,108.4,104.5,122.9,121.9,-14.5,-17.3,0.05,0.5,9.1,0.0,0.0,0.0,18.2,0.643,0.635,0.132,0.136,89.98,91.99,76.66,66,0.033
0021300874,1610612753,ORL,Orlando,203117,Doron Lamb,,,14:29,103.2,104.0,104.2,100.0,-1.0,4.0,0.0,0.0,0.0,0.056,0.091,0.069,0.0,0.0,0.0,0.182,0.181,83.12,84.51,70.43,25,-0.169
0021300874,1610612753,ORL,Orlando,203094,Andrew Nicholson,,,19:56,95.2,91.9,108.8,105.4,-13.6,-13.5,0.182,0.0,22.2,0.042,0.067,0.051,0.0,0.167,0.291,0.152,0.157,86.16,89.1,74.25,37,-0.033
0021300874,1610612753,ORL,Orlando,203519,Adonis Thomas,,,4:56,106.6,112.5,50.0,44.4,56.6,68.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2,0.192,79.98,82.7,68.92,8,0.091
0021300874,1610612753,ORL,Orlando,203473,Dewayne Dedmon,,,2:56,91.9,100.0,40.0,33.3,51.9,66.7,0.0,0.0,0.0,0.0,0.5,0.286,0.0,0.5,0.615,0.4,0.368,85.42,90.0,75.0,5,0.667
0021300874,1610612753,ORL,Orlando,101131,Jason Maxiell,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0021300874,1610612753,ORL,Orlando,101179,Ronnie Price,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0021300874,1610612748,MIA,Miami,2544,LeBron James,F,,31:13,127.8,129.0,103.8,103.1,24.0,25.9,0.304,3.5,30.4,0.045,0.242,0.164,8.7,0.667,0.704,0.242,0.24,96.99,96.87,80.73,62,0.24
0021300874,1610612748,MIA,Miami,2203,Shane Battier,F,,18:40,135.5,135.0,101.0,97.5,34.5,37.5,0.111,0.0,33.3,0.0,0.087,0.061,0.0,0.625,0.625,0.095,0.096,100.9,102.9,85.75,40,0.06
0021300874,1610612748,MIA,Miami,2547,Chris Bosh,C,,18:03,140.0,141.2,111.6,111.1,28.4,30.1,0.0,0.0,0.0,0.0,0.143,0.097,9.1,0.75,0.833,0.297,0.295,93.23,93.07,77.56,34,0.163
0021300874,1610612748,MIA,Miami,2548,Dwyane Wade,G,,30:02,119.9,118.6,104.6,105.0,15.4,13.6,0.25,1.33,17.4,0.105,0.026,0.053,13.0,0.714,0.741,0.288,0.291,94.77,95.09,79.25,59,0.223
