GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0021300811,1610612747,Lakers,LAL,Los Angeles,240:00,100.4,101.9,120.7,125.2,-20.3,-23.3,0.707,1.45,20.8,0.091,0.552,0.353,18.587,18.9,0.571,0.596,1.0,0.195,109.3,106.5,88.75,106,0.419
0021300811,1610612745,Rockets,HOU,Houston,240:00,120.7,125.2,100.4,101.9,20.3,23.3,0.538,1.87,17.7,0.448,0.909,0.647,13.514,14.0,0.587,0.583,1.0,0.198,109.3,106.5,88.75,107,0.581
0021300812,1610612749,Bucks,MIL,Milwaukee,240:00,97.0,97.8,110.5,108.6,-13.5,-10.8,0.429,1.07,12.5,0.298,0.698,0.489,15.086,15.2,0.451,0.496,1.0,0.197,92.12,92.5,77.08,92,0.407
0021300812,1610612743,Nuggets,DEN,Denver,240:00,110.5,108.6,97.0,97.8,13.5,10.8,0.564,1.38,17.5,0.302,0.702,0.511,17.498,17.2,0.566,0.578,1.0,0.199,92.12,92.5,77.08,93,0.593
0021300813,1610612760,Thunder,OKC,Oklahoma City,240:00,84.2,85.3,108.1,107.3,-23.9,-22.0,0.536,0.75,12.3,0.24,0.763,0.466,20.79,21.1,0.392,0.464,1.0,0.2,95.72,95.5,79.58,95,0.298
0021300813,1610612748,Heat,MIA,Miami,240:00,108.1,107.3,84.2,85.3,23.9,22.0,0.585,1.26,18.9,0.237,0.76,0.534,19.95,19.8,0.58,0.611,1.0,0.198,95.72,95.5,79.58,96,0.702
0021300814,1610612745,Rockets,HOU,Houston,265:00,92.5,98.0,100.4,100.0,-7.9,-2.0,0.649,1.5,15.8,0.426,0.702,0.552,14.953,15.8,0.411,0.442,1.0,0.194,94.44,91.92,76.6,101,0.458
0021300814,1610612744,Warriors,GSW,Golden State,265:00,100.4,100.0,92.5,98.0,7.9,2.0,0.486,1.5,13.5,0.298,0.574,0.448,11.816,11.8,0.446,0.492,1.0,0.201,94.44,91.92,76.6,102,0.542
0021300815,1610612740,Pelicans,NOP,New Orleans,240:00,92.7,97.8,96.9,101.1,-4.2,-3.4,0.571,1.67,16.7,0.265,0.611,0.447,12.788,13.5,0.476,0.495,1.0,0.196,93.34,89.0,74.17,89,0.453
0021300815,1610612766,Bobcats,CHA,Charlotte,240:00,96.9,101.1,92.7,97.8,4.2,3.4,0.548,1.55,13.7,0.389,0.735,0.553,11.848,12.4,0.406,0.47,1.0,0.202,93.34,89.0,74.17,89,0.547
0021300816,1610612753,Magic,ORL,Orlando,290:00,112.7,114.2,108.9,107.1,3.8,7.1,0.592,2.64,19.3,0.196,0.827,0.515,9.612,9.7,0.54,0.584,1.0,0.198,93.34,93.52,77.93,113,0.555
0021300816,1610612752,Knicks,NYK,New York,290:00,108.9,107.1,112.7,114.2,-3.8,-7.1,0.533,1.85,16.9,0.173,0.804,0.485,11.699,11.5,0.553,0.576,1.0,0.201,93.34,93.52,77.93,113,0.445
0021300817,1610612755,76ers,PHI,Philadelphia,240:00,101.7,107.7,118.1,118.1,-16.4,-10.4,0.524,1.38,15.1,,0.656,,14.535,15.4,0.473,0.518,1.0,0.195,107.54,104.5,87.08,104,0.365
0021300817,1610612742,Mavericks,DAL,Dallas,240:00,118.1,118.1,101.7,107.7,16.4,10.4,0.813,1.56,25.7,0.344,,,23.81,23.8,0.682,0.705,1.0,0.196,107.54,104.5,87.08,105,0.635
0021300818,1610612761,Raptors,TOR,Toronto,240:00,102.4,106.5,98.1,101.1,4.3,5.4,0.575,2.56,17.6,0.37,0.623,0.495,9.402,9.8,0.468,0.496,1.0,0.199,94.24,91.0,75.83,92,0.539
0021300818,1610612739,Cavaliers,CLE,Cleveland,240:00,98.1,101.1,102.4,106.5,-4.3,-5.4,0.656,1.4,16.1,0.377,0.63,0.505,16.171,16.7,0.427,0.48,1.0,0.199,94.24,91.0,75.83,90,0.461
0021300819,1610612765,Pistons,DET,Detroit,240:00,121.4,125.0,112.9,115.1,8.5,9.9,0.681,2.91,22.4,0.354,0.667,0.515,11.608,12.0,0.586,0.576,1.0,0.195,94.78,92.5,77.08,92,0.542
0021300819,1610612737,Hawks,ATL,Atlanta,240:00,112.9,115.1,121.4,125.0,-8.5,-9.9,0.625,2.5,19.0,0.333,0.646,0.485,10.549,10.8,0.528,0.553,1.0,0.2,94.78,92.5,77.08,93,0.458
0021300820,1610612743,Nuggets,DEN,Denver,240:00,90.2,92.7,118.3,120.6,-28.1,-27.9,0.343,0.86,9.8,0.268,0.682,0.45,14.187,14.6,0.443,0.46,1.0,0.199,98.78,96.5,80.42,96,0.274
0021300820,1610612741,Bulls,CHI,Chicago,240:00,118.3,120.6,90.2,92.7,28.1,27.9,0.667,2.0,20.3,0.318,0.732,0.55,14.159,14.4,0.56,0.61,1.0,0.193,98.78,96.5,80.42,97,0.726
0021300821,1610612763,Grizzlies,MEM,Memphis,240:00,102.4,104.1,98.0,99.0,4.4,5.1,0.643,2.25,20.4,0.217,0.719,0.495,12.048,12.2,0.511,0.545,1.0,0.197,98.76,97.5,81.25,98,0.545
0021300821,1610612746,Clippers,LAC,Los Angeles,240:00,98.0,99.0,102.4,104.1,-4.4,-5.1,0.742,1.92,17.2,0.281,0.783,0.505,12.255,12.4,0.431,0.485,1.0,0.202,98.76,97.5,81.25,97,0.455
0021300822,1610612759,Spurs,SAS,San Antonio,240:00,86.8,86.7,107.1,107.1,-20.2,-20.3,0.414,0.67,9.6,0.296,,,18.39,18.4,0.361,0.448,1.0,0.2,98.44,98.5,82.08,98,0.348
0021300822,1610612756,Suns,PHX,Phoenix,240:00,107.1,107.1,86.8,86.7,20.2,20.3,0.452,1.27,15.0,,0.704,,15.152,15.2,0.543,0.57,1.0,0.194,98.44,98.5,82.08,99,0.652
0021300823,1610612762,Jazz,UTA,Utah,240:00,97.0,96.9,103.6,106.3,-6.6,-9.3,0.541,1.25,15.9,,0.692,,16.508,16.5,0.488,0.523,1.0,0.198,97.7,96.5,80.42,97,0.48
