GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0020900316,1610612762,Jazz,UTA,Utah,240:00,79.9,84.6,111.4,111.0,-31.5,-26.4,0.552,0.94,12.6,0.379,0.733,0.534,17.642,18.7,0.36,0.408,1.0,0.192,93.5,91.0,75.83,91,0.29
0020900316,1610612747,Lakers,LAL,Los Angeles,240:00,111.4,111.0,79.9,84.6,31.5,26.4,0.611,2.44,17.9,0.267,0.621,0.466,9.929,9.9,0.494,0.551,1.0,0.201,93.5,91.0,75.83,91,0.71
0020900317,1610612765,Pistons,DET,Detroit,240:00,110.9,112.2,104.6,111.2,6.3,1.0,0.485,1.33,13.1,0.417,0.674,0.543,13.181,13.3,0.467,0.537,1.0,0.2,92.84,89.5,74.58,90,0.53
0020900317,1610612743,Nuggets,DEN,Denver,240:00,104.6,111.2,110.9,112.2,-6.3,-1.0,0.412,0.93,11.8,0.326,0.583,0.457,15.85,16.9,0.487,0.552,1.0,0.197,92.84,89.5,74.58,89,0.47
0020900318,1610612764,Wizards,WAS,Washington,240:00,101.3,107.4,109.2,109.5,-7.8,-2.1,0.512,1.5,16.2,0.333,0.744,0.527,13.905,14.7,0.518,0.539,1.0,0.199,97.98,95.0,79.17,95,0.447
0020900318,1610612738,Celtics,BOS,Boston,240:00,109.2,109.5,101.3,107.4,7.8,2.1,0.541,1.43,16.0,0.256,0.667,0.473,14.694,14.7,0.52,0.57,1.0,0.199,97.98,95.0,79.17,95,0.553
0020900319,1610612762,Jazz,UTA,Utah,240:00,123.4,122.4,113.2,112.1,10.2,10.3,0.667,4.67,20.3,,0.833,,6.17,6.1,0.536,0.576,1.0,0.201,97.66,98.5,82.08,98,0.565
0020900319,1610612753,Magic,ORL,Orlando,240:00,113.2,112.1,123.4,122.4,-10.2,-10.3,0.514,1.38,14.9,0.167,,,13.254,13.1,0.553,0.616,1.0,0.202,97.66,98.5,82.08,99,0.435
0020900320,1610612751,Nets,NJN,New Jersey,240:00,88.6,92.9,106.6,108.1,-18.1,-15.2,0.364,0.75,9.1,0.361,0.542,0.44,15.57,16.3,0.379,0.439,1.0,0.195,101.56,98.5,82.08,98,0.367
0020900320,1610612754,Pacers,IND,Indiana,240:00,106.6,108.1,88.6,92.9,18.1,15.2,0.524,1.16,15.8,0.458,0.639,0.56,18.932,19.2,0.5,0.544,1.0,0.199,101.56,98.5,82.08,99,0.633
0020900321,1610612755,76ers,PHI,Philadelphia,240:00,97.6,97.8,102.7,103.2,-5.0,-5.4,0.5,1.31,13.6,0.308,,,13.948,14.0,0.421,0.478,1.0,0.198,93.36,93.0,77.5,93,0.506
0020900321,1610612745,Rockets,HOU,Houston,240:00,102.7,103.2,97.6,97.8,5.0,5.4,0.485,1.33,13.7,,0.692,,12.831,12.9,0.5,0.542,1.0,0.197,93.36,93.0,77.5,93,0.494
0020900322,1610612761,Raptors,TOR,Toronto,240:00,97.7,98.9,121.5,123.3,-23.8,-24.4,0.472,1.0,14.4,0.333,0.61,0.475,18.657,18.9,0.5,0.529,1.0,0.202,91.24,90.0,75.0,90,0.371
0020900322,1610612737,Hawks,ATL,Atlanta,240:00,121.5,123.3,97.7,98.9,23.8,24.4,0.581,1.92,19.3,0.39,0.667,0.525,14.229,14.4,0.572,0.607,1.0,0.197,91.24,90.0,75.0,90,0.629
0020900323,1610612748,Heat,MIA,Miami,240:00,98.9,98.9,113.8,114.0,-15.0,-15.0,0.424,1.4,11.7,0.296,0.814,0.526,10.629,10.6,0.415,0.484,1.0,0.202,93.6,93.5,77.92,94,0.413
0020900323,1610612742,Mavericks,DAL,Dallas,240:00,113.8,114.0,98.9,98.9,15.0,15.0,0.769,3.0,23.1,0.186,0.704,0.474,10.739,10.8,0.55,0.588,1.0,0.198,93.6,93.5,77.92,93,0.587
0020900324,1610612744,Warriors,GSW,Golden State,265:00,85.6,86.7,88.2,89.7,-2.6,-3.1,0.486,1.38,13.5,0.197,0.65,0.421,12.232,12.4,0.423,0.445,1.0,0.2,97.41,96.0,80.0,105,0.43
0020900324,1610612741,Bulls,CHI,Chicago,265:00,88.2,89.7,85.6,86.7,2.6,3.1,0.558,1.5,16.2,0.35,0.803,0.579,14.7,15.0,0.422,0.445,1.0,0.2,97.41,96.0,80.0,107,0.57
0020900325,1610612757,Trail Blazers,POR,Portland,240:00,105.4,107.6,109.1,114.3,-3.7,-6.7,0.595,1.69,17.9,0.25,0.676,0.444,13.842,14.1,0.513,0.563,1.0,0.196,94.64,91.5,76.25,92,0.448
0020900325,1610612739,Cavaliers,CLE,Cleveland,240:00,109.1,114.3,105.4,107.6,3.7,6.7,0.535,1.44,18.2,0.324,0.75,0.556,16.779,17.6,0.563,0.595,1.0,0.193,94.64,91.5,76.25,91,0.552
0020900326,1610612760,Thunder,OKC,Oklahoma City,240:00,107.9,110.9,100.5,103.3,7.4,7.6,0.538,1.5,16.2,,0.593,,14.805,15.2,0.488,0.539,1.0,0.197,94.06,91.5,76.25,92,0.599
0020900326,1610612763,Grizzlies,MEM,Memphis,240:00,100.5,103.3,107.9,110.9,-7.4,-7.6,0.395,1.25,11.6,0.407,,,12.826,13.2,0.435,0.458,1.0,0.199,94.06,91.5,76.25,91,0.401
0020900327,1610612752,Knicks,NYK,New York,240:00,120.7,117.7,100.0,101.1,20.7,16.7,0.605,1.73,20.7,,,,16.026,15.6,0.635,0.668,1.0,0.201,94.8,95.5,79.58,96,0.599
0020900327,1610612740,Hornets,NOH,New Orleans,240:00,100.0,101.1,120.7,117.7,-20.7,-16.7,0.676,2.09,17.7,,,,11.458,11.6,0.435,0.5,1.0,0.2,94.8,95.5,79.58,95,0.401
0020900328,1610612759,Spurs,SAS,San Antonio,240:00,107.7,107.2,85.2,88.5,22.5,18.7,0.718,1.0,21.1,0.333,0.729,0.577,28.998,28.9,0.667,0.679,1.0,0.199,98.16,96.5,80.42,97,0.727
0020900328,1610612766,Bobcats,CHA,Charlotte,240:00,85.2,88.5,107.7,107.2,-22.5,-18.7,0.438,0.7,11.5,0.271,0.667,0.423,20.048,20.8,0.447,0.484,1.0,0.199,98.16,96.5,80.42,96,0.273
0020900329,1610612750,Timberwolves,MIN,Minnesota,240:00,92.9,92.0,105.3,105.1,-12.5,-13.1,0.5,1.12,14.5,0.314,0.679,0.5,17.165,17.0,0.455,0.484,1.0,0.202,98.88,99.5,82.92,100,0.428
0020900329,1610612747,Lakers,LAL,Los Angeles,240:00,105.3,105.1,92.9,92.0,12.5,13.1,0.651,2.0,19.6,0.321,0.686,0.5,14.182,14.1,0.495,0.516,1.0,0.2,98.88,99.5,82.92,99,0.572
0020900330,1610612756,Suns,PHX,Phoenix,240:00,109.8,106.0,104.3,105.1,5.4,0.9,0.659,2.25,19.9,0.26,0.686,0.475,12.428,12.0,0.535,0.549,1.0,0.201,97.64,99.0,82.5,100,0.527
0020900330,1610612753,Magic,ORL,Orlando,240:00,104.3,105.1,109.8,106.0,-5.4,-0.9,0.563,0.86,13.7,0.314,0.74,0.525,21.272,21.4,0.507,0.555,1.0,0.2,97.64,99.0,82.5,98,0.473
