GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0021200721,1610612755,76ers,PHI,Philadelphia,240:00,75.8,78.4,102.3,97.8,-26.6,-19.4,0.645,1.33,15.7,0.3,0.679,0.478,16.469,17.0,0.36,0.375,1.0,0.198,88.54,89.0,74.17,88,0.359
0021200721,1610612754,Pacers,IND,Indiana,240:00,102.3,97.8,75.8,78.4,26.6,19.4,0.625,2.0,16.4,0.321,0.7,0.522,11.628,11.1,0.426,0.478,1.0,0.2,88.54,89.0,74.17,90,0.641
0021200722,1610612764,Wizards,WAS,Washington,240:00,118.9,120.5,105.4,106.7,13.5,13.8,0.548,2.09,19.3,0.211,0.667,0.472,12.337,12.5,0.601,0.622,1.0,0.198,90.14,89.0,74.17,88,0.568
0021200722,1610612752,Knicks,NYK,New York,240:00,105.4,106.7,118.9,120.5,-13.5,-13.8,0.412,1.56,12.0,0.333,0.789,0.528,9.877,10.0,0.458,0.51,1.0,0.202,90.14,89.0,74.17,90,0.432
0021200723,1610612753,Magic,ORL,Orlando,240:00,78.2,83.5,92.8,93.5,-14.6,-10.0,0.533,0.89,12.6,0.339,,,18.526,19.8,0.379,0.408,1.0,0.2,94.92,91.5,76.25,91,0.368
0021200723,1610612746,Clippers,LAC,Los Angeles,240:00,92.8,93.5,78.2,83.5,14.6,10.0,0.515,1.21,13.9,,0.661,,15.106,15.2,0.439,0.469,1.0,0.201,94.92,91.5,76.25,92,0.632
0021200724,1610612739,Cavaliers,CLE,Cleveland,240:00,130.2,132.6,101.1,103.3,29.1,29.3,0.635,5.5,24.1,,0.755,,6.402,6.5,0.614,0.624,1.0,0.201,93.86,92.0,76.67,92,0.622
0021200724,1610612766,Bobcats,CHA,Charlotte,240:00,101.1,103.3,130.2,132.6,-29.1,-29.3,0.568,1.62,16.9,0.245,,,13.83,14.1,0.506,0.528,1.0,0.198,93.86,92.0,76.67,92,0.378
0021200725,1610612763,Grizzlies,MEM,Memphis,240:00,102.2,100.0,113.0,112.0,-10.9,-12.0,0.737,3.5,22.0,,0.795,,8.885,8.7,0.482,0.505,1.0,0.2,90.58,92.0,76.67,92,0.433
0021200725,1610612737,Hawks,ATL,Atlanta,240:00,113.0,112.0,102.2,100.0,10.9,12.0,0.737,2.15,22.4,0.205,,,14.267,14.1,0.581,0.612,1.0,0.202,90.58,92.0,76.67,92,0.567
0021200726,1610612748,Heat,MIA,Miami,240:00,118.4,120.0,109.1,113.7,9.3,6.3,0.575,2.3,18.1,0.25,0.689,0.472,10.382,10.5,0.549,0.604,1.0,0.199,97.66,95.0,79.17,95,0.575
0021200726,1610612745,Rockets,HOU,Houston,240:00,109.1,113.7,118.4,120.0,-9.3,-6.3,0.487,1.19,15.1,0.311,0.75,0.528,16.162,16.8,0.544,0.593,1.0,0.2,97.66,95.0,79.17,95,0.425
0021200727,1610612765,Pistons,DET,Detroit,240:00,97.6,100.0,101.1,103.3,-3.5,-3.3,0.778,2.0,20.9,0.346,0.608,0.476,15.178,15.6,0.452,0.488,1.0,0.2,92.12,90.0,75.0,90,0.47
0021200727,1610612751,Nets,BKN,Brooklyn,240:00,101.1,103.3,97.6,100.0,3.5,3.3,0.647,1.57,17.1,0.392,0.654,0.524,15.217,15.6,0.451,0.5,1.0,0.2,92.12,90.0,75.0,90,0.53
0021200728,1610612756,Suns,PHX,Phoenix,240:00,92.7,96.6,107.5,106.9,-14.8,-10.3,0.543,1.12,15.8,0.364,,,18.764,19.5,0.455,0.496,1.0,0.197,88.54,87.0,72.5,87,0.426
0021200728,1610612740,Hornets,NOH,New Orleans,240:00,107.5,106.9,92.7,96.6,14.8,10.3,0.615,1.85,20.1,,0.636,,15.032,14.9,0.547,0.564,1.0,0.195,88.54,87.0,72.5,87,0.574
0021200729,1610612760,Thunder,OKC,Oklahoma City,240:00,112.5,112.3,92.4,93.3,20.1,18.9,0.604,2.42,20.0,0.224,0.741,0.505,11.342,11.3,0.547,0.573,1.0,0.2,105.92,105.5,87.92,106,0.627
0021200729,1610612744,Warriors,GSW,Golden State,240:00,92.4,93.3,112.5,112.3,-20.1,-18.9,0.658,1.32,17.4,0.259,0.776,0.495,17.918,18.1,0.462,0.49,1.0,0.2,105.92,105.5,87.92,105,0.373
0021200730,1610612757,Trail Blazers,POR,Portland,240:00,108.4,107.6,114.9,114.1,-6.6,-6.5,0.556,3.33,16.9,0.188,0.735,0.464,6.567,6.5,0.488,0.536,1.0,0.201,91.36,92.0,76.67,92,0.471
0021200730,1610612742,Mavericks,DAL,Dallas,240:00,114.9,114.1,108.4,107.6,6.6,6.5,0.537,2.75,17.7,0.265,0.813,0.536,8.757,8.7,0.535,0.556,1.0,0.201,91.36,92.0,76.67,92,0.529
0021200731,1610612759,Spurs,SAS,San Antonio,240:00,108.1,106.1,98.8,96.9,9.2,9.2,0.649,1.85,18.9,,,,13.508,13.3,0.519,0.576,1.0,0.2,95.68,97.5,81.25,98,0.569
0021200731,1610612750,Timberwolves,MIN,Minnesota,240:00,98.8,96.9,108.1,106.1,-9.2,-9.2,0.485,1.0,13.0,,,,16.821,16.5,0.457,0.516,1.0,0.2,95.68,97.5,81.25,97,0.431
0021200732,1610612762,Jazz,UTA,Utah,240:00,105.9,103.1,84.5,88.7,21.4,14.4,0.59,1.21,17.1,,0.714,,20.119,19.6,0.512,0.541,1.0,0.201,98.1,97.0,80.83,97,0.62
0021200732,1610612749,Bucks,MIL,Milwaukee,240:00,84.5,88.7,105.9,103.1,-21.4,-14.4,0.517,0.94,11.9,0.286,,,15.723,16.5,0.39,0.454,1.0,0.2,98.1,97.0,80.83,97,0.38
0021200733,1610612747,Lakers,LAL,Los Angeles,240:00,94.8,101.1,122.1,122.1,-27.3,-21.0,0.444,1.23,12.4,0.362,,,12.974,13.8,0.443,0.474,1.0,0.2,97.6,94.5,78.75,94,0.334
0021200733,1610612738,Celtics,BOS,Boston,240:00,122.1,122.1,94.8,101.1,27.3,21.0,0.543,2.78,18.9,,0.638,,9.474,9.5,0.557,0.592,1.0,0.2,97.6,94.5,78.75,95,0.666
0021200734,1610612743,Nuggets,DEN,Denver,240:00,142.0,139.1,99.8,105.5,42.2,33.6,0.58,2.9,21.5,0.462,0.618,0.553,11.096,10.9,0.634,0.666,1.0,0.202,93.14,91.5,76.25,92,0.682
0021200734,1610612741,Bulls,CHI,Chicago,240:00,99.8,105.5,142.0,139.1,-42.2,-33.6,0.684,1.73,18.8,0.382,0.538,0.447,15.599,16.5,0.473,0.494,1.0,0.196,93.14,91.5,76.25,91,0.318
0021200735,1610612764,Wizards,WAS,Washington,240:00,95.9,96.7,77.8,78.7,18.0,18.0,0.528,1.46,16.3,0.136,0.759,0.49,14.003,14.1,0.494,0.525,1.0,0.198,93.96,93.0,77.5,92,0.61
0021200735,1610612751,Nets,BKN,Brooklyn,240:00,77.8,78.7,95.9,96.7,-18.0,-18.0,0.68,1.13,13.9,0.241,0.864,0.51,15.776,16.0,0.362,0.411,1.0,0.2,93.96,93.0,77.5,94,0.39
