GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0021400331,1610612752,Knicks,NYK,New York,240:00,111.1,109.8,96.0,103.3,15.0,6.5,0.65,2.0,20.3,0.302,,,14.298,14.1,0.531,0.568,1.0,0.202,94.92,92.0,76.67,92,0.573
0021400331,1610612738,Celtics,BOS,Boston,240:00,96.0,103.3,111.1,109.8,-15.0,-6.5,0.757,1.56,20.2,,0.698,,18.197,19.6,0.476,0.511,1.0,0.197,94.92,92.0,76.67,92,0.427
0021400332,1610612755,76ers,PHI,Philadelphia,240:00,76.3,76.1,95.2,94.6,-18.9,-18.5,0.818,0.75,15.0,0.25,0.66,0.453,26.144,26.1,0.399,0.45,1.0,0.2,92.14,92.5,77.08,92,0.288
0021400332,1610612751,Nets,BKN,Brooklyn,240:00,95.2,94.6,76.3,76.1,18.9,18.5,0.694,1.47,19.2,0.34,0.75,0.547,18.382,18.3,0.475,0.497,1.0,0.201,92.14,92.5,77.08,93,0.712
0021400333,1610612761,Raptors,TOR,Toronto,240:00,112.0,114.0,97.8,101.1,14.2,12.9,0.553,2.1,15.9,0.37,0.755,0.553,10.562,10.8,0.473,0.526,1.0,0.201,95.4,93.0,77.5,93,0.527
0021400333,1610612754,Pacers,IND,Indiana,240:00,97.8,101.1,112.0,114.0,-14.2,-12.9,0.727,2.0,19.0,0.245,0.63,0.447,12.484,12.9,0.463,0.522,1.0,0.202,95.4,93.0,77.5,93,0.473
0021400334,1610612763,Grizzlies,MEM,Memphis,290:00,98.5,99.1,95.6,95.5,2.9,3.6,0.538,1.05,14.7,0.224,0.759,0.514,17.434,17.5,0.494,0.555,1.0,0.2,93.77,93.52,77.93,114,0.568
0021400334,1610612766,Hornets,CHA,Charlotte,290:00,95.6,95.5,98.5,99.1,-2.9,-3.6,0.39,1.07,11.4,0.241,0.776,0.486,13.407,13.4,0.449,0.487,1.0,0.197,93.77,93.52,77.93,112,0.432
0021400335,1610612760,Thunder,OKC,Oklahoma City,240:00,111.2,113.3,94.1,94.8,17.1,18.4,0.511,1.21,16.6,0.467,0.766,0.62,19.038,19.4,0.545,0.573,1.0,0.197,98.78,97.5,81.25,98,0.577
0021400335,1610612750,Timberwolves,MIN,Minnesota,240:00,94.1,94.8,111.2,113.3,-17.1,-18.4,0.583,1.31,16.4,0.234,0.533,0.38,16.367,16.5,0.468,0.507,1.0,0.199,98.78,97.5,81.25,97,0.423
