GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0021100282,1610612761,TOR,Toronto,201949,James Johnson,F,,26:44,84.9,84.3,105.9,106.0,-21.0,-21.7,0.167,0.0,15.4,0.061,0.045,0.055,0.0,0.75,0.735,0.177,0.181,90.39,90.67,75.56,51,0.166
0021100282,1610612761,TOR,Toronto,101132,Linas Kleiza,F,,25:20,75.6,76.6,86.8,85.4,-11.2,-8.8,0.333,0.0,36.4,0.037,0.226,0.138,0.0,0.143,0.143,0.137,0.138,89.88,89.99,75.0,47,0.099
0021100282,1610612761,TOR,Toronto,201189,Aaron Gray,C,,15:16,38.2,37.9,81.3,82.8,-43.1,-44.8,0.0,0.0,0.0,0.16,0.412,0.262,50.0,0.0,0.0,0.108,0.112,91.67,91.23,76.02,29,0.077
0021100282,1610612761,TOR,Toronto,201942,DeMar DeRozan,G,,32:57,66.8,67.2,100.0,100.0,-33.2,-32.8,0.231,1.0,13.6,0.047,0.063,0.053,13.6,0.2,0.252,0.264,0.266,88.44,88.15,73.46,61,-0.042
0021100282,1610612761,TOR,Toronto,101181,Jose Calderon,G,,31:34,61.1,61.0,100.0,100.0,-38.9,-39.0,0.182,0.67,13.3,0.0,0.032,0.014,20.0,0.35,0.414,0.186,0.189,88.92,88.95,74.13,59,0.016
0021100282,1610612761,TOR,Toronto,202334,Ed Davis,,,18:09,94.4,97.1,129.3,129.4,-34.9,-32.4,0.091,1.0,11.1,0.043,0.357,0.162,11.1,0.333,0.342,0.186,0.191,91.24,89.92,74.93,34,0.041
0021100282,1610612761,TOR,Toronto,201573,Jerryd Bayless,,,16:26,131.6,140.6,122.3,118.8,9.3,21.9,0.273,1.5,20.0,0.0,0.167,0.091,13.3,0.9,0.9,0.333,0.341,95.34,93.47,77.89,32,0.189
0021100282,1610612761,TOR,Toronto,101161,Amir Johnson,,,14:32,115.4,128.6,151.4,148.3,-36.0,-19.7,0.077,0.0,20.0,0.067,0.25,0.105,0.0,0.5,0.5,0.118,0.117,98.42,94.13,78.44,28,0.014
0021100282,1610612761,TOR,Toronto,2571,Leandro Barbosa,,,22:38,105.2,109.1,136.1,127.3,-30.9,-18.2,0.25,3.0,15.8,0.0,0.0,0.0,5.3,0.577,0.625,0.333,0.343,92.08,93.35,77.79,44,0.151
0021100282,1610612761,TOR,Toronto,2446,Rasual Butler,,,17:38,108.8,117.6,112.3,102.8,-3.4,14.9,0.125,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.053,94.88,95.26,79.38,34,0.014
0021100282,1610612761,TOR,Toronto,201814,Gary Forbes,,,5:13,46.0,50.0,61.5,60.0,-15.5,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.333,0.337,94.96,92.01,76.68,10,-2.0
0021100282,1610612761,TOR,Toronto,2048,Jamaal Magloire,,,13:34,125.2,129.2,86.2,80.0,39.0,49.2,0.0,0.0,0.0,0.0,0.375,0.261,100.0,0.0,0.0,0.08,0.078,84.84,86.68,72.24,24,0.047
