GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0020800272,1610612746,LAC,Los Angeles,201154,Al Thornton,F,,35:38,97.4,95.8,115.7,115.3,-18.3,-19.4,0.056,0.5,4.2,0.105,0.156,0.129,8.3,0.55,0.563,0.28,0.285,96.04,96.99,80.82,72,0.137
0020800272,1610612746,LAC,Los Angeles,2216,Zach Randolph,F,,44:12,99.8,100.0,104.0,104.6,-4.2,-4.6,0.077,0.5,6.5,0.061,0.174,0.116,12.9,0.435,0.456,0.293,0.292,94.31,93.94,78.28,86,0.078
0020800272,1610612746,LAC,Los Angeles,948,Marcus Camby,C,,39:28,105.2,105.3,104.8,106.4,0.4,-1.1,0.069,2.0,13.3,0.095,0.175,0.134,6.7,0.4,0.468,0.144,0.144,94.4,93.64,78.04,76,0.111
0020800272,1610612746,LAC,Los Angeles,201569,Eric Gordon,G,,30:33,101.5,100.0,95.0,95.3,6.5,4.7,0.125,3.0,27.3,0.0,0.088,0.043,9.1,0.714,0.714,0.108,0.109,100.02,100.56,83.8,64,0.102
0020800272,1610612746,LAC,Los Angeles,1884,Baron Davis,G,,34:20,101.4,101.5,108.4,109.1,-7.0,-7.6,0.375,9.0,36.0,0.027,0.114,0.069,4.0,0.433,0.433,0.211,0.21,92.64,92.27,76.89,66,0.135
0020800272,1610612746,LAC,Los Angeles,1730,Brian Skinner,,,2:29,66.7,66.7,104.2,100.0,-37.5,-33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.65,115.97,96.64,6,-0.167
0020800272,1610612746,LAC,Los Angeles,201446,Mike Taylor,,,22:40,100.4,100.0,121.8,123.8,-21.4,-23.8,0.143,2.0,16.7,0.038,0.095,0.064,8.3,0.25,0.338,0.204,0.205,88.43,87.88,73.24,41,0.007
0020800272,1610612746,LAC,Los Angeles,200779,Steve Novak,,,9:03,131.3,129.4,95.0,94.1,36.3,35.3,0.0,0.0,0.0,0.083,0.0,0.042,0.0,1.0,1.0,0.045,0.046,89.19,90.25,75.21,17,0.057
0020800272,1610612746,LAC,Los Angeles,200781,Paul Davis,,,9:23,125.9,117.6,141.5,133.3,-15.6,-15.7,0.0,0.0,0.0,0.1,0.286,0.176,0.0,0.4,0.4,0.238,0.252,83.94,89.46,74.55,17,-0.013
0020800272,1610612746,LAC,Los Angeles,2078,Jason Hart,,,8:27,124.4,125.0,123.8,123.5,0.6,1.5,0.143,1.0,25.0,0.0,0.0,0.0,25.0,0.0,0.266,0.15,0.149,93.84,93.73,78.11,16,-0.033
0020800272,1610612746,LAC,Los Angeles,200776,Mardy Collins,,,3:47,94.1,100.0,80.6,85.7,13.4,14.3,0.0,0.0,0.0,0.2,0.0,0.111,0.0,1.0,1.0,0.111,0.106,94.39,88.81,74.01,7,0.278
0020800272,1610612746,LAC,Los Angeles,201599,DeAndre Jordan,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0020800272,1610612745,HOU,Houston,2203,Shane Battier,F,,29:08,99.1,101.7,93.3,91.2,5.8,10.5,0.125,2.0,18.2,0.057,0.059,0.058,9.1,0.286,0.317,0.127,0.129,95.01,94.75,78.96,58,0.032
0020800272,1610612745,HOU,Houston,2449,Luis Scola,F,,22:08,92.1,95.7,91.1,91.5,1.0,4.3,0.0,0.0,0.0,0.091,0.182,0.136,18.2,0.25,0.282,0.216,0.216,104.14,101.93,84.94,47,0.0
0020800272,1610612745,HOU,Houston,2397,Yao Ming,C,,30:44,105.7,108.2,104.0,100.0,1.7,8.2,0.231,3.0,16.7,0.036,0.265,0.161,5.6,0.75,0.875,0.224,0.226,94.58,95.3,79.41,61,0.29
0020800272,1610612745,HOU,Houston,1897,Metta World Peace,G,,34:60,105.1,105.7,99.6,100.0,5.4,5.7,0.235,1.0,15.4,0.0,0.105,0.056,15.4,0.433,0.525,0.286,0.292,97.2,96.7,80.59,70,0.09
0020800272,1610612745,HOU,Houston,1747,Rafer Alston,G,,40:26,109.1,110.1,96.8,97.4,12.3,12.7,0.333,7.0,28.0,0.049,0.133,0.093,4.0,0.607,0.631,0.198,0.201,93.95,93.19,77.66,79,0.164
