GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0020700614,1610612753,ORL,Orlando,2045,Hedo Turkoglu,F,,38:05,146.7,149.3,108.4,108.8,38.3,40.4,0.185,2.5,21.7,0.0,0.118,0.066,8.7,0.813,0.813,0.25,0.249,85.96,85.08,70.9,67,0.164
0020700614,1610612753,ORL,Orlando,1740,Rashard Lewis,F,,32:43,132.8,125.9,99.6,101.7,33.2,24.1,0.143,3.0,17.6,0.042,0.152,0.105,5.9,0.577,0.595,0.226,0.237,83.77,85.09,70.91,58,0.167
0020700614,1610612753,ORL,Orlando,2730,Dwight Howard,C,,29:29,133.9,137.3,125.3,119.2,8.6,18.0,0.0,0.0,0.0,0.154,0.25,0.2,15.4,0.714,0.73,0.232,0.231,82.84,83.85,69.87,51,0.145
0020700614,1610612753,ORL,Orlando,2230,Maurice Evans,G,,28:33,138.8,136.5,115.3,113.5,23.5,23.1,0.0,0.0,0.0,0.0,0.043,0.022,0.0,0.786,0.761,0.148,0.15,86.01,87.43,72.85,52,0.085
0020700614,1610612753,ORL,Orlando,2306,Carlos Arroyo,G,,24:00,129.4,134.1,124.3,123.8,5.1,10.3,0.368,7.0,53.8,0.0,0.0,0.0,7.7,0.3,0.3,0.133,0.132,84.36,83.0,69.17,41,0.052
0020700614,1610612753,ORL,Orlando,2567,Brian Cook,,,20:02,117.3,120.6,96.9,94.3,20.3,26.3,0.0,0.0,0.0,0.0,0.158,0.075,0.0,0.667,0.727,0.189,0.189,82.66,82.66,68.89,34,0.133
0020700614,1610612753,ORL,Orlando,2586,Keith Bogans,,,18:58,126.3,130.0,73.3,75.0,52.9,55.0,0.0,0.0,0.0,0.0,0.043,0.026,0.0,0.625,0.625,0.118,0.118,80.48,78.45,65.38,30,0.028
0020700614,1610612753,ORL,Orlando,1502,Adonal Foyle,,,15:56,138.3,132.1,67.1,70.0,71.1,62.1,0.0,0.0,0.0,0.0,0.263,0.172,0.0,0.667,0.667,0.103,0.108,87.42,87.35,72.8,28,0.173
0020700614,1610612753,ORL,Orlando,2039,Keyon Dooling,,,24:00,140.7,139.0,76.9,78.6,63.8,60.5,0.188,0.0,23.1,0.0,0.04,0.024,0.0,0.611,0.658,0.233,0.235,83.44,83.0,69.17,41,0.182
0020700614,1610612753,ORL,Orlando,200755,JJ Redick,,,3:04,140.0,140.0,82.0,80.0,58.0,60.0,0.0,0.0,0.0,0.0,0.333,0.2,0.0,0.875,0.875,0.8,0.8,77.32,78.26,65.22,5,0.778
