GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0021100946,1610612742,Mavericks,DAL,Dallas,240:00,92.9,93.3,100.8,103.3,-7.9,-10.1,0.387,1.0,10.8,0.22,0.708,0.459,13.429,13.5,0.418,0.475,1.0,0.199,90.82,89.5,74.58,89,0.394
0021100946,1610612741,Bulls,CHI,Chicago,240:00,100.8,103.3,92.9,93.3,7.9,10.1,0.763,2.64,22.4,0.292,0.78,0.541,11.92,12.2,0.506,0.521,1.0,0.199,90.82,89.5,74.58,90,0.606
0021100947,1610612757,Trail Blazers,POR,Portland,240:00,98.2,101.1,106.4,105.7,-8.2,-4.5,0.552,1.07,13.0,0.404,0.627,0.515,16.549,17.0,0.41,0.486,1.0,0.203,89.02,88.0,73.33,88,0.48
0021100947,1610612763,Grizzlies,MEM,Memphis,240:00,106.4,105.7,98.2,101.1,8.2,4.5,0.475,1.9,15.4,0.373,0.596,0.485,11.442,11.4,0.467,0.493,1.0,0.201,89.02,88.0,73.33,88,0.52
0021100948,1610612745,Rockets,HOU,Houston,240:00,111.7,110.0,103.6,106.7,8.2,3.3,0.55,1.69,17.5,,0.7,,14.673,14.4,0.536,0.546,1.0,0.199,90.64,90.0,75.0,90,0.514
0021100948,1610612744,Warriors,GSW,Golden State,240:00,103.6,106.7,111.7,110.0,-8.2,-3.3,0.472,0.94,14.4,0.3,,,19.422,20.0,0.527,0.581,1.0,0.197,90.64,90.0,75.0,90,0.486
0021100949,1610612751,Nets,NJN,New Jersey,240:00,93.5,95.0,106.8,107.1,-13.3,-12.1,0.475,1.19,14.9,0.208,0.7,0.459,15.748,16.0,0.488,0.513,1.0,0.195,100.44,99.5,82.92,100,0.424
0021100949,1610612749,Bucks,MIL,Milwaukee,240:00,106.8,107.1,93.5,95.0,13.3,12.1,0.579,1.83,16.4,0.3,0.792,0.541,12.087,12.1,0.476,0.529,1.0,0.201,100.44,99.5,82.92,99,0.576
0021100950,1610612762,Jazz,UTA,Utah,265:00,123.0,123.2,108.4,112.6,14.6,10.5,0.511,2.67,18.3,,0.632,,9.462,9.5,0.557,0.596,1.0,0.198,87.78,86.04,71.7,95,0.592
0021100950,1610612753,Magic,ORL,Orlando,265:00,108.4,112.6,123.0,123.2,-14.6,-10.5,0.5,1.75,15.6,0.368,,,12.156,12.6,0.516,0.526,1.0,0.197,87.78,86.04,71.7,95,0.408
