GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0040800161,1610612742,DAL,Dallas,2572,Josh Howard,F,,29:28,119.6,119.2,124.8,122.6,-5.2,-3.4,0.2,3.0,12.0,0.043,0.111,0.08,4.0,0.556,0.606,0.379,0.387,84.64,85.52,71.27,52,0.195
0040800161,1610612742,DAL,Dallas,1717,Dirk Nowitzki,F,,37:49,122.9,122.4,114.2,114.9,8.7,7.5,0.077,1.0,9.5,0.033,0.194,0.121,9.5,0.467,0.552,0.253,0.254,85.12,85.04,70.87,67,0.125
0040800161,1610612742,DAL,Dallas,956,Erick Dampier,C,,38:32,123.9,122.7,120.4,120.9,3.5,1.8,0.034,1.0,12.5,0.125,0.219,0.172,12.5,0.833,0.833,0.092,0.094,82.65,82.85,69.04,66,0.1
0040800161,1610612742,DAL,Dallas,101120,Antoine Wright,G,,14:49,126.5,126.9,94.6,92.6,32.0,34.3,0.0,0.0,0.0,0.077,0.111,0.097,0.0,0.7,0.735,0.167,0.166,85.04,85.82,71.52,26,0.092
0040800161,1610612742,DAL,Dallas,467,Jason Kidd,G,,38:32,122.9,120.6,122.5,120.6,0.4,0.0,0.156,5.0,50.0,0.033,0.2,0.123,10.0,0.333,0.515,0.066,0.068,83.26,84.71,70.59,68,0.104
0040800161,1610612742,DAL,Dallas,1891,Jason Terry,,,35:01,127.2,125.4,116.8,116.9,10.4,8.5,0.0,0.0,0.0,0.038,0.0,0.018,0.0,0.625,0.676,0.132,0.136,80.35,80.88,67.4,59,0.078
0040800161,1610612742,DAL,Dallas,101138,Brandon Bass,,,18:27,145.3,145.2,114.3,106.5,31.1,38.7,0.0,0.0,0.0,0.1,0.214,0.167,10.0,0.778,0.778,0.286,0.294,77.86,80.67,67.23,31,0.218
0040800161,1610612742,DAL,Dallas,200826,J.J. Barea,,,26:04,148.2,146.7,107.9,108.9,40.3,37.8,0.136,0.0,17.6,0.0,0.0,0.0,0.0,0.429,0.45,0.275,0.277,82.79,82.86,69.05,45,0.05
0040800161,1610612742,DAL,Dallas,101189,James Singleton,,,0:38,0.0,0.0,212.8,200.0,-212.8,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.14,113.68,94.74,1,0.0
0040800161,1610612742,DAL,Dallas,200797,Ryan Hollins,,,0:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,1.0,71.46,107.2,89.33,1,0.667
0040800161,1610612742,DAL,Dallas,2679,Matt Carroll,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0040800161,1610612742,DAL,Dallas,101123,Gerald Green,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0040800161,1610612759,SAS,San Antonio,714,Michael Finley,F,,32:25,105.4,101.7,135.6,136.2,-30.1,-34.5,0.0,0.0,0.0,0.0,0.174,0.071,9.1,0.95,0.95,0.164,0.169,84.58,85.88,71.57,58,0.143
0040800161,1610612759,SAS,San Antonio,1495,Tim Duncan,F,,36:59,119.3,118.2,121.2,118.5,-2.0,-0.3,0.111,0.0,7.7,0.061,0.219,0.138,0.0,0.542,0.552,0.32,0.327,83.66,85.01,70.84,66,0.176
0040800161,1610612759,SAS,San Antonio,2588,Matt Bonner,C,,18:06,110.0,115.6,148.5,142.4,-38.6,-26.8,0.0,0.0,0.0,0.067,0.0,0.038,50.0,0.0,0.0,0.056,0.055,86.58,86.21,71.84,32,-0.061
0040800161,1610612759,SAS,San Antonio,2427,Roger Mason Jr.,G,,35:20,125.9,121.9,128.5,125.8,-2.6,-3.9,0.154,4.0,26.7,0.0,0.192,0.089,6.7,0.6,0.623,0.151,0.157,83.34,85.6,71.33,64,0.106
0040800161,1610612759,SAS,San Antonio,2225,Tony Parker,G,,41:07,117.2,117.8,126.5,123.3,-9.3,-5.5,0.32,1.6,21.1,0.0,0.121,0.056,13.2,0.432,0.487,0.349,0.355,84.38,85.22,71.02,73,0.092
0040800161,1610612759,SAS,San Antonio,703,Kurt Thomas,,,18:06,100.4,93.8,125.5,125.8,-25.1,-32.1,0.083,1.0,25.0,0.053,0.083,0.065,25.0,0.0,0.0,0.077,0.084,80.83,83.54,69.61,32,-0.009
0040800161,1610612759,SAS,San Antonio,2137,Ime Udoka,,,16:14,128.7,125.0,129.2,116.7,-0.6,8.3,0.167,0.0,40.0,0.286,0.083,0.192,0.0,0.5,0.521,0.088,0.09,80.25,85.75,71.46,28,0.11
0040800161,1610612759,SAS,San Antonio,1477,Bruce Bowen,,,23:49,116.9,117.5,115.5,109.8,1.4,7.7,0.0,0.0,0.0,0.0,0.056,0.027,0.0,1.5,1.5,0.021,0.022,79.75,81.61,68.01,40,0.012
0040800161,1610612759,SAS,San Antonio,2400,Drew Gooden,,,17:54,121.7,112.9,116.8,112.9,4.9,0.0,0.091,0.0,9.1,0.286,0.0,0.148,0.0,0.333,0.405,0.278,0.305,78.71,83.11,69.25,31,0.05
0040800161,1610612759,SAS,San Antonio,201588,George Hill,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0040800161,1610612759,SAS,San Antonio,101177,Fabricio Oberto,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0040800161,1610612759,SAS,San Antonio,1521,Jacque Vaughn,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0040800162,1610612742,DAL,Dallas,2572,Josh Howard,F,,30:20,90.6,91.5,116.2,121.1,-25.6,-29.5,0.133,1.0,15.4,0.031,0.087,0.055,15.4,0.375,0.394,0.172,0.173,94.15,91.78,76.48,59,0.005
0040800162,1610612742,DAL,Dallas,1717,Dirk Nowitzki,F,,38:59,94.2,94.7,111.4,113.3,-17.2,-18.7,0.136,0.0,14.3,0.0,0.2,0.088,0.0,0.214,0.39,0.225,0.227,93.36,92.36,76.96,75,0.088
0040800162,1610612742,DAL,Dallas,956,Erick Dampier,C,,22:44,86.4,86.0,110.1,116.3,-23.8,-30.2,0.0,0.0,0.0,0.087,0.095,0.091,14.3,0.6,0.712,0.152,0.153,93.16,90.79,75.66,43,0.129
0040800162,1610612742,DAL,Dallas,101120,Antoine Wright,G,,15:53,90.1,80.0,95.0,100.0,-4.9,-20.0,0.0,0.0,0.0,0.0,0.067,0.037,0.0,0.375,0.375,0.129,0.145,89.55,92.15,76.79,30,-0.051
0040800162,1610612742,DAL,Dallas,467,Jason Kidd,G,,38:59,92.4,90.5,114.0,118.9,-21.6,-28.4,0.278,5.0,31.3,0.0,0.125,0.058,6.3,0.7,0.7,0.139,0.144,92.13,91.12,75.93,74,0.15
0040800162,1610612742,DAL,Dallas,1891,Jason Terry,,,31:14,98.2,98.3,116.2,116.9,-17.9,-18.6,0.071,1.0,5.6,0.033,0.043,0.038,5.6,0.467,0.49,0.27,0.274,91.01,90.67,75.56,59,0.058
0040800162,1610612742,DAL,Dallas,101138,Brandon Bass,,,20:47,102.0,92.3,111.9,110.5,-9.9,-18.2,0.2,2.0,22.2,0.0,0.176,0.086,11.1,0.5,0.694,0.175,0.193,84.07,88.92,74.1,39,0.174
0040800162,1610612742,DAL,Dallas,200826,J.J. Barea,,,22:49,81.3,82.9,144.9,141.0,-63.6,-58.1,0.444,4.0,30.8,0.0,0.111,0.05,7.7,0.313,0.313,0.2,0.205,83.94,84.15,70.12,41,0.039
0040800162,1610612742,DAL,Dallas,200797,Ryan Hollins,,,5:59,111.3,122.2,132.2,122.2,-20.9,0.0,0.0,0.0,0.0,0.333,0.25,0.286,0.0,1.0,1.064,0.182,0.184,73.0,72.2,60.17,9,0.233
0040800162,1610612742,DAL,Dallas,101123,Gerald Green,,,4:58,123.9,137.5,134.4,111.1,-10.5,26.4,0.0,0.0,0.0,0.0,0.333,0.2,50.0,1.0,1.0,0.4,0.405,78.86,82.15,68.46,8,0.171
0040800162,1610612742,DAL,Dallas,101189,James Singleton,,,4:58,123.9,137.5,134.4,111.1,-10.5,26.4,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.2,0.202,78.86,82.15,68.46,8,-0.171
0040800162,1610612742,DAL,Dallas,2679,Matt Carroll,,,2:20,123.0,150.0,145.3,125.0,-22.4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.58,82.29,68.57,4,0.0
0040800162,1610612759,SAS,San Antonio,714,Michael Finley,F,,25:29,118.6,124.0,71.5,72.3,47.0,51.7,0.0,0.0,0.0,0.045,0.138,0.098,12.5,0.357,0.357,0.136,0.135,93.98,91.35,76.12,50,0.036
0040800162,1610612759,SAS,San Antonio,1495,Tim Duncan,F,,28:05,117.5,122.2,78.0,80.8,39.5,41.5,0.25,2.5,27.8,0.083,0.29,0.2,11.1,0.5,0.574,0.203,0.203,94.01,90.59,75.49,54,0.243
0040800162,1610612759,SAS,San Antonio,2588,Matt Bonner,C,,29:11,123.0,128.3,91.4,87.0,31.6,41.3,0.0,0.0,0.0,0.16,0.111,0.135,0.0,0.5,0.557,0.161,0.161,87.73,87.99,73.33,53,0.09
0040800162,1610612759,SAS,San Antonio,2427,Roger Mason Jr.,G,,27:26,110.6,114.0,113.5,107.7,-2.8,6.3,0.167,3.0,20.0,0.0,0.045,0.022,6.7,0.545,0.545,0.211,0.212,88.25,89.23,74.36,50,0.063
0040800162,1610612759,SAS,San Antonio,2225,Tony Parker,G,,32:49,110.3,115.9,82.6,82.3,27.7,33.6,0.615,2.67,22.2,0.0,0.121,0.065,8.3,0.727,0.732,0.389,0.383,93.51,91.41,76.17,63,0.378
0040800162,1610612759,SAS,San Antonio,1477,Bruce Bowen,,,28:37,126.0,122.2,95.2,98.2,30.7,24.0,0.0,0.0,0.0,0.0,0.103,0.063,40.0,1.25,1.215,0.083,0.086,91.52,91.42,76.18,54,0.076
0040800162,1610612759,SAS,San Antonio,703,Kurt Thomas,,,12:37,92.6,91.7,116.7,107.4,-24.2,-15.7,0.0,0.0,0.0,0.0,0.273,0.143,33.3,0.5,0.5,0.12,0.121,92.44,97.0,80.83,24,-0.047
0040800162,1610612759,SAS,San Antonio,2400,Drew Gooden,,,18:40,105.2,97.1,111.2,112.1,-6.0,-15.0,0.0,0.0,0.0,0.077,0.154,0.115,18.2,0.667,0.689,0.306,0.33,84.36,87.44,72.87,35,0.161
0040800162,1610612759,SAS,San Antonio,2137,Ime Udoka,,,22:13,116.9,111.9,91.9,92.5,25.1,19.4,0.056,0.0,14.3,0.063,0.316,0.2,0.0,0.167,0.167,0.133,0.139,86.95,88.6,73.83,42,0.046
0040800162,1610612759,SAS,San Antonio,101177,Fabricio Oberto,,,4:58,134.4,111.1,123.9,122.2,10.5,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,1.0,0.222,0.269,78.86,86.98,72.48,9,-0.057
0040800162,1610612759,SAS,San Antonio,201588,George Hill,,,4:58,134.4,111.1,123.9,122.2,10.5,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.86,86.98,72.48,9,0.0
0040800162,1610612759,SAS,San Antonio,1521,Jacque Vaughn,,,4:57,134.4,125.0,123.9,137.5,10.5,-12.5,0.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.13,77.58,64.65,8,0.108
0040800163,1610612759,SAS,San Antonio,714,Michael Finley,F,,16:37,54.7,54.5,132.2,130.3,-77.5,-75.8,0.0,0.0,0.0,0.0,0.1,0.029,33.3,0.0,0.0,0.086,0.086,94.46,95.33,79.44,33,-0.057
0040800163,1610612759,SAS,San Antonio,1495,Tim Duncan,F,,15:30,63.6,61.3,162.6,160.0,-99.0,-98.7,0.143,1.0,9.1,0.095,0.0,0.071,9.1,0.222,0.222,0.303,0.314,91.97,94.45,78.71,31,-0.06
0040800163,1610612759,SAS,San Antonio,2588,Matt Bonner,C,,19:48,72.1,70.7,131.6,130.0,-59.4,-59.3,0.0,0.0,0.0,0.037,0.273,0.105,0.0,0.2,0.2,0.114,0.116,96.63,98.18,81.82,41,0.054
