GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0020700841,1610612762,Jazz,UTA,Utah,240:00,100.2,100.0,107.6,109.9,-7.4,-9.9,0.813,1.08,19.3,0.275,0.625,0.479,24.038,24.0,0.507,0.589,1.0,0.202,101.5,100.5,83.75,100,0.497
0020700841,1610612750,Timberwolves,MIN,Minnesota,240:00,107.6,109.9,100.2,100.0,7.4,9.9,0.474,1.38,13.2,0.375,0.725,0.521,12.602,12.9,0.472,0.528,1.0,0.201,101.5,100.5,83.75,101,0.503
0020700842,1610612764,Wizards,WAS,Washington,240:00,75.7,80.2,107.7,110.6,-32.0,-30.4,0.423,1.57,9.9,0.262,0.659,0.429,7.682,8.1,0.337,0.37,1.0,0.194,89.2,85.5,71.25,86,0.289
0020700842,1610612745,Rockets,HOU,Houston,240:00,107.7,110.6,75.7,80.2,32.0,30.4,0.625,2.27,20.1,0.341,0.738,0.571,12.603,12.9,0.524,0.532,1.0,0.197,89.2,85.5,71.25,85,0.711
0020700843,1610612757,Trail Blazers,POR,Portland,240:00,88.2,93.3,107.3,107.9,-19.1,-14.6,0.4,1.0,10.2,0.315,0.825,0.532,12.75,13.5,0.373,0.446,1.0,0.196,91.8,89.0,74.17,89,0.371
0020700843,1610612747,Lakers,LAL,Los Angeles,240:00,107.3,107.9,88.2,93.3,19.1,14.6,0.528,1.58,16.6,0.175,0.685,0.468,13.411,13.5,0.533,0.575,1.0,0.197,91.8,89.0,74.17,89,0.629
0020700844,1610612760,SuperSonics,SEA,Seattle,240:00,94.5,98.0,103.1,104.0,-8.6,-5.9,0.667,1.2,20.0,0.391,0.672,0.548,23.873,24.8,0.506,0.523,1.0,0.194,103.28,101.0,84.17,101,0.504
0020700844,1610612744,Warriors,GSW,Golden State,240:00,103.1,104.0,94.5,98.0,8.6,5.9,0.533,2.0,16.8,0.328,0.609,0.452,11.783,11.9,0.471,0.491,1.0,0.199,103.28,101.0,84.17,101,0.496
0020700845,1610612761,Raptors,TOR,Toronto,240:00,122.5,124.4,98.8,97.7,23.7,26.7,0.65,3.71,20.6,0.326,0.735,0.506,8.016,8.1,0.512,0.573,1.0,0.195,86.68,86.5,72.08,86,0.645
0020700845,1610612750,Timberwolves,MIN,Minnesota,240:00,98.8,97.7,122.5,124.4,-23.7,-26.7,0.636,1.05,18.4,0.265,0.674,0.494,23.245,23.0,0.545,0.582,1.0,0.198,86.68,86.5,72.08,87,0.355
