GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0021100211,1610612758,Kings,SAC,Sacramento,240:00,98.9,102.2,96.8,96.7,2.1,5.5,0.607,1.42,12.1,0.486,0.596,0.529,12.898,13.3,0.344,0.414,1.0,0.202,91.96,90.5,75.42,90,0.455
0021100211,1610612754,Pacers,IND,Indiana,240:00,96.8,96.7,98.9,102.2,-2.1,-5.5,0.382,0.68,10.7,0.404,0.514,0.471,20.907,20.9,0.442,0.49,1.0,0.197,91.96,90.5,75.42,91,0.545
0021100212,1610612746,Clippers,LAC,Los Angeles,240:00,97.3,103.4,100.1,101.1,-2.7,2.3,0.676,1.67,18.6,0.434,0.647,0.538,16.046,17.0,0.471,0.482,1.0,0.195,91.2,88.0,73.33,88,0.528
0021100212,1610612742,Mavericks,DAL,Dallas,240:00,100.1,101.1,97.3,103.4,2.7,-2.3,0.647,1.47,17.5,0.353,0.566,0.462,16.869,17.0,0.475,0.5,1.0,0.2,91.2,88.0,73.33,88,0.472
0021100213,1610612748,Heat,MIA,Miami,240:00,107.8,111.4,96.6,96.7,11.2,14.7,0.5,1.46,15.2,0.367,0.66,0.51,14.298,14.8,0.5,0.527,1.0,0.196,90.48,89.0,74.17,88,0.54
0021100213,1610612747,Lakers,LAL,Los Angeles,240:00,96.6,96.7,107.8,111.4,-11.2,-14.7,0.559,1.36,15.7,0.34,0.633,0.49,15.549,15.6,0.457,0.494,1.0,0.198,90.48,89.0,74.17,90,0.46
0021100214,1610612740,Hornets,NOH,New Orleans,265:00,88.9,89.8,90.3,91.8,-1.4,-2.0,0.541,1.43,14.8,,0.698,,14.136,14.3,0.41,0.435,1.0,0.198,90.0,88.75,73.96,98,0.479
0021100214,1610612745,Rockets,HOU,Houston,265:00,90.3,91.8,88.9,89.8,1.4,2.0,0.486,0.85,13.0,0.302,,,20.056,20.4,0.449,0.48,1.0,0.195,90.0,88.75,73.96,98,0.521
0021100215,1610612762,Jazz,UTA,Utah,240:00,100.3,100.0,102.9,102.2,-2.6,-2.2,0.516,1.23,13.1,0.327,0.833,0.541,14.323,14.3,0.406,0.491,1.0,0.199,91.06,91.5,76.25,91,0.469
0021100215,1610612742,Mavericks,DAL,Dallas,240:00,102.9,102.2,100.3,100.0,2.6,2.2,0.622,1.44,19.4,0.167,0.673,0.459,17.513,17.4,0.556,0.592,1.0,0.197,91.06,91.5,76.25,92,0.531
0021100216,1610612761,Raptors,TOR,Toronto,240:00,86.6,86.6,95.3,96.9,-8.7,-10.3,0.7,1.4,16.3,0.236,0.635,0.43,15.464,15.5,0.396,0.452,1.0,0.198,97.82,97.0,80.83,97,0.434
0021100216,1610612757,Trail Blazers,POR,Portland,240:00,95.3,96.9,86.6,86.6,8.7,10.3,0.576,1.06,14.3,0.365,0.764,0.57,18.248,18.6,0.433,0.491,1.0,0.201,97.82,97.0,80.83,97,0.566
0021100217,1610612755,76ers,PHI,Philadelphia,240:00,100.7,100.0,84.0,85.4,16.8,14.6,0.686,2.0,18.7,0.367,0.884,0.609,13.429,13.3,0.44,0.487,1.0,0.201,89.94,89.5,74.58,90,0.616
0021100217,1610612737,Hawks,ATL,Atlanta,240:00,84.0,85.4,100.7,100.0,-16.8,-14.6,0.656,1.31,18.3,0.116,0.633,0.391,17.676,18.0,0.466,0.49,1.0,0.197,89.94,89.5,74.58,89,0.384
0021100218,1610612764,Wizards,WAS,Washington,240:00,98.6,104.0,110.0,108.0,-11.4,-4.0,0.7,2.55,19.8,0.263,0.717,0.466,10.429,11.0,0.479,0.507,1.0,0.197,101.84,100.0,83.33,100,0.493
0021100218,1610612743,Nuggets,DEN,Denver,240:00,110.0,108.0,98.6,104.0,11.4,4.0,0.615,1.33,17.9,0.283,0.737,0.534,18.33,18.0,0.557,0.586,1.0,0.2,101.84,100.0,83.33,100,0.507
0021100219,1610612756,Suns,PHX,Phoenix,240:00,86.8,88.8,79.8,79.8,7.0,9.0,0.645,0.87,16.8,0.333,0.822,0.595,25.264,25.8,0.486,0.519,1.0,0.198,90.0,89.0,74.17,89,0.61
0021100219,1610612738,Celtics,BOS,Boston,240:00,79.8,79.8,86.8,88.8,-7.0,-9.0,0.667,1.11,17.2,0.178,0.667,0.405,20.234,20.2,0.432,0.455,1.0,0.198,90.0,89.0,74.17,89,0.39
0021100220,1610612752,Knicks,NYK,New York,240:00,85.6,86.9,102.2,99.0,-16.7,-12.1,0.481,0.52,10.4,0.269,0.696,0.469,24.871,25.3,0.411,0.491,1.0,0.199,99.16,100.0,83.33,99,0.394
0021100220,1610612749,Bucks,MIL,Milwaukee,240:00,102.2,99.0,85.6,86.9,16.7,12.1,0.487,1.0,14.8,0.304,0.731,0.531,19.427,18.8,0.524,0.551,1.0,0.202,99.16,100.0,83.33,101,0.606
0021100221,1610612763,Grizzlies,MEM,Memphis,240:00,109.1,108.9,90.6,89.0,18.6,19.9,0.59,1.44,19.9,0.129,,,17.817,17.8,0.61,0.638,1.0,0.198,89.62,90.5,75.42,90,0.629
0021100221,1610612765,Pistons,DET,Detroit,240:00,90.6,89.0,109.1,108.9,-18.6,-19.9,0.586,0.68,14.2,,0.871,,27.952,27.5,0.47,0.523,1.0,0.201,89.62,90.5,75.42,91,0.371
0021100222,1610612739,Cavaliers,CLE,Cleveland,240:00,79.5,79.8,116.9,121.3,-37.5,-41.5,0.481,0.87,10.4,0.313,,,15.897,16.0,0.343,0.385,1.0,0.199,95.92,94.0,78.33,94,0.184
0021100222,1610612741,Bulls,CHI,Chicago,240:00,116.9,121.3,79.5,79.8,37.5,41.5,0.587,1.35,19.6,,0.688,,20.517,21.3,0.59,0.63,1.0,0.199,95.92,94.0,78.33,94,0.816
0021100223,1610612753,Magic,ORL,Orlando,240:00,106.4,107.0,93.4,94.1,13.1,12.9,0.625,1.54,16.5,0.34,0.792,0.554,15.039,15.1,0.494,0.52,1.0,0.199,86.06,85.5,71.25,86,0.539
0021100223,1610612747,Lakers,LAL,Los Angeles,240:00,93.4,94.1,106.4,107.0,-13.1,-12.9,0.655,2.38,16.9,0.208,0.66,0.446,9.337,9.4,0.421,0.467,1.0,0.201,86.06,85.5,71.25,85,0.461
0021100224,1610612759,Spurs,SAS,San Antonio,240:00,94.3,95.6,95.3,97.8,-1.0,-2.2,0.613,1.46,15.4,0.288,0.667,0.476,14.248,14.4,0.409,0.471,1.0,0.198,91.8,90.0,75.0,90,0.531
0021100224,1610612758,Kings,SAC,Sacramento,240:00,95.3,97.8,94.3,95.6,1.0,2.2,0.444,1.14,13.2,0.333,0.712,0.524,15.158,15.6,0.464,0.482,1.0,0.201,91.8,90.0,75.0,90,0.469
0021100225,1610612750,Timberwolves,MIN,Minnesota,240:00,104.6,107.4,103.9,104.3,0.7,3.2,0.583,1.91,16.5,0.265,0.756,0.489,11.397,11.7,0.481,0.529,1.0,0.197,95.42,94.0,78.33,94,0.54
0021100225,1610612746,Clippers,LAC,Los Angeles,240:00,103.9,104.3,104.6,107.4,-0.7,-3.2,0.364,0.67,10.6,0.244,0.735,0.511,19.084,19.1,0.542,0.588,1.0,0.201,95.42,94.0,78.33,94,0.46
