GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0020900966,1610612754,IND,Indiana,101122,Danny Granger,F,,29:21,98.7,100.0,115.6,117.5,-16.8,-17.5,0.222,1.0,17.4,0.0,0.182,0.082,17.4,0.423,0.512,0.288,0.289,104.54,103.03,85.86,63,0.058
0020900966,1610612754,IND,Indiana,2211,Troy Murphy,F,,33:19,97.3,101.4,123.8,125.0,-26.5,-23.6,0.045,0.5,6.3,0.031,0.409,0.185,12.5,0.591,0.666,0.185,0.183,107.94,105.17,87.64,74,0.142
0020900966,1610612754,IND,Indiana,201579,Roy Hibbert,C,,40:29,100.5,104.7,116.5,116.5,-15.9,-11.8,0.0,0.0,0.0,0.0,0.111,0.045,11.1,0.643,0.673,0.196,0.192,103.46,101.38,84.48,86,0.088
0020900966,1610612754,IND,Indiana,2551,T.J. Ford,G,,4:27,60.7,66.7,101.4,100.0,-40.6,-33.3,0.5,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.101,101.18,97.08,80.9,9,0.0
0020900966,1610612754,IND,Indiana,201575,Brandon Rush,G,,40:48,98.1,102.2,121.8,121.8,-23.7,-19.6,0.207,6.0,37.5,0.026,0.074,0.046,6.3,0.5,0.521,0.103,0.101,106.33,104.12,86.76,90,0.053
0020900966,1610612754,IND,Indiana,2248,Earl Watson,,,27:17,107.5,110.2,127.7,130.5,-20.3,-20.3,0.333,1.5,33.3,0.048,0.111,0.077,22.2,0.75,0.77,0.194,0.189,106.23,103.8,86.5,59,0.117
0020900966,1610612754,IND,Indiana,201177,Josh McRoberts,,,22:12,88.4,87.2,115.1,114.6,-26.7,-27.3,0.083,1.0,10.0,0.063,0.176,0.121,10.0,0.571,0.571,0.188,0.19,101.84,102.7,85.59,47,0.019
0020900966,1610612754,IND,Indiana,2563,Dahntay Jones,,,21:45,88.6,87.0,108.7,106.7,-20.1,-19.7,0.167,1.0,18.2,0.05,0.133,0.086,18.2,0.2,0.37,0.18,0.187,98.56,100.41,83.68,46,-0.007
0020900966,1610612754,IND,Indiana,2399,Mike Dunleavy,,,4:06,106.6,110.0,155.0,160.0,-48.4,-50.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.5,0.5,0.2,0.194,120.82,117.07,97.56,10,0.043
0020900966,1610612754,IND,Indiana,201985,AJ Price,,,16:16,88.5,91.4,107.1,105.9,-18.6,-14.5,0.714,1.25,29.4,0.0,0.333,0.138,23.5,0.571,0.541,0.316,0.314,102.92,101.8,84.84,35,0.182
0020900966,1610612754,IND,Indiana,101129,Luther Head,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0020900966,1610612754,IND,Indiana,200780,Solomon Jones,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0020900966,1610612738,BOS,Boston,1718,Paul Pierce,F,,22:27,116.0,116.7,93.8,98.0,22.2,18.7,0.071,1.0,6.3,0.0,0.13,0.077,6.3,0.625,0.704,0.306,0.304,107.46,104.77,87.31,48,0.167
0020900966,1610612738,BOS,Boston,708,Kevin Garnett,F,,22:54,122.4,119.6,100.2,102.0,22.2,17.6,0.143,0.0,30.0,0.0,0.24,0.158,0.0,0.6,0.666,0.137,0.14,106.65,106.9,89.08,51,0.124
0020900966,1610612738,BOS,Boston,2570,Kendrick Perkins,C,,23:25,120.0,117.3,98.5,100.0,21.5,17.3,0.05,0.5,10.0,0.0,0.269,0.175,20.0,0.667,0.727,0.173,0.177,107.25,107.62,89.68,52,0.122
0020900966,1610612738,BOS,Boston,951,Ray Allen,G,,28:15,119.6,119.7,98.6,101.6,21.0,18.1,0.13,0.0,30.0,0.0,0.16,0.091,0.0,0.857,0.874,0.113,0.113,106.16,104.5,87.08,61,0.126
0020900966,1610612738,BOS,Boston,200765,Rajon Rondo,G,,28:15,119.6,119.7,98.6,101.6,21.0,18.1,0.524,2.2,37.9,0.053,0.0,0.023,17.2,0.583,0.621,0.29,0.29,106.16,104.5,87.08,61,0.142
0020900966,1610612738,BOS,Boston,2605,Marquis Daniels,,,17:59,109.0,113.5,91.9,89.7,17.1,23.8,0.067,0.0,20.0,0.0,0.0,0.0,0.0,0.5,0.5,0.103,0.104,102.23,101.43,84.52,37,0.03
0020900966,1610612738,BOS,Boston,739,Rasheed Wallace,,,18:53,118.4,125.6,91.3,92.5,27.0,33.1,0.0,0.0,0.0,0.0,0.385,0.172,16.7,0.5,0.615,0.143,0.142,104.12,100.41,83.67,39,0.069
0020900966,1610612738,BOS,Boston,201175,Glen Davis,,,25:06,115.3,117.3,93.4,96.2,21.9,21.1,0.063,1.0,6.3,0.0,0.105,0.051,6.3,0.455,0.533,0.273,0.278,102.81,100.4,83.67,52,0.08
0020900966,1610612738,BOS,Boston,101126,Nate Robinson,,,19:45,117.4,119.5,93.9,97.6,23.6,22.0,0.417,1.67,29.4,0.0,0.053,0.03,17.6,0.833,0.833,0.279,0.288,102.46,99.65,83.04,41,0.216
0020900966,1610612738,BOS,Boston,714,Michael Finley,,,17:54,119.3,121.6,91.2,94.4,28.1,27.2,0.091,1.0,12.5,0.0,0.176,0.1,12.5,0.8,0.765,0.179,0.186,100.56,97.88,81.56,37,0.112
0020900966,1610612738,BOS,Boston,2754,Tony Allen,,,9:25,140.3,133.3,116.2,125.0,24.1,8.3,0.0,0.0,0.0,0.0,0.125,0.083,0.0,1.0,0.798,0.095,0.1,105.72,104.5,87.08,21,0.102
0020900966,1610612738,BOS,Boston,200749,Shelden Williams,,,5:42,114.1,100.0,106.6,118.2,7.5,-18.2,0.333,0.0,33.3,0.0,0.2,0.125,0.0,0.0,0.532,0.167,0.19,95.66,96.84,80.7,12,0.176
0020900967,1610612741,CHI,Chicago,201949,James Johnson,F,,42:45,104.1,104.8,115.0,116.9,-11.0,-12.0,0.037,1.0,7.1,0.057,0.114,0.086,7.1,0.818,0.784,0.146,0.145,94.27,93.19,77.66,83,0.133
0020900967,1610612741,CHI,Chicago,201959,Taj Gibson,F,,30:26,107.5,110.3,113.9,119.0,-6.4,-8.6,0.0,0.0,0.0,0.033,0.208,0.111,30.0,0.571,0.571,0.154,0.153,94.71,91.49,76.24,58,0.033
0020900967,1610612741,CHI,Chicago,1802,Brad Miller,C,,34:02,86.6,86.4,113.8,118.2,-27.2,-31.8,0.067,0.33,4.8,0.105,0.25,0.167,14.3,0.467,0.523,0.278,0.278,94.79,93.09,77.58,66,0.122
0020900967,1610612741,CHI,Chicago,2550,Kirk Hinrich,G,,33:21,99.4,101.5,120.3,120.3,-20.9,-18.8,0.273,3.0,28.6,0.0,0.12,0.055,9.5,0.385,0.385,0.211,0.21,93.84,92.83,77.36,65,0.081
0020900967,1610612741,CHI,Chicago,2457,Jannero Pargo,G,,37:17,107.5,107.0,112.3,111.1,-4.8,-4.1,0.174,1.33,16.0,0.0,0.088,0.045,12.0,0.529,0.559,0.266,0.27,91.4,92.07,76.72,71,0.112
0020900967,1610612741,CHI,Chicago,201181,Chris Richard,,,17:51,105.0,102.9,100.8,94.1,4.3,8.8,0.0,0.0,0.0,0.0,0.071,0.038,60.0,0.0,0.0,0.132,0.134,87.53,91.45,76.21,34,-0.202
0020900967,1610612741,CHI,Chicago,2436,Flip Murray,,,24:18,84.0,83.3,112.2,114.3,-28.2,-31.0,0.111,0.0,8.3,0.04,0.083,0.061,0.0,0.682,0.682,0.208,0.213,96.37,95.82,79.85,48,0.184
0020900967,1610612741,CHI,Chicago,101124,Hakim Warrick,,,10:29,109.7,104.5,128.8,116.0,-19.0,-11.5,0.125,1.0,25.0,0.0,0.2,0.143,25.0,0.0,0.852,0.136,0.143,99.56,107.62,89.68,22,0.103
0020900967,1610612741,CHI,Chicago,201151,Acie Law,,,6:49,127.8,128.6,109.7,100.0,18.1,28.6,0.143,0.0,25.0,0.0,0.286,0.143,0.0,0.0,0.174,0.188,0.187,94.5,98.58,82.15,14,0.0
0020900967,1610612741,CHI,Chicago,201570,Joe Alexander,,,2:44,169.2,180.0,168.1,114.3,1.1,65.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.78,105.69,88.07,5,-0.04
0020900967,1610612741,CHI,Chicago,2484,Devin Brown,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0020900967,1610612741,CHI,Chicago,201565,Derrick Rose,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0020900967,1610612748,MIA,Miami,2047,Quentin Richardson,F,,34:10,134.7,137.5,105.4,103.1,29.4,34.4,0.1,0.0,14.3,0.038,0.182,0.119,0.0,0.958,0.924,0.169,0.168,89.9,89.93,74.94,64,0.2
0020900967,1610612748,MIA,Miami,201202,Joel Anthony,F,,25:43,115.9,109.6,95.2,94.1,20.7,15.5,0.111,0.0,33.3,0.167,0.28,0.233,0.0,0.667,0.773,0.071,0.077,92.93,96.14,80.11,52,0.16
