GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0020701058,1610612765,DET,Detroit,2419,Tayshaun Prince,F,,35:49,109.6,106.1,95.6,97.0,14.1,9.1,0.182,4.0,23.5,0.065,0.214,0.136,5.9,0.409,0.421,0.176,0.181,87.65,88.45,73.71,66,0.087
0020701058,1610612765,DET,Detroit,686,Antonio McDyess,F,,23:36,89.8,90.0,115.3,114.6,-25.5,-24.6,0.0,0.0,0.0,0.13,0.125,0.128,25.0,0.667,0.667,0.17,0.17,82.22,82.38,68.65,40,0.072
0020701058,1610612765,DET,Detroit,739,Rasheed Wallace,C,,35:20,115.1,111.1,104.9,106.3,10.1,4.8,0.048,1.0,7.1,0.0,0.08,0.037,7.1,0.636,0.631,0.183,0.189,84.69,85.58,71.32,63,0.059
0020701058,1610612765,DET,Detroit,201167,Arron Afflalo,G,,12:17,84.9,81.8,105.4,95.7,-20.5,-13.8,0.0,0.0,0.0,0.0,0.222,0.095,0.0,0.667,0.727,0.12,0.124,82.22,87.92,73.27,22,0.052
0020701058,1610612765,DET,Detroit,1497,Chauncey Billups,G,,39:28,102.9,100.0,93.4,94.4,9.6,5.6,0.45,1.8,25.7,0.028,0.121,0.072,14.3,0.526,0.578,0.321,0.329,86.84,87.57,72.97,72,0.167
0020701058,1610612765,DET,Detroit,201155,Rodney Stuckey,,,31:21,97.1,94.8,114.4,114.0,-17.3,-19.2,0.2,3.0,15.0,0.067,0.174,0.113,5.0,0.429,0.508,0.258,0.263,86.87,88.04,73.37,58,0.12
0020701058,1610612765,DET,Detroit,101131,Jason Maxiell,,,12:40,50.3,50.0,96.2,95.7,-45.9,-45.7,0.2,1.0,33.3,0.125,0.167,0.143,33.3,0.0,0.0,0.071,0.072,88.6,89.05,74.21,24,0.089
0020701058,1610612765,DET,Detroit,2553,Jarvis Hayes,,,12:11,57.5,57.1,126.5,113.6,-69.0,-56.5,0.0,0.0,0.0,0.0,0.111,0.043,25.0,0.333,0.333,0.16,0.161,80.06,84.71,70.59,21,0.0
0020701058,1610612765,DET,Detroit,689,Theo Ratliff,,,5:00,40.0,40.0,87.5,77.8,-47.5,-37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.182,86.34,91.14,75.95,10,-0.25
0020701058,1610612765,DET,Detroit,283,Lindsey Hunter,,,12:54,87.8,86.4,100.5,104.5,-12.7,-18.2,0.143,0.5,20.0,0.083,0.0,0.048,40.0,0.0,0.0,0.154,0.156,82.83,81.86,68.22,22,-0.07
0020701058,1610612765,DET,Detroit,101161,Amir Johnson,,,19:24,121.2,116.7,92.2,94.6,29.0,22.1,0.067,0.0,20.0,0.063,0.353,0.212,0.0,0.25,0.25,0.1,0.104,89.81,90.31,75.26,36,0.088
0020701058,1610612765,DET,Detroit,200835,Walter Herrmann,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0020701058,1610612761,TOR,Toronto,200081,Jamario Moon,F,,21:48,110.9,107.7,108.0,107.9,2.9,-0.2,0.063,1.0,16.7,0.0,0.111,0.065,16.7,1.0,1.0,0.122,0.125,83.5,84.78,70.65,39,0.112
0020701058,1610612761,TOR,Toronto,2547,Chris Bosh,F,,36:32,100.2,101.5,107.8,106.1,-7.5,-4.6,0.167,3.0,12.5,0.071,0.121,0.098,4.2,0.526,0.528,0.292,0.292,87.24,87.37,72.81,67,0.15
0020701058,1610612761,TOR,Toronto,1725,Rasho Nesterovic,C,,46:27,103.9,104.8,94.2,92.7,9.8,12.1,0.071,1.0,10.5,0.027,0.182,0.111,10.5,0.467,0.486,0.193,0.194,84.97,85.26,71.05,83,0.106
0020701058,1610612761,TOR,Toronto,1515,Anthony Parker,G,,36:26,101.9,101.5,108.0,104.5,-6.0,-3.0,0.24,2.0,35.3,0.04,0.147,0.102,17.6,0.167,0.387,0.162,0.162,86.0,87.61,73.01,66,0.064
0020701058,1610612761,TOR,Toronto,2551,T.J. Ford,G,,29:15,114.9,113.0,113.3,111.1,1.6,1.9,0.429,9.0,45.0,0.0,0.2,0.111,5.0,0.611,0.658,0.193,0.196,87.01,88.62,73.85,54,0.148
0020701058,1610612761,TOR,Toronto,2568,Carlos Delfino,,,20:59,85.0,84.2,72.7,72.2,12.3,12.0,0.125,0.5,9.1,0.0,0.091,0.048,18.2,0.625,0.625,0.244,0.252,83.95,84.63,70.53,38,0.144
0020701058,1610612761,TOR,Toronto,101181,Jose Calderon,,,26:47,106.3,108.2,90.3,86.0,16.1,22.2,0.267,4.0,30.8,0.0,0.111,0.06,7.7,0.75,0.838,0.17,0.17,87.35,88.71,73.93,49,0.192
0020701058,1610612761,TOR,Toronto,200745,Andrea Bargnani,,,13:01,105.1,92.0,75.8,75.0,29.4,17.0,0.0,0.0,0.0,0.0,0.077,0.045,0.0,0.375,0.375,0.16,0.183,84.13,90.32,75.27,25,0.0
0020701058,1610612761,TOR,Toronto,2574,Jason Kapono,,,8:45,75.0,80.0,40.0,37.5,35.0,42.5,0.0,0.0,0.0,0.0,0.111,0.053,0.0,0.0,0.0,0.125,0.125,85.03,85.03,70.86,15,-0.038
0020701058,1610612761,TOR,Toronto,2056,Primoz Brezec,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0020701058,1610612761,TOR,Toronto,101121,Joey Graham,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0020701058,1610612761,TOR,Toronto,2743,Kris Humphries,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0020701059,1610612748,MIA,Miami,2853,Earl Barron,F,,18:15,95.0,91.2,91.6,88.2,3.4,2.9,0.222,0.0,16.7,0.045,0.095,0.07,0.0,0.222,0.253,0.27,0.281,86.01,89.42,74.52,34,0.009
0020701059,1610612748,MIA,Miami,1729,Ricky Davis,F,,45:25,92.3,90.7,101.6,98.8,-9.2,-8.1,0.333,1.5,22.2,0.02,0.148,0.086,14.8,0.833,0.835,0.221,0.225,88.86,90.89,75.74,86,0.227
0020701059,1610612748,MIA,Miami,1548,Mark Blount,C,,25:44,86.0,83.3,98.6,95.8,-12.6,-12.5,0.083,0.0,14.3,0.063,0.067,0.065,0.0,0.333,0.333,0.111,0.114,86.88,89.53,74.61,48,0.078
0020701059,1610612748,MIA,Miami,201161,Daequan Cook,G,,42:18,112.3,111.3,94.9,96.2,17.5,15.0,0.045,0.0,4.5,0.0,0.107,0.059,0.0,0.5,0.5,0.236,0.241,90.42,90.21,75.18,80,0.11
0020701059,1610612748,MIA,Miami,200809,Chris Quinn,G,,39:52,98.2,97.4,93.6,92.1,4.7,5.3,0.25,2.0,23.1,0.022,0.083,0.053,11.5,0.154,0.272,0.233,0.234,91.6,92.71,77.26,78,0.047
0020701059,1610612748,MIA,Miami,2867,Kasib Powell,,,21:22,99.6,92.7,138.5,134.1,-38.9,-41.5,0.333,0.0,15.4,0.0,0.12,0.063,0.0,0.65,0.643,0.234,0.255,87.45,92.08,76.73,41,0.153
0020701059,1610612748,MIA,Miami,201202,Joel Anthony,,,23:27,116.6,113.0,99.2,102.2,17.4,10.8,0.063,0.0,25.0,0.143,0.031,0.075,0.0,0.5,0.694,0.059,0.062,93.12,93.16,77.63,46,0.044
0020701059,1610612748,MIA,Miami,201186,Stephane Lasme,,,28:32,97.0,92.3,114.1,115.7,-17.1,-23.4,0.083,1.0,12.5,0.074,0.086,0.081,12.5,0.6,0.554,0.117,0.124,85.13,86.65,72.2,52,0.109
0020701059,1610612748,MIA,Miami,201336,Blake Ahearn,,,13:27,92.4,83.3,146.1,145.8,-53.7,-62.5,0.333,1.0,22.2,0.0,0.118,0.065,22.2,0.0,0.205,0.25,0.284,81.39,85.67,71.39,24,-0.05
