GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0021000511,1610612747,Lakers,LAL,Los Angeles,240:00,117.8,120.0,90.7,93.3,27.2,26.7,0.69,4.83,21.7,0.333,0.727,0.522,6.545,6.7,0.506,0.547,1.0,0.197,91.62,89.5,74.58,90,0.649
0021000511,1610612765,Pistons,DET,Detroit,240:00,90.7,93.3,117.8,120.0,-27.2,-26.7,0.688,1.16,17.8,0.273,0.667,0.478,20.751,21.3,0.465,0.503,1.0,0.191,91.62,89.5,74.58,89,0.351
0021000512,1610612761,Raptors,TOR,Toronto,240:00,126.3,130.4,114.7,115.4,11.5,15.1,0.7,2.92,24.6,0.341,0.778,0.545,12.626,13.0,0.619,0.631,1.0,0.194,93.28,91.5,76.25,92,0.561
0021000512,1610612739,Cavaliers,CLE,Cleveland,240:00,114.7,115.4,126.3,130.4,-11.5,-15.1,0.824,1.75,22.3,0.222,0.659,0.455,17.483,17.6,0.582,0.644,1.0,0.199,93.28,91.5,76.25,91,0.439
0021000513,1610612751,Nets,NJN,New Jersey,240:00,104.2,107.9,103.1,103.3,1.1,4.6,0.526,1.18,16.1,0.349,0.674,0.517,18.454,19.1,0.526,0.551,1.0,0.198,91.66,90.0,75.0,89,0.537
0021000513,1610612741,Bulls,CHI,Chicago,240:00,103.1,103.3,104.2,107.9,-1.1,-4.6,0.5,1.55,14.4,0.326,0.651,0.483,12.061,12.1,0.481,0.521,1.0,0.202,91.66,90.0,75.0,91,0.463
0021000514,1610612753,Magic,ORL,Orlando,240:00,102.6,101.0,90.5,91.6,12.1,9.5,0.657,1.92,18.2,0.208,0.695,0.477,12.696,12.5,0.487,0.53,1.0,0.199,95.3,95.5,79.58,96,0.657
0021000514,1610612749,Bucks,MIL,Milwaukee,240:00,90.5,91.6,102.6,101.0,-12.1,-9.5,0.333,0.92,9.1,0.305,0.792,0.523,12.49,12.6,0.429,0.444,1.0,0.198,95.3,95.5,79.58,95,0.343
0021000515,1610612764,Wizards,WAS,Washington,240:00,103.3,103.2,120.1,116.0,-16.9,-12.8,0.65,2.0,20.2,,,,13.842,13.8,0.518,0.539,1.0,0.194,92.32,94.0,78.33,94,0.412
0021000515,1610612755,76ers,PHI,Philadelphia,240:00,120.1,116.0,103.3,103.2,16.9,12.8,0.526,1.54,17.1,,,,14.33,13.8,0.597,0.651,1.0,0.201,92.32,94.0,78.33,94,0.588
0021000516,1610612759,Spurs,SAS,San Antonio,240:00,110.2,113.2,111.0,115.4,-0.8,-2.2,0.513,1.33,15.6,0.333,0.719,0.488,16.046,16.5,0.506,0.551,1.0,0.197,94.04,91.0,75.83,91,0.427
0021000516,1610612738,Celtics,BOS,Boston,240:00,111.0,115.4,110.2,113.2,0.8,2.2,0.739,1.89,25.4,0.281,0.667,0.513,19.027,19.8,0.647,0.643,1.0,0.193,94.04,91.0,75.83,91,0.573
0021000517,1610612750,Timberwolves,MIN,Minnesota,265:00,101.7,101.9,103.3,104.9,-1.5,-2.9,0.5,1.19,14.3,0.288,0.71,0.518,15.504,15.5,0.506,0.535,1.0,0.201,94.08,93.28,77.74,103,0.501
0021000517,1610612766,Bobcats,CHA,Charlotte,265:00,103.3,104.9,101.7,101.9,1.5,2.9,0.581,2.08,17.2,0.29,0.712,0.482,11.477,11.7,0.48,0.497,1.0,0.197,94.08,93.28,77.74,103,0.499
0021000518,1610612740,Hornets,NOH,New Orleans,240:00,111.3,110.8,118.2,119.6,-6.9,-8.8,0.632,1.33,18.1,0.37,,,19.455,19.4,0.539,0.569,1.0,0.199,92.8,92.5,77.08,93,0.466
0021000518,1610612744,Warriors,GSW,Golden State,240:00,118.2,119.6,111.3,110.8,6.9,8.8,0.564,2.75,17.6,,0.63,,8.595,8.7,0.531,0.578,1.0,0.198,92.8,92.5,77.08,92,0.534
0021000519,1610612757,Trail Blazers,POR,Portland,240:00,109.2,112.0,107.3,107.5,1.9,4.4,0.512,2.63,17.2,,0.737,,8.478,8.7,0.524,0.552,1.0,0.199,93.78,92.5,77.08,92,0.497
0021000519,1610612745,Rockets,HOU,Houston,240:00,107.3,107.5,109.2,112.0,-1.9,-4.4,0.697,1.44,18.8,0.263,,,17.167,17.2,0.55,0.601,1.0,0.202,93.78,92.5,77.08,93,0.503
0021000520,1610612762,Jazz,UTA,Utah,240:00,100.4,97.8,118.4,123.6,-18.0,-25.8,0.571,1.23,14.1,,0.641,,15.005,14.6,0.444,0.514,1.0,0.201,89.78,89.0,74.17,89,0.389
0021000520,1610612737,Hawks,ATL,Atlanta,240:00,118.4,123.6,100.4,97.8,18.0,25.8,0.6,1.6,19.1,0.359,,,16.143,16.9,0.595,0.633,1.0,0.192,89.78,89.0,74.17,89,0.611
0021000521,1610612756,Suns,PHX,Phoenix,240:00,109.9,110.5,107.8,113.8,2.0,-3.3,0.694,2.5,21.5,0.146,0.563,0.371,11.563,11.6,0.561,0.583,1.0,0.199,89.14,86.5,72.08,86,0.494
0021000521,1610612747,Lakers,LAL,Los Angeles,240:00,107.8,113.8,109.9,110.5,-2.0,3.3,0.5,1.67,15.9,0.438,0.854,0.629,13.072,13.8,0.506,0.528,1.0,0.195,89.14,86.5,72.08,87,0.506
0021000522,1610612746,Clippers,LAC,Los Angeles,240:00,110.6,114.0,95.2,98.9,15.3,15.0,0.59,1.92,16.7,0.379,,,12.516,12.9,0.484,0.515,1.0,0.198,96.76,93.5,77.92,93,0.596
0021000522,1610612743,Nuggets,DEN,Denver,240:00,95.2,98.9,110.6,114.0,-15.3,-15.0,0.533,1.14,12.9,,0.621,,14.338,14.9,0.425,0.497,1.0,0.199,96.76,93.5,77.92,94,0.404
