GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0020600496,1610612758,Kings,SAC,Sacramento,265:00,101.3,102.9,100.0,105.8,1.3,-2.8,0.514,1.19,14.4,0.245,0.66,0.461,15.438,15.7,0.5,0.543,1.0,0.199,96.72,93.28,77.74,102,0.5
0020600496,1610612757,Trail Blazers,POR,Portland,265:00,100.0,105.8,101.3,102.9,-1.3,2.8,0.389,0.82,10.5,0.34,0.755,0.539,15.46,16.3,0.455,0.534,1.0,0.2,96.72,93.28,77.74,104,0.5
0020600497,1610612760,SuperSonics,SEA,Seattle,240:00,106.0,106.1,110.2,110.2,-4.3,-4.1,0.73,1.29,19.8,0.279,,,21.402,21.4,0.551,0.59,1.0,0.196,98.04,98.0,81.67,98,0.495
0020600497,1610612744,Warriors,GSW,Golden State,240:00,110.2,110.2,106.0,106.1,4.3,4.1,0.548,1.64,16.9,,0.721,,14.292,14.3,0.536,0.546,1.0,0.2,98.04,98.0,81.67,98,0.505
0020600498,1610612764,Wizards,WAS,Washington,240:00,113.2,114.4,115.2,119.6,-2.0,-5.2,0.543,1.73,14.8,0.26,0.625,0.439,11.22,11.3,0.5,0.566,1.0,0.2,99.36,97.0,80.83,97,0.432
0020600498,1610612761,Raptors,TOR,Toronto,240:00,115.2,119.6,113.2,114.4,2.0,5.2,0.574,2.45,19.3,0.375,0.74,0.561,10.926,11.3,0.543,0.57,1.0,0.197,99.36,97.0,80.83,97,0.568
0020600499,1610612750,Timberwolves,MIN,Minnesota,265:00,104.5,103.0,97.7,99.0,6.8,4.0,0.656,1.62,16.1,0.286,0.737,0.528,13.185,13.0,0.437,0.533,1.0,0.203,90.55,90.57,75.47,100,0.623
0020600499,1610612745,Rockets,HOU,Houston,265:00,97.7,99.0,104.5,103.0,-6.8,-4.0,0.333,1.08,10.3,0.263,0.714,0.472,11.839,12.0,0.468,0.488,1.0,0.198,90.55,90.57,75.47,100,0.377
0020600500,1610612759,Spurs,SAS,San Antonio,240:00,110.6,115.8,101.7,102.1,9.0,13.7,0.711,1.69,20.7,0.262,,,16.09,16.8,0.592,0.629,1.0,0.197,96.94,94.5,78.75,95,0.587
0020600500,1610612763,Grizzlies,MEM,Memphis,240:00,101.7,102.1,110.6,115.8,-9.0,-13.7,0.472,1.21,14.1,,0.738,,14.824,14.9,0.487,0.537,1.0,0.199,96.94,94.5,78.75,94,0.413
0020600501,1610612753,Magic,ORL,Orlando,240:00,85.5,90.6,79.8,82.3,5.6,8.3,0.556,0.65,11.6,0.429,0.827,0.634,22.593,24.0,0.382,0.474,1.0,0.197,100.38,96.0,80.0,96,0.667
0020600501,1610612738,Celtics,BOS,Boston,240:00,79.8,82.3,85.5,90.6,-5.6,-8.3,0.391,0.53,7.9,0.173,0.571,0.366,17.179,17.7,0.342,0.449,1.0,0.196,100.38,96.0,80.0,96,0.333
0020600502,1610612756,Suns,PHX,Phoenix,240:00,112.6,115.3,94.3,95.5,18.3,19.9,0.63,2.27,21.4,0.278,0.698,0.486,13.19,13.5,0.577,0.583,1.0,0.197,112.56,110.5,92.08,111,0.652
0020600502,1610612744,Warriors,GSW,Golden State,240:00,94.3,95.5,112.6,115.3,-18.3,-19.9,0.27,0.4,7.4,0.302,0.722,0.514,22.442,22.7,0.459,0.523,1.0,0.199,112.56,110.5,92.08,110,0.348
0020600503,1610612757,Trail Blazers,POR,Portland,240:00,99.9,102.3,107.9,108.1,-8.0,-5.9,0.615,1.71,18.5,0.431,0.737,0.562,15.542,15.9,0.478,0.489,1.0,0.194,88.14,87.0,72.5,88,0.445
0020600503,1610612748,Heat,MIA,Miami,240:00,107.9,108.1,99.9,102.3,8.0,5.9,0.406,1.0,12.0,0.263,0.569,0.438,15.081,15.1,0.493,0.566,1.0,0.2,88.14,87.0,72.5,86,0.555
0020600504,1610612747,Lakers,LAL,Los Angeles,240:00,109.6,111.0,104.0,107.7,5.6,3.3,0.667,2.0,21.6,0.143,0.655,0.456,14.112,14.3,0.592,0.623,1.0,0.2,93.18,91.0,75.83,91,0.574
0020600504,1610612742,Mavericks,DAL,Dallas,240:00,104.0,107.7,109.6,111.0,-5.6,-3.3,0.421,1.78,12.9,0.345,0.857,0.544,9.55,9.9,0.461,0.494,1.0,0.2,93.18,91.0,75.83,91,0.426
0020600505,1610612740,Hornets,NOK,New Orleans/Oklahoma City,240:00,98.3,101.1,107.3,112.4,-9.0,-11.2,0.727,1.6,19.3,0.25,0.617,0.44,16.383,16.9,0.467,0.526,1.0,0.199,92.4,89.0,74.17,89,0.46
0020600505,1610612746,Clippers,LAC,Los Angeles,240:00,107.3,112.4,98.3,101.1,9.0,11.2,0.514,1.27,14.9,0.383,0.75,0.56,16.088,16.9,0.482,0.536,1.0,0.192,92.4,89.0,74.17,89,0.54
0020600506,1610612745,Rockets,HOU,Houston,240:00,90.5,93.3,84.6,85.6,5.9,7.8,0.618,1.62,16.7,0.296,0.774,0.533,14.003,14.4,0.437,0.457,1.0,0.2,91.94,90.0,75.0,90,0.558
0020600506,1610612741,Bulls,CHI,Chicago,240:00,84.6,85.6,90.5,93.3,-5.9,-7.8,0.567,1.42,14.4,0.226,0.704,0.467,13.181,13.3,0.384,0.432,1.0,0.2,91.94,90.0,75.0,90,0.442
0020600507,1610612749,Bucks,MIL,Milwaukee,240:00,92.7,94.8,108.5,107.2,-15.8,-12.4,0.649,2.0,17.0,0.344,0.638,0.468,12.092,12.4,0.406,0.437,1.0,0.196,97.54,97.0,80.83,97,0.382
0020600507,1610612743,Nuggets,DEN,Denver,240:00,108.5,107.2,92.7,94.8,15.8,12.4,0.657,1.44,17.2,0.362,0.656,0.532,16.694,16.5,0.487,0.548,1.0,0.202,97.54,97.0,80.83,97,0.618
0020600508,1610612755,76ers,PHI,Philadelphia,240:00,102.9,101.1,112.4,114.0,-9.5,-12.8,0.632,1.85,18.8,0.417,0.75,0.55,15.032,14.8,0.47,0.492,1.0,0.201,86.82,87.0,72.5,88,0.433
0020600508,1610612765,Pistons,DET,Detroit,240:00,112.4,114.0,102.9,101.1,9.5,12.8,0.8,1.88,25.4,0.25,0.583,0.45,19.504,19.8,0.606,0.635,1.0,0.198,86.82,87.0,72.5,86,0.567
0020600509,1610612754,Pacers,IND,Indiana,240:00,100.6,107.1,83.2,83.7,17.4,23.3,0.639,1.28,17.2,0.481,0.625,0.556,19.894,21.2,0.459,0.492,1.0,0.196,88.52,85.5,71.25,85,0.677
0020600509,1610612737,Hawks,ATL,Atlanta,240:00,83.2,83.7,100.6,107.1,-17.4,-23.3,0.52,0.87,11.2,0.375,0.519,0.444,17.329,17.4,0.34,0.407,1.0,0.201,88.52,85.5,71.25,86,0.323
0020600510,1610612761,Raptors,TOR,Toronto,240:00,93.4,91.5,107.5,107.4,-14.2,-16.0,0.833,1.47,20.5,,0.762,,18.454,18.1,0.479,0.537,1.0,0.202,93.02,94.0,78.33,94,0.438
0020600510,1610612751,Nets,NJN,New Jersey,240:00,107.5,107.4,93.4,91.5,14.2,16.0,0.675,1.8,20.8,0.238,,,15.971,16.0,0.55,0.574,1.0,0.196,93.02,94.0,78.33,94,0.562
