GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0021100646,1610612764,Wizards,WAS,Washington,240:00,92.7,97.8,112.4,110.9,-19.8,-13.1,0.5,0.86,15.5,0.341,0.75,0.553,23.168,24.4,0.519,0.537,1.0,0.196,92.84,91.0,75.83,90,0.393
0021100646,1610612737,Hawks,ATL,Atlanta,240:00,112.4,110.9,92.7,97.8,19.8,13.1,0.75,2.73,23.1,0.25,0.659,0.447,12.125,12.0,0.554,0.575,1.0,0.197,92.84,91.0,75.83,92,0.607
0021100647,1610612757,Trail Blazers,POR,Portland,240:00,117.3,126.6,110.1,109.9,7.2,16.7,0.436,1.7,15.3,,0.58,,11.726,12.7,0.563,0.593,1.0,0.193,83.06,80.0,66.67,79,0.531
0021100647,1610612741,Bulls,CHI,Chicago,240:00,110.1,109.9,117.3,126.6,-7.2,-16.7,0.583,2.33,17.5,0.42,,,11.133,11.1,0.471,0.495,1.0,0.2,83.06,80.0,66.67,81,0.469
0021100648,1610612761,Raptors,TOR,Toronto,265:00,103.0,105.6,102.4,102.8,0.6,2.8,0.487,0.86,13.7,0.319,0.654,0.495,19.87,20.4,0.525,0.583,1.0,0.202,98.79,97.36,81.13,108,0.502
0021100648,1610612763,Grizzlies,MEM,Memphis,265:00,102.4,102.8,103.0,105.6,-0.6,-2.8,0.514,1.06,13.4,0.346,0.681,0.505,16.754,16.8,0.482,0.527,1.0,0.201,98.79,97.36,81.13,107,0.498
0021100649,1610612759,Spurs,SAS,San Antonio,240:00,111.8,115.2,103.1,106.1,8.6,9.1,0.356,0.84,12.0,0.388,0.74,0.566,18.627,19.2,0.569,0.582,1.0,0.197,101.9,99.0,82.5,99,0.566
0021100649,1610612760,Thunder,OKC,Oklahoma City,240:00,103.1,106.1,111.8,115.2,-8.6,-9.1,0.436,1.06,13.1,0.26,0.612,0.434,15.717,16.2,0.494,0.542,1.0,0.199,101.9,99.0,82.5,99,0.434
0021100650,1610612756,Suns,PHX,Phoenix,240:00,118.9,122.5,107.5,113.5,11.4,9.0,0.78,2.46,23.2,,0.667,,14.18,14.6,0.554,0.588,1.0,0.201,92.8,89.0,74.17,89,0.559
0021100650,1610612765,Pistons,DET,Detroit,240:00,107.5,113.5,118.9,122.5,-11.4,-9.0,0.575,1.44,18.4,0.333,,,17.036,18.0,0.564,0.588,1.0,0.196,92.8,89.0,74.17,89,0.441
0021100651,1610612758,Kings,SAC,Sacramento,240:00,118.5,118.8,92.0,95.0,26.5,23.8,0.63,1.93,20.8,0.3,0.804,0.57,14.816,14.9,0.587,0.63,1.0,0.198,102.24,100.5,83.75,101,0.638
0021100651,1610612738,Celtics,BOS,Boston,240:00,92.0,95.0,118.5,118.8,-26.5,-23.8,0.694,1.32,18.8,0.196,0.7,0.43,18.404,19.0,0.488,0.532,1.0,0.196,102.24,100.5,83.75,100,0.362
0021100652,1610612750,Timberwolves,MIN,Minnesota,240:00,97.0,97.9,103.3,102.1,-6.3,-4.2,0.568,1.75,15.7,0.345,,,12.658,12.8,0.424,0.456,1.0,0.2,94.34,94.5,78.75,94,0.449
0021100652,1610612747,Lakers,LAL,Los Angeles,240:00,103.3,102.1,97.0,97.9,6.3,4.2,0.636,1.62,16.7,,0.655,,13.847,13.7,0.475,0.528,1.0,0.202,94.34,94.5,78.75,95,0.551
0021100653,1610612749,Bucks,MIL,Milwaukee,240:00,126.7,127.7,105.6,105.4,21.1,22.3,0.733,4.13,23.0,0.38,,,8.45,8.5,0.538,0.584,1.0,0.199,93.74,93.5,77.92,94,0.615
